path,k,max multirute flow,iterations
R-MAT.64.64.5.gexf,2,224.0,1
R-MAT.64.64.5.gexf,3,224.0,1
R-MAT.64.64.5.gexf,5,224.0,1
R-MAT.64.64.5.gexf,10,222.2,2
R-MAT.64.64.5.gexf,50,F,F
R-MAT.64.128.5.gexf,2,404.0,1
R-MAT.64.128.5.gexf,3,404.0,1
R-MAT.64.128.5.gexf,5,404.0,1
R-MAT.64.128.5.gexf,10,383.9,2
R-MAT.64.128.5.gexf,50,125.53846153846118,41
R-MAT.64.256.5.gexf,2,772.0,1
R-MAT.64.256.5.gexf,3,772.0,1
R-MAT.64.256.5.gexf,5,772.0,1
R-MAT.64.256.5.gexf,10,734.8,2
R-MAT.64.256.5.gexf,50,262.846153846154,39
R-MAT.64.512.5.gexf,2,1630.0,1
R-MAT.64.512.5.gexf,3,1630.0,1
R-MAT.64.512.5.gexf,5,1630.0,1
R-MAT.64.512.5.gexf,10,1553.2,2
R-MAT.64.512.5.gexf,50,518.5000000000002,41
R-MAT.128.2.5.gexf,2,8.0,1
R-MAT.128.2.5.gexf,3,8.0,1
R-MAT.128.2.5.gexf,5,7.2,2
R-MAT.128.2.5.gexf,10,F,F
R-MAT.128.2.5.gexf,50,F,F
R-MAT.128.4.5.gexf,2,15.0,1
R-MAT.128.4.5.gexf,3,15.0,1
R-MAT.128.4.5.gexf,5,14.4,2
R-MAT.128.4.5.gexf,10,12.222222222222221,4
R-MAT.128.4.5.gexf,50,F,F
R-MAT.128.8.5.gexf,2,43.0,1
R-MAT.128.8.5.gexf,3,43.0,1
R-MAT.128.8.5.gexf,5,43.0,1
R-MAT.128.8.5.gexf,10,42.77777777777777,4
R-MAT.128.8.5.gexf,50,F,F
R-MAT.128.16.5.gexf,2,61.0,1
R-MAT.128.16.5.gexf,3,61.0,1
R-MAT.128.16.5.gexf,5,61.0,1
R-MAT.128.16.5.gexf,10,61.0,2
R-MAT.128.16.5.gexf,50,F,F
R-MAT.128.32.5.gexf,2,158.0,1
R-MAT.128.32.5.gexf,3,158.0,1
R-MAT.128.32.5.gexf,5,158.0,1
R-MAT.128.32.5.gexf,10,158.0,1
R-MAT.128.32.5.gexf,50,94.71428571428548,38
R-MAT.128.64.5.gexf,2,271.0,1
R-MAT.128.64.5.gexf,3,271.0,1
R-MAT.128.64.5.gexf,5,271.0,1
R-MAT.128.64.5.gexf,10,271.0,1
R-MAT.128.64.5.gexf,50,165.75,25
R-MAT.128.128.5.gexf,2,559.0,1
R-MAT.128.128.5.gexf,3,559.0,1
R-MAT.128.128.5.gexf,5,559.0,1
R-MAT.128.128.5.gexf,10,548.9,2
R-MAT.128.128.5.gexf,50,404.4827586206894,24
R-MAT.128.256.5.gexf,2,1122.0,1
R-MAT.128.256.5.gexf,3,1122.0,1
R-MAT.128.256.5.gexf,5,1122.0,1
R-MAT.128.256.5.gexf,10,1113.2,2
R-MAT.128.256.5.gexf,50,848.4545454545454,19
R-MAT.128.512.5.gexf,2,2299.0,1
R-MAT.128.512.5.gexf,3,2299.0,1
R-MAT.128.512.5.gexf,5,2299.0,1
R-MAT.128.512.5.gexf,10,2284.7,2
R-MAT.128.512.5.gexf,50,1666.0000000000002,22
R-MAT.64.2.6.gexf,2,4.5,2
R-MAT.64.2.6.gexf,3,4.0,2
R-MAT.64.2.6.gexf,5,F,F
R-MAT.64.2.6.gexf,10,F,F
R-MAT.64.2.6.gexf,50,F,F
R-MAT.64.4.6.gexf,2,16.0,1
R-MAT.64.4.6.gexf,3,16.0,1
R-MAT.64.4.6.gexf,5,16.0,1
R-MAT.64.4.6.gexf,10,15.4,2
R-MAT.64.4.6.gexf,50,F,F
R-MAT.64.8.6.gexf,2,31.0,1
R-MAT.64.8.6.gexf,3,31.0,1
R-MAT.64.8.6.gexf,5,30.0,2
R-MAT.64.8.6.gexf,10,24.444444444444443,4
R-MAT.64.8.6.gexf,50,F,F
R-MAT.64.16.6.gexf,2,52.0,1
R-MAT.64.16.6.gexf,3,52.0,1
R-MAT.64.16.6.gexf,5,52.0,1
R-MAT.64.16.6.gexf,10,51.7,2
R-MAT.64.16.6.gexf,50,F,F
R-MAT.64.32.6.gexf,2,118.0,1
R-MAT.64.32.6.gexf,3,118.0,1
R-MAT.64.32.6.gexf,5,118.0,1
R-MAT.64.32.6.gexf,10,113.66666666666667,3
R-MAT.64.32.6.gexf,50,F,F
R-MAT.64.64.6.gexf,2,209.0,1
R-MAT.64.64.6.gexf,3,209.0,1
R-MAT.64.64.6.gexf,5,209.0,1
R-MAT.64.64.6.gexf,10,207.9,2
R-MAT.64.64.6.gexf,50,F,F
R-MAT.64.128.6.gexf,2,399.0,1
R-MAT.64.128.6.gexf,3,399.0,1
R-MAT.64.128.6.gexf,5,399.0,1
R-MAT.64.128.6.gexf,10,389.4,2
R-MAT.64.128.6.gexf,50,105.64285714285703,38
R-MAT.64.256.6.gexf,2,820.0,1
R-MAT.64.256.6.gexf,3,820.0,1
R-MAT.64.256.6.gexf,5,820.0,1
R-MAT.64.256.6.gexf,10,789.8,2
R-MAT.64.256.6.gexf,50,300.89999999999986,43
R-MAT.64.512.6.gexf,2,1660.0,1
R-MAT.64.512.6.gexf,3,1660.0,1
R-MAT.64.512.6.gexf,5,1660.0,1
R-MAT.64.512.6.gexf,10,1569.7,2
R-MAT.64.512.6.gexf,50,542.4545454545446,43
R-MAT.128.2.6.gexf,2,9.0,1
R-MAT.128.2.6.gexf,3,9.0,1
R-MAT.128.2.6.gexf,5,8.4,2
R-MAT.128.2.6.gexf,10,F,F
R-MAT.128.2.6.gexf,50,F,F
R-MAT.128.4.6.gexf,2,20.0,1
R-MAT.128.4.6.gexf,3,20.0,1
R-MAT.128.4.6.gexf,5,20.0,1
R-MAT.128.4.6.gexf,10,17.285714285714285,6
R-MAT.128.4.6.gexf,50,F,F
R-MAT.128.8.6.gexf,2,39.0,1
R-MAT.128.8.6.gexf,3,39.0,1
R-MAT.128.8.6.gexf,5,39.0,1
R-MAT.128.8.6.gexf,10,39.0,1
R-MAT.128.8.6.gexf,50,F,F
R-MAT.128.16.6.gexf,2,72.0,1
R-MAT.128.16.6.gexf,3,72.0,1
R-MAT.128.16.6.gexf,5,72.0,1
R-MAT.128.16.6.gexf,10,67.22222222222223,3
R-MAT.128.16.6.gexf,50,F,F
R-MAT.128.32.6.gexf,2,119.0,1
R-MAT.128.32.6.gexf,3,119.0,1
R-MAT.128.32.6.gexf,5,119.0,1
R-MAT.128.32.6.gexf,10,119.0,1
R-MAT.128.32.6.gexf,50,70.125,29
R-MAT.128.64.6.gexf,2,287.0,1
R-MAT.128.64.6.gexf,3,287.0,1
R-MAT.128.64.6.gexf,5,287.0,1
R-MAT.128.64.6.gexf,10,287.0,1
R-MAT.128.64.6.gexf,50,210.00000000000003,18
R-MAT.128.128.6.gexf,2,582.0,1
R-MAT.128.128.6.gexf,3,582.0,1
R-MAT.128.128.6.gexf,5,582.0,1
R-MAT.128.128.6.gexf,10,572.0,2
R-MAT.128.128.6.gexf,50,426.0967741935484,21
R-MAT.128.256.6.gexf,2,1194.0,1
R-MAT.128.256.6.gexf,3,1194.0,1
R-MAT.128.256.6.gexf,5,1194.0,1
R-MAT.128.256.6.gexf,10,1194.0,1
R-MAT.128.256.6.gexf,50,846.6000000000004,24
R-MAT.128.512.6.gexf,2,2293.0,1
R-MAT.128.512.6.gexf,3,2293.0,1
R-MAT.128.512.6.gexf,5,2293.0,1
R-MAT.128.512.6.gexf,10,2293.0,1
R-MAT.128.512.6.gexf,50,1730.7096774193558,21
R-MAT.64.2.7.gexf,2,9.0,1
R-MAT.64.2.7.gexf,3,8.0,2
R-MAT.64.2.7.gexf,5,7.2,2
R-MAT.64.2.7.gexf,10,F,F
R-MAT.64.2.7.gexf,50,F,F
R-MAT.64.4.7.gexf,2,12.0,1
R-MAT.64.4.7.gexf,3,12.0,1
R-MAT.64.4.7.gexf,5,12.0,1
R-MAT.64.4.7.gexf,10,F,F
R-MAT.64.4.7.gexf,50,F,F
R-MAT.64.8.7.gexf,2,22.0,1
R-MAT.64.8.7.gexf,3,22.0,1
R-MAT.64.8.7.gexf,5,22.0,1
R-MAT.64.8.7.gexf,10,20.625,4
R-MAT.64.8.7.gexf,50,F,F
R-MAT.64.16.7.gexf,2,37.0,1
R-MAT.64.16.7.gexf,3,37.0,1
R-MAT.64.16.7.gexf,5,37.0,1
R-MAT.64.16.7.gexf,10,35.44444444444444,3
R-MAT.64.16.7.gexf,50,F,F
R-MAT.64.32.7.gexf,2,100.0,1
R-MAT.64.32.7.gexf,3,100.0,1
R-MAT.64.32.7.gexf,5,100.0,1
R-MAT.64.32.7.gexf,10,94.11111111111111,3
R-MAT.64.32.7.gexf,50,F,F
R-MAT.64.64.7.gexf,2,193.0,1
R-MAT.64.64.7.gexf,3,193.0,1
R-MAT.64.64.7.gexf,5,193.0,1
R-MAT.64.64.7.gexf,10,179.3,2
R-MAT.64.64.7.gexf,50,53.83333333333333,35
R-MAT.64.128.7.gexf,2,415.0,1
R-MAT.64.128.7.gexf,3,415.0,1
R-MAT.64.128.7.gexf,5,415.0,1
