path,edge connectivity,k,max multirute flow,iterations
R-MAT.64.16.28.gexf,7,27,44.57142857142857,2
R-MAT.64.16.28.gexf,8,27,43.875,2
R-MAT.64.16.28.gexf,9,27,43.33333333333333,2
R-MAT.64.16.28.gexf,10,27,42.77777777777777,4
R-MAT.64.16.28.gexf,11,27,42.0,3
R-MAT.64.16.28.gexf,12,27,41.36363636363636,3
R-MAT.64.16.28.gexf,13,27,40.6,5
R-MAT.64.16.28.gexf,14,27,39.54545454545454,6
R-MAT.64.16.28.gexf,15,27,38.666666666666664,5
R-MAT.64.16.28.gexf,16,27,37.92307692307693,6
R-MAT.64.16.28.gexf,17,27,37.285714285714285,6
R-MAT.64.16.28.gexf,18,27,35.888888888888886,11
R-MAT.64.16.28.gexf,19,27,34.0,11
R-MAT.64.16.28.gexf,20,27,32.45454545454546,11
R-MAT.64.16.28.gexf,21,27,31.16666666666667,11
R-MAT.64.16.28.gexf,22,27,30.076923076923066,12
R-MAT.64.16.28.gexf,23,27,29.142857142857146,11
R-MAT.64.16.28.gexf,24,27,28.33333333333333,12
R-MAT.64.16.28.gexf,25,27,27.625,11
R-MAT.64.16.28.gexf,26,27,26.999999999999996,11
R-MAT.64.32.28.gexf,1,42,96.0,1
R-MAT.64.32.28.gexf,2,42,96.0,1
R-MAT.64.32.28.gexf,3,42,96.0,1
R-MAT.64.32.28.gexf,4,42,96.0,1
R-MAT.64.32.28.gexf,5,42,96.0,1
R-MAT.64.32.28.gexf,6,42,93.33333333333334,2
R-MAT.64.32.28.gexf,7,42,91.42857142857143,2
R-MAT.64.32.28.gexf,8,42,90.0,2
R-MAT.64.32.28.gexf,9,42,88.88888888888889,2
R-MAT.64.32.28.gexf,10,42,88.0,2
R-MAT.64.32.28.gexf,11,42,87.27272727272728,2
R-MAT.64.32.28.gexf,12,42,86.27272727272728,5
R-MAT.64.32.28.gexf,13,42,85.16666666666666,3
R-MAT.64.32.28.gexf,14,42,83.75,4
R-MAT.64.32.28.gexf,15,42,82.46153846153847,4
R-MAT.64.32.28.gexf,16,42,81.35714285714286,4
R-MAT.64.32.28.gexf,17,42,80.4,4
R-MAT.64.32.28.gexf,18,42,79.5625,4
R-MAT.64.32.28.gexf,19,42,78.66666666666666,6
R-MAT.64.32.28.gexf,20,42,77.4375,6
R-MAT.64.32.28.gexf,21,42,76.35294117647058,7
R-MAT.64.32.28.gexf,22,42,75.38888888888889,6
R-MAT.64.32.28.gexf,23,42,74.52631578947368,6
R-MAT.64.32.28.gexf,24,42,73.33333333333331,11
R-MAT.64.32.28.gexf,25,42,71.5,11
R-MAT.64.32.28.gexf,26,42,69.88235294117646,12
R-MAT.64.32.28.gexf,27,42,68.44444444444443,12
R-MAT.64.32.28.gexf,28,42,67.15789473684211,11
R-MAT.64.32.28.gexf,29,42,66.0,11
R-MAT.64.32.28.gexf,30,42,64.95238095238095,12
R-MAT.64.32.28.gexf,31,42,63.99999999999999,11
R-MAT.64.32.28.gexf,32,42,60.00000000000001,24
R-MAT.64.32.28.gexf,33,42,56.66666666666662,24
R-MAT.64.32.28.gexf,34,42,53.84615384615387,24
R-MAT.64.32.28.gexf,35,42,51.42857142857143,23
R-MAT.64.32.28.gexf,36,42,49.33333333333334,23
R-MAT.64.32.28.gexf,37,42,47.49999999999999,23
R-MAT.64.32.28.gexf,38,42,45.88235294117648,23
R-MAT.64.32.28.gexf,39,42,44.4444444444445,23
R-MAT.64.32.28.gexf,40,42,43.15789473684208,23
R-MAT.64.32.28.gexf,41,42,41.99999999999999,24
R-MAT.64.64.28.gexf,1,52,211.0,1
R-MAT.64.64.28.gexf,2,52,211.0,1
R-MAT.64.64.28.gexf,3,52,211.0,1
R-MAT.64.64.28.gexf,4,52,211.0,1
R-MAT.64.64.28.gexf,5,52,211.0,1
R-MAT.64.64.28.gexf,6,52,211.0,1
R-MAT.64.64.28.gexf,7,52,211.0,1
R-MAT.64.64.28.gexf,8,52,208.125,2
R-MAT.64.64.28.gexf,9,52,205.55555555555554,3
R-MAT.64.64.28.gexf,10,52,203.5,2
R-MAT.64.64.28.gexf,11,52,201.8181818181818,2
R-MAT.64.64.28.gexf,12,52,200.41666666666666,2
R-MAT.64.64.28.gexf,13,52,199.23076923076923,2
R-MAT.64.64.28.gexf,14,52,198.21428571428572,2
R-MAT.64.64.28.gexf,15,52,197.33333333333334,2
R-MAT.64.64.28.gexf,16,52,196.5625,2
R-MAT.64.64.28.gexf,17,52,195.75,3
R-MAT.64.64.28.gexf,18,52,194.47058823529414,3
R-MAT.64.64.28.gexf,19,52,192.5,5
R-MAT.64.64.28.gexf,20,52,190.23529411764707,6
R-MAT.64.64.28.gexf,21,52,187.0,7
R-MAT.64.64.28.gexf,22,52,184.0,7
R-MAT.64.64.28.gexf,23,52,180.0,10
R-MAT.64.64.28.gexf,24,52,176.47058823529412,9
R-MAT.64.64.28.gexf,25,52,172.8235294117647,10
R-MAT.64.64.28.gexf,26,52,169.49999999999997,11
R-MAT.64.64.28.gexf,27,52,166.25,14
R-MAT.64.64.28.gexf,28,52,162.05882352941177,13
R-MAT.64.64.28.gexf,29,52,158.3333333333333,16
R-MAT.64.64.28.gexf,30,52,155.0,13
R-MAT.64.64.28.gexf,31,52,151.1111111111111,15
R-MAT.64.64.28.gexf,32,52,147.63157894736838,15
R-MAT.64.64.28.gexf,33,52,144.5,15
R-MAT.64.64.28.gexf,34,52,141.66666666666663,15
R-MAT.64.64.28.gexf,35,52,137.6470588235294,20
R-MAT.64.64.28.gexf,36,52,133.6111111111111,20
R-MAT.64.64.28.gexf,37,52,129.99999999999997,20
R-MAT.64.64.28.gexf,38,52,126.75,21
R-MAT.64.64.28.gexf,39,52,123.80952380952375,21
R-MAT.64.64.28.gexf,40,52,118.90000000000006,33
R-MAT.64.64.28.gexf,41,52,110.72727272727244,34
R-MAT.64.64.28.gexf,42,52,103.9166666666664,33
R-MAT.64.64.28.gexf,43,52,98.153846153846,33
R-MAT.64.64.28.gexf,44,52,93.21428571428562,33
R-MAT.64.64.28.gexf,45,52,85.42857142857143,41
R-MAT.64.64.28.gexf,46,52,76.37499999999979,41
R-MAT.64.64.28.gexf,47,52,69.3333333333332,40
R-MAT.64.64.28.gexf,48,52,63.699999999999896,40
R-MAT.64.64.28.gexf,49,52,59.09090909090922,41
R-MAT.64.64.28.gexf,50,52,55.24999999999984,40
R-MAT.64.64.28.gexf,51,52,51.999999999999886,41
R-MAT.64.128.28.gexf,1,53,393.0,1
R-MAT.64.128.28.gexf,2,53,393.0,1
R-MAT.64.128.28.gexf,3,53,393.0,1
R-MAT.64.128.28.gexf,4,53,393.0,1
R-MAT.64.128.28.gexf,5,53,392.4,3
R-MAT.64.128.28.gexf,6,53,381.5,2
R-MAT.64.128.28.gexf,7,53,373.7142857142857,2
R-MAT.64.128.28.gexf,8,53,367.875,2
R-MAT.64.128.28.gexf,9,53,363.33333333333337,2
R-MAT.64.128.28.gexf,10,53,359.7,3
R-MAT.64.128.28.gexf,11,53,354.0,4
R-MAT.64.128.28.gexf,12,53,348.6363636363636,3
R-MAT.64.128.28.gexf,13,53,344.16666666666663,3
R-MAT.64.128.28.gexf,14,53,338.74999999999994,5
R-MAT.64.128.28.gexf,15,53,330.18181818181813,7
R-MAT.64.128.28.gexf,16,53,321.4545454545455,7
R-MAT.64.128.28.gexf,17,53,311.99999999999994,8
R-MAT.64.128.28.gexf,18,53,304.0,7
R-MAT.64.128.28.gexf,19,53,297.14285714285717,7
R-MAT.64.128.28.gexf,20,53,291.20000000000005,8
R-MAT.64.128.28.gexf,21,53,286.0,8
R-MAT.64.128.28.gexf,22,53,281.4117647058824,7
R-MAT.64.128.28.gexf,23,53,277.3333333333333,7
R-MAT.64.128.28.gexf,24,53,273.6842105263158,8
R-MAT.64.128.28.gexf,25,53,270.40000000000003,7
R-MAT.64.128.28.gexf,26,53,267.0,11
R-MAT.64.128.28.gexf,27,53,262.3157894736842,10
R-MAT.64.128.28.gexf,28,53,257.375,15
R-MAT.64.128.28.gexf,29,53,250.58823529411757,16
R-MAT.64.128.28.gexf,30,53,244.3529411764705,16
R-MAT.64.128.28.gexf,31,53,238.22222222222229,15
R-MAT.64.128.28.gexf,32,53,232.73684210526315,15
R-MAT.64.128.28.gexf,33,53,224.3999999999999,21
R-MAT.64.128.28.gexf,34,53,216.5625,20
R-MAT.64.128.28.gexf,35,53,207.69230769230774,24
R-MAT.64.128.28.gexf,36,53,198.21428571428575,24
R-MAT.64.128.28.gexf,37,53,190.0,25
R-MAT.64.128.28.gexf,38,53,182.00000000000023,25
R-MAT.64.128.28.gexf,39,53,174.99999999999997,25
R-MAT.64.128.28.gexf,40,53,168.82352941176484,25
R-MAT.64.128.28.gexf,41,53,159.59999999999997,33
R-MAT.64.128.28.gexf,42,53,148.54545454545433,34
R-MAT.64.128.28.gexf,43,53,139.33333333333317,33
R-MAT.64.128.28.gexf,44,53,130.50000000000006,36
R-MAT.64.128.28.gexf,45,53,121.27272727272731,36
R-MAT.64.128.28.gexf,46,53,113.583333333333,37
R-MAT.64.128.28.gexf,47,53,107.07692307692292,37
R-MAT.64.128.28.gexf,48,53,101.49999999999991,37
R-MAT.64.128.28.gexf,49,53,87.4999999999985,48
R-MAT.64.128.28.gexf,50,53,71.39999999999903,47
R-MAT.64.128.28.gexf,51,53,60.66666666666625,48
R-MAT.64.128.28.gexf,52,53,52.99999999999838,50
R-MAT.64.256.28.gexf,1,60,806.0,1
R-MAT.64.256.28.gexf,2,60,806.0,1
R-MAT.64.256.28.gexf,3,60,806.0,1
R-MAT.64.256.28.gexf,4,60,806.0,1
R-MAT.64.256.28.gexf,5,60,806.0,1
R-MAT.64.256.28.gexf,6,60,806.0,1
R-MAT.64.256.28.gexf,7,60,802.2857142857142,3
R-MAT.64.256.28.gexf,8,60,789.75,2
R-MAT.64.256.28.gexf,9,60,780.0,2
R-MAT.64.256.28.gexf,10,60,772.2,2
R-MAT.64.256.28.gexf,11,60,765.8181818181818,3
R-MAT.64.256.28.gexf,12,60,760.5,2
R-MAT.64.256.28.gexf,13,60,756.0,2
R-MAT.64.256.28.gexf,14,60,752.1428571428571,3
R-MAT.64.256.28.gexf,15,60,748.8,2
R-MAT.64.256.28.gexf,16,60,741.9285714285713,4
R-MAT.64.256.28.gexf,17,60,729.0,7
R-MAT.64.256.28.gexf,18,60,710.3076923076922,9
R-MAT.64.256.28.gexf,19,60,694.2857142857142,7
R-MAT.64.256.28.gexf,20,60,680.4,7
R-MAT.64.256.28.gexf,21,60,668.25,7
R-MAT.64.256.28.gexf,22,60,657.5294117647059,8
R-MAT.64.256.28.gexf,23,60,648.0,8
R-MAT.64.256.28.gexf,24,60,637.5,8
R-MAT.64.256.28.gexf,25,60,626.8888888888887,9
R-MAT.64.256.28.gexf,26,60,616.5,11
R-MAT.64.256.28.gexf,27,60,605.6842105263158,10
R-MAT.64.256.28.gexf,28,60,595.2631578947369,12
R-MAT.64.256.28.gexf,29,60,582.3529411764704,15
R-MAT.64.256.28.gexf,30,60,565.75,17
R-MAT.64.256.28.gexf,31,60,548.0,17
R-MAT.64.256.28.gexf,32,60,531.8823529411766,17
R-MAT.64.256.28.gexf,33,60,517.5555555555555,17
R-MAT.64.256.28.gexf,34,60,502.3529411764707,19
R-MAT.64.256.28.gexf,35,60,487.05882352941205,20
R-MAT.64.256.28.gexf,36,60,471.75,22
R-MAT.64.256.28.gexf,37,60,456.0,22
R-MAT.64.256.28.gexf,38,60,438.7499999999999,25
R-MAT.64.256.28.gexf,39,60,423.5294117647063,25
R-MAT.64.256.28.gexf,40,60,409.9999999999999,24
R-MAT.64.256.28.gexf,41,60,397.894736842105,25
R-MAT.64.256.28.gexf,42,60,387.0,25
R-MAT.64.256.28.gexf,43,60,369.59999999999934,32
R-MAT.64.256.28.gexf,44,60,353.0769230769236,33
R-MAT.64.256.28.gexf,45,60,335.1428571428569,33
R-MAT.64.256.28.gexf,46,60,318.15384615384613,35
R-MAT.64.256.28.gexf,47,60,301.71428571428544,36
R-MAT.64.256.28.gexf,48,60,283.11111111111086,42
R-MAT.64.256.28.gexf,49,60,259.9999999999993,42
R-MAT.64.256.28.gexf,50,60,238.0000000000005,43
R-MAT.64.256.28.gexf,51,60,218.40000000000046,43
R-MAT.64.256.28.gexf,52,60,198.74999999999912,46
R-MAT.64.256.28.gexf,53,60,179.99999999999912,47
R-MAT.64.256.28.gexf,54,60,164.9999999999995,46
R-MAT.64.256.28.gexf,55,60,140.0,51
R-MAT.64.256.28.gexf,56,60,122.14285714285623,54
R-MAT.64.256.28.gexf,57,60,96.66666666666437,56
R-MAT.64.256.28.gexf,58,60,73.75,56
R-MAT.64.256.28.gexf,59,60,59.999999999999034,57
R-MAT.64.512.28.gexf,1,63,1545.0,1
R-MAT.64.512.28.gexf,2,63,1545.0,1
R-MAT.64.512.28.gexf,3,63,1545.0,1
R-MAT.64.512.28.gexf,4,63,1545.0,1
R-MAT.64.512.28.gexf,5,63,1545.0,1
R-MAT.64.512.28.gexf,6,63,1545.0,1
R-MAT.64.512.28.gexf,7,63,1545.0,1
R-MAT.64.512.28.gexf,8,63,1537.875,2
R-MAT.64.512.28.gexf,9,63,1518.888888888889,2
R-MAT.64.512.28.gexf,10,63,1503.7,2
R-MAT.64.512.28.gexf,11,63,1491.2727272727273,2
R-MAT.64.512.28.gexf,12,63,1480.9166666666667,2
R-MAT.64.512.28.gexf,13,63,1472.1538461538462,2
R-MAT.64.512.28.gexf,14,63,1464.642857142857,2
R-MAT.64.512.28.gexf,15,63,1454.857142857143,3
R-MAT.64.512.28.gexf,16,63,1437.7142857142858,4
R-MAT.64.512.28.gexf,17,63,1413.6923076923076,7
R-MAT.64.512.28.gexf,18,63,1385.642857142857,6
R-MAT.64.512.28.gexf,19,63,1361.3333333333333,6
R-MAT.64.512.28.gexf,20,63,1337.0,7
R-MAT.64.512.28.gexf,21,63,1313.125,7
R-MAT.64.512.28.gexf,22,63,1292.0588235294117,8
R-MAT.64.512.28.gexf,23,63,1273.3333333333335,7
R-MAT.64.512.28.gexf,24,63,1254.1666666666667,8
R-MAT.64.512.28.gexf,25,63,1235.0,9
R-MAT.64.512.28.gexf,26,63,1215.0,9
R-MAT.64.512.28.gexf,27,63,1195.1578947368423,10
R-MAT.64.512.28.gexf,28,63,1173.7368421052627,11
R-MAT.64.512.28.gexf,29,63,1150.0000000000002,13
R-MAT.64.512.28.gexf,30,63,1121.470588235294,15
R-MAT.64.512.28.gexf,31,63,1089.8823529411768,17
R-MAT.64.512.28.gexf,32,63,1051.2857142857142,20
R-MAT.64.512.28.gexf,33,63,1010.9333333333332,20
R-MAT.64.512.28.gexf,34,63,975.3333333333334,21
R-MAT.64.512.28.gexf,35,63,940.5,22
R-MAT.64.512.28.gexf,36,63,909.7647058823529,21
R-MAT.64.512.28.gexf,37,63,880.7058823529408,22
R-MAT.64.512.28.gexf,38,63,853.4117647058822,23
R-MAT.64.512.28.gexf,39,63,826.6666666666675,23
R-MAT.64.512.28.gexf,40,63,801.7777777777775,24
R-MAT.64.512.28.gexf,41,63,776.9999999999998,26
R-MAT.64.512.28.gexf,42,63,752.5,26
R-MAT.64.512.28.gexf,43,63,729.473684210526,26
R-MAT.64.512.28.gexf,44,63,708.1578947368421,28
R-MAT.64.512.28.gexf,45,63,686.714285714285,33
R-MAT.64.512.28.gexf,46,63,654.6428571428573,34
R-MAT.64.512.28.gexf,47,63,623.9999999999995,34
R-MAT.64.512.28.gexf,48,63,594.5333333333331,36
R-MAT.64.512.28.gexf,49,63,561.5384615384629,38
R-MAT.64.512.28.gexf,50,63,529.6153846153837,39
R-MAT.64.512.28.gexf,51,63,498.3333333333343,42
R-MAT.64.512.28.gexf,52,63,467.3636363636379,43
R-MAT.64.512.28.gexf,53,63,436.49999999999915,43
R-MAT.64.512.28.gexf,54,63,397.2222222222206,47
R-MAT.64.512.28.gexf,55,63,360.88888888888664,50
R-MAT.64.512.28.gexf,56,63,325.71428571428527,51
R-MAT.64.512.28.gexf,57,63,289.99999999999807,52
R-MAT.64.512.28.gexf,58,63,252.85714285714207,53
R-MAT.64.512.28.gexf,59,63,215.9999999999967,57
R-MAT.64.512.28.gexf,60,63,183.0,56
R-MAT.64.512.28.gexf,61,63,139.49999999999744,61
R-MAT.64.512.28.gexf,62,63,63.0,63
R-MAT.128.2.28.gexf,1,8,10.0,1
R-MAT.128.2.28.gexf,2,8,10.0,1
R-MAT.128.2.28.gexf,3,8,9.333333333333334,2
R-MAT.128.2.28.gexf,4,8,8.75,2
R-MAT.128.2.28.gexf,5,8,8.4,2
R-MAT.128.2.28.gexf,6,8,8.166666666666668,2
R-MAT.128.2.28.gexf,7,8,8.0,2
R-MAT.128.4.28.gexf,1,17,19.0,1
R-MAT.128.4.28.gexf,2,17,19.0,1
R-MAT.128.4.28.gexf,3,17,19.0,1
R-MAT.128.4.28.gexf,4,17,19.0,1
R-MAT.128.4.28.gexf,5,17,19.0,1
R-MAT.128.4.28.gexf,6,17,19.0,1
R-MAT.128.4.28.gexf,7,17,19.0,1
R-MAT.128.4.28.gexf,8,17,19.0,1
R-MAT.128.4.28.gexf,9,17,18.75,3
R-MAT.128.4.28.gexf,10,17,18.333333333333332,3
R-MAT.128.4.28.gexf,11,17,18.0,3
R-MAT.128.4.28.gexf,12,17,17.727272727272727,3
R-MAT.128.4.28.gexf,13,17,17.5,4
R-MAT.128.4.28.gexf,14,17,17.307692307692307,3
R-MAT.128.4.28.gexf,15,17,17.142857142857142,3
R-MAT.128.4.28.gexf,16,17,17.0,3
R-MAT.128.8.28.gexf,1,28,36.0,1
R-MAT.128.8.28.gexf,2,28,36.0,1
R-MAT.128.8.28.gexf,3,28,36.0,1
R-MAT.128.8.28.gexf,4,28,36.0,1
R-MAT.128.8.28.gexf,5,28,36.0,1
R-MAT.128.8.28.gexf,6,28,36.0,1
R-MAT.128.8.28.gexf,7,28,36.0,1
R-MAT.128.8.28.gexf,8,28,36.0,1
R-MAT.128.8.28.gexf,9,28,35.55555555555556,2
R-MAT.128.8.28.gexf,10,28,35.2,2
R-MAT.128.8.28.gexf,11,28,34.90909090909091,2
R-MAT.128.8.28.gexf,12,28,34.66666666666667,3
R-MAT.128.8.28.gexf,13,28,34.46153846153846,2
R-MAT.128.8.28.gexf,14,28,34.285714285714285,2
R-MAT.128.8.28.gexf,15,28,34.13333333333333,2
R-MAT.128.8.28.gexf,16,28,34.0,2
R-MAT.128.8.28.gexf,17,28,33.0,7
R-MAT.128.8.28.gexf,18,28,32.15384615384615,7
R-MAT.128.8.28.gexf,19,28,31.42857142857143,7
R-MAT.128.8.28.gexf,20,28,30.799999999999994,7
R-MAT.128.8.28.gexf,21,28,30.25,7
R-MAT.128.8.28.gexf,22,28,29.76470588235294,8
R-MAT.128.8.28.gexf,23,28,29.33333333333333,8
R-MAT.128.8.28.gexf,24,28,28.947368421052634,8
R-MAT.128.8.28.gexf,25,28,28.6,7
R-MAT.128.8.28.gexf,26,28,28.285714285714285,8
R-MAT.128.8.28.gexf,27,28,28.0,8
R-MAT.128.16.28.gexf,1,42,64.0,1
R-MAT.128.16.28.gexf,2,42,64.0,1
R-MAT.128.16.28.gexf,3,42,64.0,1
R-MAT.128.16.28.gexf,4,42,64.0,1
R-MAT.128.16.28.gexf,5,42,64.0,1
R-MAT.128.16.28.gexf,6,42,64.0,1
R-MAT.128.16.28.gexf,7,42,64.0,1
R-MAT.128.16.28.gexf,8,42,64.0,1
R-MAT.128.16.28.gexf,9,42,64.0,1
R-MAT.128.16.28.gexf,10,42,63.8,2
R-MAT.128.16.28.gexf,11,42,63.27272727272727,2
R-MAT.128.16.28.gexf,12,42,62.63636363636364,4
R-MAT.128.16.28.gexf,13,42,61.833333333333336,3
R-MAT.128.16.28.gexf,14,42,61.15384615384616,3
R-MAT.128.16.28.gexf,15,42,60.57142857142857,3
R-MAT.128.16.28.gexf,16,42,60.06666666666666,3
R-MAT.128.16.28.gexf,17,42,59.625,3
R-MAT.128.16.28.gexf,18,42,59.23529411764706,3
R-MAT.128.16.28.gexf,19,42,58.82352941176471,4
R-MAT.128.16.28.gexf,20,42,58.333333333333336,4
R-MAT.128.16.28.gexf,21,42,57.89473684210526,5
R-MAT.128.16.28.gexf,22,42,57.5,4
R-MAT.128.16.28.gexf,23,42,57.14285714285714,4
R-MAT.128.16.28.gexf,24,42,56.81818181818182,4
R-MAT.128.16.28.gexf,25,42,56.52173913043478,4
R-MAT.128.16.28.gexf,26,42,56.25,4
R-MAT.128.16.28.gexf,27,42,56.0,4
R-MAT.128.16.28.gexf,28,42,54.13333333333333,15
R-MAT.128.16.28.gexf,29,42,52.5,16
R-MAT.128.16.28.gexf,30,42,51.058823529411775,15
R-MAT.128.16.28.gexf,31,42,49.77777777777779,15
R-MAT.128.16.28.gexf,32,42,48.63157894736841,15
R-MAT.128.16.28.gexf,33,42,47.59999999999998,15
R-MAT.128.16.28.gexf,34,42,46.66666666666666,15
R-MAT.128.16.28.gexf,35,42,45.818181818181834,16
R-MAT.128.16.28.gexf,36,42,45.04347826086956,15
R-MAT.128.16.28.gexf,37,42,44.33333333333333,16
R-MAT.128.16.28.gexf,38,42,43.67999999999999,15
R-MAT.128.16.28.gexf,39,42,43.07692307692309,15
R-MAT.128.16.28.gexf,40,42,42.518518518518526,15
R-MAT.128.16.28.gexf,41,42,41.99999999999999,16
R-MAT.128.32.28.gexf,1,60,144.0,1
R-MAT.128.32.28.gexf,2,60,144.0,1
R-MAT.128.32.28.gexf,3,60,144.0,1
R-MAT.128.32.28.gexf,4,60,144.0,1
R-MAT.128.32.28.gexf,5,60,144.0,1
R-MAT.128.32.28.gexf,6,60,144.0,1
R-MAT.128.32.28.gexf,7,60,144.0,1
R-MAT.128.32.28.gexf,8,60,144.0,1
R-MAT.128.32.28.gexf,9,60,142.22222222222223,2
R-MAT.128.32.28.gexf,10,60,140.8,2
R-MAT.128.32.28.gexf,11,60,139.63636363636363,2
R-MAT.128.32.28.gexf,12,60,138.66666666666669,3
R-MAT.128.32.28.gexf,13,60,137.84615384615384,2
R-MAT.128.32.28.gexf,14,60,137.14285714285714,2
R-MAT.128.32.28.gexf,15,60,136.0,3
R-MAT.128.32.28.gexf,16,60,134.86666666666667,3
R-MAT.128.32.28.gexf,17,60,133.875,3
R-MAT.128.32.28.gexf,18,60,133.0,3
R-MAT.128.32.28.gexf,19,60,131.76470588235296,5
R-MAT.128.32.28.gexf,20,60,130.66666666666669,4
R-MAT.128.32.28.gexf,21,60,129.25,7
R-MAT.128.32.28.gexf,22,60,127.1764705882353,7
R-MAT.128.32.28.gexf,23,60,125.33333333333336,7
R-MAT.128.32.28.gexf,24,60,123.6111111111111,9
R-MAT.128.32.28.gexf,25,60,121.78947368421055,8
R-MAT.128.32.28.gexf,26,60,120.15,8
R-MAT.128.32.28.gexf,27,60,118.66666666666667,8
R-MAT.128.32.28.gexf,28,60,117.31818181818181,8
R-MAT.128.32.28.gexf,29,60,114.99999999999996,13
R-MAT.128.32.28.gexf,30,60,112.57894736842105,13
R-MAT.128.32.28.gexf,31,60,110.40000000000002,13
R-MAT.128.32.28.gexf,32,60,108.42857142857146,13
R-MAT.128.32.28.gexf,33,60,106.63636363636367,13
R-MAT.128.32.28.gexf,34,60,105.0,13
R-MAT.128.32.28.gexf,35,60,102.85714285714286,16
R-MAT.128.32.28.gexf,36,60,100.90909090909085,17
R-MAT.128.32.28.gexf,37,60,99.13043478260865,17
R-MAT.128.32.28.gexf,38,60,97.5,16
R-MAT.128.32.28.gexf,39,60,96.00000000000003,16
R-MAT.128.32.28.gexf,40,60,94.6153846153846,17
R-MAT.128.32.28.gexf,41,60,93.33333333333337,16
R-MAT.128.32.28.gexf,42,60,92.14285714285711,16
R-MAT.128.32.28.gexf,43,60,91.0344827586207,16
R-MAT.128.32.28.gexf,44,60,90.0,16
R-MAT.128.32.28.gexf,45,60,86.24999999999996,32
R-MAT.128.32.28.gexf,46,60,82.94117647058822,32
R-MAT.128.32.28.gexf,47,60,80.0000000000001,32
R-MAT.128.32.28.gexf,48,60,77.3684210526316,31
R-MAT.128.32.28.gexf,49,60,75.0,31
R-MAT.128.32.28.gexf,50,60,72.85714285714288,32
R-MAT.128.32.28.gexf,51,60,70.9090909090908,32
R-MAT.128.32.28.gexf,52,60,69.13043478260866,31
R-MAT.128.32.28.gexf,53,60,67.49999999999999,31
R-MAT.128.32.28.gexf,54,60,66.00000000000003,30
R-MAT.128.32.28.gexf,55,60,64.61538461538458,30
R-MAT.128.32.28.gexf,56,60,63.33333333333337,30
R-MAT.128.32.28.gexf,57,60,62.14285714285709,31
R-MAT.128.32.28.gexf,58,60,61.034482758620705,30
R-MAT.128.32.28.gexf,59,60,59.99999999999999,30
R-MAT.128.64.28.gexf,1,81,307.0,1
R-MAT.128.64.28.gexf,2,81,307.0,1
R-MAT.128.64.28.gexf,3,81,307.0,1
R-MAT.128.64.28.gexf,4,81,307.0,1
R-MAT.128.64.28.gexf,5,81,307.0,1
R-MAT.128.64.28.gexf,6,81,307.0,1
R-MAT.128.64.28.gexf,7,81,307.0,1
R-MAT.128.64.28.gexf,8,81,307.0,1
R-MAT.128.64.28.gexf,9,81,307.0,1
R-MAT.128.64.28.gexf,10,81,307.0,1
R-MAT.128.64.28.gexf,11,81,307.0,1
R-MAT.128.64.28.gexf,12,81,305.5,2
R-MAT.128.64.28.gexf,13,81,303.6923076923077,3
R-MAT.128.64.28.gexf,14,81,302.1428571428571,3
R-MAT.128.64.28.gexf,15,81,300.8,2
R-MAT.128.64.28.gexf,16,81,299.2,4
R-MAT.128.64.28.gexf,17,81,297.0,3
R-MAT.128.64.28.gexf,18,81,295.05882352941177,3
R-MAT.128.64.28.gexf,19,81,293.3333333333333,3
R-MAT.128.64.28.gexf,20,81,291.7894736842105,3
R-MAT.128.64.28.gexf,21,81,290.4,3
R-MAT.128.64.28.gexf,22,81,289.1428571428571,3
R-MAT.128.64.28.gexf,23,81,288.0,3
R-MAT.128.64.28.gexf,24,81,285.71428571428567,6
R-MAT.128.64.28.gexf,25,81,283.5238095238095,7
R-MAT.128.64.28.gexf,26,81,281.0454545454545,6
R-MAT.128.64.28.gexf,27,81,278.7272727272727,7
R-MAT.128.64.28.gexf,28,81,276.1304347826087,7
R-MAT.128.64.28.gexf,29,81,273.75,8
R-MAT.128.64.28.gexf,30,81,270.5454545454545,10
R-MAT.128.64.28.gexf,31,81,267.1304347826087,10
R-MAT.128.64.28.gexf,32,81,264.0,10
R-MAT.128.64.28.gexf,33,81,259.63636363636357,14
R-MAT.128.64.28.gexf,34,81,255.65217391304355,13
R-MAT.128.64.28.gexf,35,81,252.0,13
R-MAT.128.64.28.gexf,36,81,247.7391304347828,15
R-MAT.128.64.28.gexf,37,81,243.83333333333323,15
R-MAT.128.64.28.gexf,38,81,240.23999999999995,15
R-MAT.128.64.28.gexf,39,81,236.66666666666654,17
R-MAT.128.64.28.gexf,40,81,232.88000000000002,17
R-MAT.128.64.28.gexf,41,81,229.38461538461527,18
R-MAT.128.64.28.gexf,42,81,226.14814814814818,17
R-MAT.128.64.28.gexf,43,81,223.14285714285725,18
R-MAT.128.64.28.gexf,44,81,219.5999999999999,21
R-MAT.128.64.28.gexf,45,81,215.84615384615373,21
R-MAT.128.64.28.gexf,46,81,212.37037037037052,21
R-MAT.128.64.28.gexf,47,81,209.14285714285717,21
R-MAT.128.64.28.gexf,48,81,206.13793103448262,22
R-MAT.128.64.28.gexf,49,81,203.33333333333326,21
R-MAT.128.64.28.gexf,50,81,200.22222222222217,25
R-MAT.128.64.28.gexf,51,81,196.8571428571427,25
R-MAT.128.64.28.gexf,52,81,193.72413793103462,24
R-MAT.128.64.28.gexf,53,81,190.79999999999995,25
