path,edge connectivity,k,max multirute flow,iterations
R-MAT.64.128.1.gexf,29,53,271.875,15
R-MAT.64.128.1.gexf,30,53,262.4666666666666,18
R-MAT.64.128.1.gexf,31,53,253.8666666666667,18
R-MAT.64.128.1.gexf,32,53,245.4375,19
R-MAT.64.128.1.gexf,33,53,238.0,18
R-MAT.64.128.1.gexf,34,53,231.3888888888889,18
R-MAT.64.128.1.gexf,35,53,225.4736842105263,18
R-MAT.64.128.1.gexf,36,53,219.53333333333342,23
R-MAT.64.128.1.gexf,37,53,211.37499999999997,24
R-MAT.64.128.1.gexf,38,53,204.17647058823513,24
R-MAT.64.128.1.gexf,39,53,197.14285714285688,29
R-MAT.64.128.1.gexf,40,53,188.59999999999985,28
R-MAT.64.128.1.gexf,41,53,181.12499999999997,27
R-MAT.64.128.1.gexf,42,53,174.52941176470588,28
R-MAT.64.128.1.gexf,43,53,163.99999999999977,34
R-MAT.64.128.1.gexf,44,53,153.75000000000009,35
R-MAT.64.128.1.gexf,45,53,145.07692307692326,34
R-MAT.64.128.1.gexf,46,53,135.12499999999957,42
R-MAT.64.128.1.gexf,47,53,122.66666666666617,41
R-MAT.64.128.1.gexf,48,53,112.70000000000027,40
R-MAT.64.128.1.gexf,49,53,104.54545454545413,40
R-MAT.64.128.1.gexf,50,53,84.99999999999926,50
R-MAT.64.128.1.gexf,51,53,64.99999999999932,49
R-MAT.64.128.1.gexf,52,53,53.00000000000032,49
R-MAT.64.256.1.gexf,1,60,804.0,1
R-MAT.64.256.1.gexf,2,60,804.0,1
R-MAT.64.256.1.gexf,3,60,804.0,1
R-MAT.64.256.1.gexf,4,60,804.0,1
R-MAT.64.256.1.gexf,5,60,804.0,1
R-MAT.64.256.1.gexf,6,60,802.6666666666667,2
R-MAT.64.256.1.gexf,7,60,786.2857142857142,3
R-MAT.64.256.1.gexf,8,60,774.0,2
R-MAT.64.256.1.gexf,9,60,764.4444444444445,2
R-MAT.64.256.1.gexf,10,60,756.8,2
R-MAT.64.256.1.gexf,11,60,750.5454545454545,2
R-MAT.64.256.1.gexf,12,60,745.3333333333334,2
R-MAT.64.256.1.gexf,13,60,740.9230769230769,2
R-MAT.64.256.1.gexf,14,60,737.1428571428571,3
R-MAT.64.256.1.gexf,15,60,733.8666666666667,2
R-MAT.64.256.1.gexf,16,60,731.0,2
R-MAT.64.256.1.gexf,17,60,722.5714285714286,7
R-MAT.64.256.1.gexf,18,60,710.3076923076923,9
R-MAT.64.256.1.gexf,19,60,694.2857142857142,7
R-MAT.64.256.1.gexf,20,60,680.4,7
R-MAT.64.256.1.gexf,21,60,668.25,7
R-MAT.64.256.1.gexf,22,60,657.5294117647059,7
R-MAT.64.256.1.gexf,23,60,646.5882352941177,8
R-MAT.64.256.1.gexf,24,60,636.1111111111112,8
R-MAT.64.256.1.gexf,25,60,626.7368421052631,8
R-MAT.64.256.1.gexf,26,60,618.0000000000001,10
R-MAT.64.256.1.gexf,27,60,607.1578947368421,11
R-MAT.64.256.1.gexf,28,60,596.7894736842104,12
R-MAT.64.256.1.gexf,29,60,585.7894736842106,12
R-MAT.64.256.1.gexf,30,60,575.0500000000001,12
R-MAT.64.256.1.gexf,31,60,564.7999999999998,13
R-MAT.64.256.1.gexf,32,60,553.6666666666667,16
R-MAT.64.256.1.gexf,33,60,540.2222222222224,17
R-MAT.64.256.1.gexf,34,60,526.8421052631581,17
R-MAT.64.256.1.gexf,35,60,513.4736842105261,19
R-MAT.64.256.1.gexf,36,60,501.35000000000014,19
R-MAT.64.256.1.gexf,37,60,489.52941176470574,22
R-MAT.64.256.1.gexf,38,60,474.50000000000006,22
R-MAT.64.256.1.gexf,39,60,457.49999999999994,25
R-MAT.64.256.1.gexf,40,60,439.2857142857144,29
R-MAT.64.256.1.gexf,41,60,420.0,28
R-MAT.64.256.1.gexf,42,60,396.9230769230768,32
R-MAT.64.256.1.gexf,43,60,377.14285714285666,31
R-MAT.64.256.1.gexf,44,60,359.99999999999994,32
R-MAT.64.256.1.gexf,45,60,343.46666666666636,32
R-MAT.64.256.1.gexf,46,60,328.9999999999998,32
R-MAT.64.256.1.gexf,47,60,310.15384615384585,38
R-MAT.64.256.1.gexf,48,60,293.9999999999998,37
R-MAT.64.256.1.gexf,49,60,278.5714285714289,37
R-MAT.64.256.1.gexf,50,60,265.1999999999996,39
R-MAT.64.256.1.gexf,51,60,246.9999999999988,46
R-MAT.64.256.1.gexf,52,60,223.77777777777683,46
R-MAT.64.256.1.gexf,53,60,197.99999999999943,50
R-MAT.64.256.1.gexf,54,60,172.85714285714266,50
R-MAT.64.256.1.gexf,55,60,145.5999999999997,52
R-MAT.64.256.1.gexf,56,60,123.49999999999952,52
R-MAT.64.256.1.gexf,57,60,96.66666666666671,56
R-MAT.64.256.1.gexf,58,60,73.74999999999991,56
R-MAT.64.256.1.gexf,59,60,59.99999999999947,56
R-MAT.64.512.1.gexf,1,63,1641.0,1
R-MAT.64.512.1.gexf,2,63,1641.0,1
R-MAT.64.512.1.gexf,3,63,1641.0,1
R-MAT.64.512.1.gexf,4,63,1641.0,1
R-MAT.64.512.1.gexf,5,63,1641.0,1
R-MAT.64.512.1.gexf,6,63,1641.0,1
R-MAT.64.512.1.gexf,7,63,1626.2857142857142,2
R-MAT.64.512.1.gexf,8,63,1600.875,3
R-MAT.64.512.1.gexf,9,63,1581.111111111111,2
R-MAT.64.512.1.gexf,10,63,1565.3,3
R-MAT.64.512.1.gexf,11,63,1552.3636363636365,2
R-MAT.64.512.1.gexf,12,63,1541.5833333333333,2
R-MAT.64.512.1.gexf,13,63,1532.4615384615386,2
R-MAT.64.512.1.gexf,14,63,1524.642857142857,2
R-MAT.64.512.1.gexf,15,63,1513.8461538461538,4
R-MAT.64.512.1.gexf,16,63,1493.3846153846152,5
R-MAT.64.512.1.gexf,17,63,1468.2857142857142,5
R-MAT.64.512.1.gexf,18,63,1435.230769230769,7
R-MAT.64.512.1.gexf,19,63,1402.857142857143,8
R-MAT.64.512.1.gexf,20,63,1374.8000000000002,7
R-MAT.64.512.1.gexf,21,63,1350.25,7
R-MAT.64.512.1.gexf,22,63,1328.5882352941176,7
R-MAT.64.512.1.gexf,23,63,1309.3333333333335,8
R-MAT.64.512.1.gexf,24,63,1290.2777777777776,9
R-MAT.64.512.1.gexf,25,63,1271.2631578947367,8
R-MAT.64.512.1.gexf,26,63,1254.15,8
R-MAT.64.512.1.gexf,27,63,1234.9473684210525,10
R-MAT.64.512.1.gexf,28,63,1213.4210526315792,11
R-MAT.64.512.1.gexf,29,63,1192.1052631578943,12
R-MAT.64.512.1.gexf,30,63,1168.2105263157898,13
R-MAT.64.512.1.gexf,31,63,1145.2631578947367,15
R-MAT.64.512.1.gexf,32,63,1118.3333333333335,16
R-MAT.64.512.1.gexf,33,63,1089.888888888889,18
R-MAT.64.512.1.gexf,34,63,1058.235294117647,19
R-MAT.64.512.1.gexf,35,63,1023.75,21
R-MAT.64.512.1.gexf,36,63,989.7499999999998,22
R-MAT.64.512.1.gexf,37,63,956.7058823529419,22
R-MAT.64.512.1.gexf,38,63,927.3333333333338,23
R-MAT.64.512.1.gexf,39,63,898.8235294117646,24
R-MAT.64.512.1.gexf,40,63,868.2352941176478,25
R-MAT.64.512.1.gexf,41,63,839.9999999999999,25
R-MAT.64.512.1.gexf,42,63,814.6111111111113,27
R-MAT.64.512.1.gexf,43,63,789.2499999999998,29
R-MAT.64.512.1.gexf,44,63,759.374999999999,31
R-MAT.64.512.1.gexf,45,63,730.2499999999999,31
R-MAT.64.512.1.gexf,46,63,701.8666666666663,35
R-MAT.64.512.1.gexf,47,63,672.0,33
R-MAT.64.512.1.gexf,48,63,637.0,36
R-MAT.64.512.1.gexf,49,63,599.9999999999985,38
R-MAT.64.512.1.gexf,50,63,560.9999999999984,40
R-MAT.64.512.1.gexf,51,63,528.0000000000009,40
R-MAT.64.512.1.gexf,52,63,499.7142857142858,40
R-MAT.64.512.1.gexf,53,63,472.4999999999995,43
R-MAT.64.512.1.gexf,54,63,444.23076923076763,45
R-MAT.64.512.1.gexf,55,63,408.79999999999797,49
R-MAT.64.512.1.gexf,56,63,370.49999999999534,53
R-MAT.64.512.1.gexf,57,63,319.0,55
R-MAT.64.512.1.gexf,58,63,259.6000000000015,55
R-MAT.64.512.1.gexf,59,63,210.0,57
R-MAT.64.512.1.gexf,60,63,162.66666666666447,60
R-MAT.64.512.1.gexf,61,63,123.99999999999653,61
R-MAT.64.512.1.gexf,62,63,63.0,62
R-MAT.128.2.1.gexf,1,7,7.0,1
R-MAT.128.2.1.gexf,2,7,7.0,1
R-MAT.128.2.1.gexf,3,7,7.0,1
R-MAT.128.2.1.gexf,4,7,7.0,1
R-MAT.128.2.1.gexf,5,7,7.0,1
R-MAT.128.2.1.gexf,6,7,7.0,1
R-MAT.128.4.1.gexf,1,18,23.0,1
R-MAT.128.4.1.gexf,2,18,23.0,1
R-MAT.128.4.1.gexf,3,18,23.0,1
R-MAT.128.4.1.gexf,4,18,23.0,1
R-MAT.128.4.1.gexf,5,18,23.0,1
R-MAT.128.4.1.gexf,6,18,23.0,1
R-MAT.128.4.1.gexf,7,18,22.857142857142858,2
R-MAT.128.4.1.gexf,8,18,22.5,2
R-MAT.128.4.1.gexf,9,18,22.22222222222222,2
R-MAT.128.4.1.gexf,10,18,22.0,2
R-MAT.128.4.1.gexf,11,18,21.0,5
R-MAT.128.4.1.gexf,12,18,20.22222222222222,5
R-MAT.128.4.1.gexf,13,18,19.6,5
R-MAT.128.4.1.gexf,14,18,19.09090909090909,5
R-MAT.128.4.1.gexf,15,18,18.666666666666664,5
R-MAT.128.4.1.gexf,16,18,18.307692307692307,5
R-MAT.128.4.1.gexf,17,18,18.0,6
R-MAT.128.8.1.gexf,1,25,37.0,1
R-MAT.128.8.1.gexf,2,25,37.0,1
R-MAT.128.8.1.gexf,3,25,37.0,1
R-MAT.128.8.1.gexf,4,25,37.0,1
R-MAT.128.8.1.gexf,5,25,37.0,1
R-MAT.128.8.1.gexf,6,25,37.0,1
R-MAT.128.8.1.gexf,7,25,37.0,1
R-MAT.128.8.1.gexf,8,25,37.0,1
R-MAT.128.8.1.gexf,9,25,36.666666666666664,2
R-MAT.128.8.1.gexf,10,25,36.3,2
R-MAT.128.8.1.gexf,11,25,36.0,2
R-MAT.128.8.1.gexf,12,25,35.1,4
R-MAT.128.8.1.gexf,13,25,34.36363636363636,5
R-MAT.128.8.1.gexf,14,25,33.75,5
R-MAT.128.8.1.gexf,15,25,33.230769230769226,4
R-MAT.128.8.1.gexf,16,25,32.11111111111111,9
R-MAT.128.8.1.gexf,17,25,30.599999999999994,10
R-MAT.128.8.1.gexf,18,25,29.363636363636367,9
R-MAT.128.8.1.gexf,19,25,28.333333333333336,9
R-MAT.128.8.1.gexf,20,25,27.461538461538456,10
R-MAT.128.8.1.gexf,21,25,26.714285714285715,9
R-MAT.128.8.1.gexf,22,25,26.066666666666666,10
R-MAT.128.8.1.gexf,23,25,25.5,9
R-MAT.128.8.1.gexf,24,25,25.0,10
R-MAT.128.16.1.gexf,1,40,67.0,1
R-MAT.128.16.1.gexf,2,40,67.0,1
R-MAT.128.16.1.gexf,3,40,67.0,1
R-MAT.128.16.1.gexf,4,40,67.0,1
R-MAT.128.16.1.gexf,5,40,67.0,1
R-MAT.128.16.1.gexf,6,40,67.0,1
R-MAT.128.16.1.gexf,7,40,67.0,1
R-MAT.128.16.1.gexf,8,40,66.375,2
R-MAT.128.16.1.gexf,9,40,65.55555555555556,2
R-MAT.128.16.1.gexf,10,40,64.9,2
R-MAT.128.16.1.gexf,11,40,64.36363636363636,2
R-MAT.128.16.1.gexf,12,40,63.81818181818181,4
R-MAT.128.16.1.gexf,13,40,63.0,3
R-MAT.128.16.1.gexf,14,40,62.30769230769231,4
R-MAT.128.16.1.gexf,15,40,61.53846153846154,4
R-MAT.128.16.1.gexf,16,40,60.71428571428571,6
R-MAT.128.16.1.gexf,17,40,60.00000000000001,5
R-MAT.128.16.1.gexf,18,40,59.375,4
R-MAT.128.16.1.gexf,19,40,58.57142857142857,7
R-MAT.128.16.1.gexf,20,40,57.400000000000006,7
R-MAT.128.16.1.gexf,21,40,56.375,7
R-MAT.128.16.1.gexf,22,40,55.470588235294116,7
R-MAT.128.16.1.gexf,23,40,54.66666666666667,7
R-MAT.128.16.1.gexf,24,40,53.94736842105263,7
R-MAT.128.16.1.gexf,25,40,53.3,7
R-MAT.128.16.1.gexf,26,40,52.07142857142858,14
R-MAT.128.16.1.gexf,27,40,50.399999999999984,14
R-MAT.128.16.1.gexf,28,40,48.9375,14
R-MAT.128.16.1.gexf,29,40,47.647058823529385,16
R-MAT.128.16.1.gexf,30,40,46.49999999999999,15
R-MAT.128.16.1.gexf,31,40,45.473684210526315,14
R-MAT.128.16.1.gexf,32,40,44.55000000000001,14
R-MAT.128.16.1.gexf,33,40,43.7142857142857,15
R-MAT.128.16.1.gexf,34,40,42.954545454545446,15
R-MAT.128.16.1.gexf,35,40,42.260869565217384,14
R-MAT.128.16.1.gexf,36,40,41.625,15
R-MAT.128.16.1.gexf,37,40,41.03999999999998,15
R-MAT.128.16.1.gexf,38,40,40.500000000000014,14
R-MAT.128.16.1.gexf,39,40,39.99999999999999,14
R-MAT.128.32.1.gexf,1,55,118.0,1
R-MAT.128.32.1.gexf,2,55,118.0,1
R-MAT.128.32.1.gexf,3,55,118.0,1
R-MAT.128.32.1.gexf,4,55,118.0,1
R-MAT.128.32.1.gexf,5,55,118.0,1
R-MAT.128.32.1.gexf,6,55,117.83333333333333,2
R-MAT.128.32.1.gexf,7,55,115.42857142857143,2
R-MAT.128.32.1.gexf,8,55,113.625,2
R-MAT.128.32.1.gexf,9,55,112.22222222222223,2
R-MAT.128.32.1.gexf,10,55,111.1,2
R-MAT.128.32.1.gexf,11,55,110.18181818181819,3
R-MAT.128.32.1.gexf,12,55,109.41666666666666,2
R-MAT.128.32.1.gexf,13,55,108.76923076923077,2
R-MAT.128.32.1.gexf,14,55,108.21428571428572,2
R-MAT.128.32.1.gexf,15,55,107.42857142857143,3
R-MAT.128.32.1.gexf,16,55,106.53333333333333,3
R-MAT.128.32.1.gexf,17,55,105.6,4
R-MAT.128.32.1.gexf,18,55,104.5,4
R-MAT.128.32.1.gexf,19,55,103.52941176470587,5
R-MAT.128.32.1.gexf,20,55,102.52941176470588,5
R-MAT.128.32.1.gexf,21,55,101.44444444444444,5
R-MAT.128.32.1.gexf,22,55,100.47368421052632,5
R-MAT.128.32.1.gexf,23,55,99.6,6
R-MAT.128.32.1.gexf,24,55,98.6111111111111,9
R-MAT.128.32.1.gexf,25,55,97.15789473684212,8
R-MAT.128.32.1.gexf,26,55,95.85,9
R-MAT.128.32.1.gexf,27,55,94.66666666666666,8
R-MAT.128.32.1.gexf,28,55,93.59090909090911,8
R-MAT.128.32.1.gexf,29,55,92.6086956521739,8
R-MAT.128.32.1.gexf,30,55,91.45000000000002,12
R-MAT.128.32.1.gexf,31,55,89.90476190476191,12
R-MAT.128.32.1.gexf,32,55,88.5,13
R-MAT.128.32.1.gexf,33,55,87.21739130434781,12
R-MAT.128.32.1.gexf,34,55,86.04166666666667,12
R-MAT.128.32.1.gexf,35,55,84.96,12
R-MAT.128.32.1.gexf,36,55,83.96153846153845,13
R-MAT.128.32.1.gexf,37,55,83.03703703703704,12
R-MAT.128.32.1.gexf,38,55,82.17857142857146,12
R-MAT.128.32.1.gexf,39,55,81.37931034482759,12
R-MAT.128.32.1.gexf,40,55,79.26666666666664,27
R-MAT.128.32.1.gexf,41,55,76.12499999999999,28
R-MAT.128.32.1.gexf,42,55,73.35294117647052,29
R-MAT.128.32.1.gexf,43,55,70.88888888888896,27
R-MAT.128.32.1.gexf,44,55,68.68421052631578,28
R-MAT.128.32.1.gexf,45,55,66.70000000000005,27
R-MAT.128.32.1.gexf,46,55,64.90476190476187,28
R-MAT.128.32.1.gexf,47,55,63.27272727272728,27
R-MAT.128.32.1.gexf,48,55,61.78260869565215,27
R-MAT.128.32.1.gexf,49,55,60.416666666666714,27
R-MAT.128.32.1.gexf,50,55,59.160000000000046,27
R-MAT.128.32.1.gexf,51,55,57.99999999999996,28
R-MAT.128.32.1.gexf,52,55,56.92592592592597,27
R-MAT.128.32.1.gexf,53,55,55.9285714285714,27
R-MAT.128.32.1.gexf,54,55,54.99999999999999,27
R-MAT.128.64.1.gexf,1,86,269.0,1
R-MAT.128.64.1.gexf,2,86,269.0,1
R-MAT.128.64.1.gexf,3,86,269.0,1
R-MAT.128.64.1.gexf,4,86,269.0,1
R-MAT.128.64.1.gexf,5,86,269.0,1
R-MAT.128.64.1.gexf,6,86,269.0,1
R-MAT.128.64.1.gexf,7,86,269.0,1
R-MAT.128.64.1.gexf,8,86,269.0,1
R-MAT.128.64.1.gexf,9,86,269.0,1
R-MAT.128.64.1.gexf,10,86,269.0,1
R-MAT.128.64.1.gexf,11,86,268.3636363636364,2
R-MAT.128.64.1.gexf,12,86,266.5,2
R-MAT.128.64.1.gexf,13,86,264.9230769230769,2
R-MAT.128.64.1.gexf,14,86,263.57142857142856,3
R-MAT.128.64.1.gexf,15,86,262.4,2
R-MAT.128.64.1.gexf,16,86,261.375,2
R-MAT.128.64.1.gexf,17,86,260.47058823529414,2
R-MAT.128.64.1.gexf,18,86,259.66666666666663,2
R-MAT.128.64.1.gexf,19,86,258.9473684210526,3
R-MAT.128.64.1.gexf,20,86,258.3,2
R-MAT.128.64.1.gexf,21,86,257.4,3
R-MAT.128.64.1.gexf,22,86,256.2857142857143,3
R-MAT.128.64.1.gexf,23,86,254.39999999999998,5
R-MAT.128.64.1.gexf,24,86,252.3809523809524,5
R-MAT.128.64.1.gexf,25,86,249.59999999999997,8
R-MAT.128.64.1.gexf,26,86,246.85714285714283,7
R-MAT.128.64.1.gexf,27,86,244.00000000000003,8
R-MAT.128.64.1.gexf,28,86,241.2272727272727,8
R-MAT.128.64.1.gexf,29,86,238.63636363636368,9
R-MAT.128.64.1.gexf,30,86,235.86956521739128,11
R-MAT.128.64.1.gexf,31,86,233.33333333333331,9
R-MAT.128.64.1.gexf,32,86,231.0,10
R-MAT.128.64.1.gexf,33,86,228.08333333333334,12
R-MAT.128.64.1.gexf,34,86,225.4,11
R-MAT.128.64.1.gexf,35,86,222.9230769230769,11
R-MAT.128.64.1.gexf,36,86,220.52000000000004,13
R-MAT.128.64.1.gexf,37,86,217.76923076923072,15
R-MAT.128.64.1.gexf,38,86,215.22222222222217,13
R-MAT.128.64.1.gexf,39,86,212.85714285714286,13
R-MAT.128.64.1.gexf,40,86,210.6551724137931,13
R-MAT.128.64.1.gexf,41,86,208.5,15
R-MAT.128.64.1.gexf,42,86,206.1034482758621,15
R-MAT.128.64.1.gexf,43,86,203.86666666666667,15
R-MAT.128.64.1.gexf,44,86,201.77419354838707,15
R-MAT.128.64.1.gexf,45,86,199.8125,15
R-MAT.128.64.1.gexf,46,86,197.969696969697,15
R-MAT.128.64.1.gexf,47,86,196.23529411764707,15
R-MAT.128.64.1.gexf,48,86,194.18518518518516,24
