construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4,k:5
cut,cap,first,Small.100.6.5.2.gexf,100,600,2,1,"[5, 5, 5, 5]",5.0,3.0,3.0,inf,1860,0,0,0,0,"[5.0, 3.0]",Small,100,6,5,2,gexf
cut,cap,first,Small.100.6.5.2.gexf,100,600,3,2,"[5, 5, 5, 5]",5.0,2.0,2.0,inf,1856,0,0,0,0,"[5.0, 2.0]",Small,100,6,5,2,gexf
cut,cap,first,Small.100.6.5.2.gexf,100,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,5,2,gexf
cut,cap,first,Small.100.6.5.2.gexf,100,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,5,2,gexf
cut,cap,first,Small.100.6.5.2.gexf,100,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,5,2,gexf
cut,cap,first,Small.100.10.2.2.gexf,100,1000,2,1,"[10, 10, 10, 10]",10.0,8.0,8.0,inf,1157,0,0,0,0,"[10.0, 8.0]",Small,100,10,2,2,gexf
cut,cap,first,Small.100.10.2.2.gexf,100,1000,3,2,"[10, 10, 10, 10]",10.0,7.0,7.0,inf,1188,0,0,0,0,"[10.0, 7.0]",Small,100,10,2,2,gexf
cut,cap,first,Small.100.10.2.2.gexf,100,1000,5,3,"[10, 10, 10, 10]",10.0,5.0,5.0,inf,1195,0,0,0,0,"[10.0, 5.0]",Small,100,10,2,2,gexf
cut,cap,first,Small.100.10.2.2.gexf,100,F,10,4,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F,Small,100,10,2,2,gexf
cut,cap,first,Small.100.10.2.2.gexf,100,F,50,5,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F,Small,100,10,2,2,gexf
cut,cap,first,Small.100.10.5.2.gexf,100,1000,2,1,"[6, 6, 6, 6]",6.0,4.0,4.0,inf,1186,0,0,0,0,"[6.0, 4.0]",Small,100,10,5,2,gexf
cut,cap,first,Small.100.10.5.2.gexf,100,1000,3,2,"[6, 6, 6, 6]",6.0,3.0,3.0,inf,1183,0,0,0,0,"[6.0, 3.0]",Small,100,10,5,2,gexf
cut,cap,first,Small.100.10.5.2.gexf,100,1000,5,3,"[6, 6, 6, 6]",6.0,1.0,1.0,inf,1186,0,0,0,0,"[6.0, 1.0]",Small,100,10,5,2,gexf
cut,cap,first,Small.100.10.5.2.gexf,100,F,10,4,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Small,100,10,5,2,gexf
cut,cap,first,Small.100.10.5.2.gexf,100,F,50,5,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Small,100,10,5,2,gexf
cut,cap,first,Small.100.24.2.2.gexf,100,2400,2,1,"[24, 24, 24, 24]",24.0,22.0,22.0,inf,512,0,0,0,0,"[24.0, 22.0]",Small,100,24,2,2,gexf
cut,cap,first,Small.100.24.2.2.gexf,100,2400,3,2,"[24, 24, 24, 24]",24.0,21.0,21.0,inf,515,0,0,0,0,"[24.0, 21.0]",Small,100,24,2,2,gexf
cut,cap,first,Small.100.24.2.2.gexf,100,2400,5,3,"[24, 24, 24, 24]",24.0,19.0,19.0,inf,518,0,0,0,0,"[24.0, 19.0]",Small,100,24,2,2,gexf
cut,cap,first,Small.100.24.2.2.gexf,100,2400,10,4,"[24, 24, 24, 24]",24.0,14.0,14.0,inf,517,0,0,0,0,"[24.0, 14.0]",Small,100,24,2,2,gexf
cut,cap,first,Small.100.24.2.2.gexf,100,F,50,5,"[24, 24, 24, 24]",F,F,F,F,F,F,F,F,F,F,Small,100,24,2,2,gexf
cut,cap,first,Small.100.24.5.2.gexf,100,2400,2,1,"[21, 21, 21, 21]",21.0,19.0,19.0,inf,512,0,0,0,0,"[21.0, 19.0]",Small,100,24,5,2,gexf
cut,cap,first,Small.100.24.5.2.gexf,100,2400,3,2,"[21, 21, 21, 21]",21.0,18.0,18.0,inf,521,0,0,0,0,"[21.0, 18.0]",Small,100,24,5,2,gexf
cut,cap,first,Small.100.24.5.2.gexf,100,2400,5,3,"[21, 21, 21, 21]",21.0,16.0,16.0,inf,519,0,0,0,0,"[21.0, 16.0]",Small,100,24,5,2,gexf
cut,cap,first,Small.100.24.5.2.gexf,100,2400,10,4,"[21, 21, 21, 21]",21.0,11.0,11.0,inf,522,0,0,0,0,"[21.0, 11.0]",Small,100,24,5,2,gexf
cut,cap,first,Small.100.24.5.2.gexf,100,F,50,5,"[21, 21, 21, 21]",F,F,F,F,F,F,F,F,F,F,Small,100,24,5,2,gexf
cut,cap,first,Small.100.6.2.3.gexf,100,600,2,1,"[5, 5, 5, 5]",5.0,3.0,3.0,inf,1806,0,0,0,0,"[5.0, 3.0]",Small,100,6,2,3,gexf
cut,cap,first,Small.100.6.2.3.gexf,100,600,3,2,"[5, 5, 5, 5]",5.0,2.0,2.0,inf,1816,0,0,0,0,"[5.0, 2.0]",Small,100,6,2,3,gexf
cut,cap,first,Small.100.6.2.3.gexf,100,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,2,3,gexf
cut,cap,first,Small.100.6.2.3.gexf,100,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,2,3,gexf
cut,cap,first,Small.100.6.2.3.gexf,100,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,2,3,gexf
cut,cap,first,Small.100.6.5.3.gexf,100,600,2,1,"[5, 5, 5, 5]",5.0,3.0,3.0,inf,1829,0,0,0,0,"[5.0, 3.0]",Small,100,6,5,3,gexf
cut,cap,first,Small.100.6.5.3.gexf,100,600,3,2,"[5, 5, 5, 5]",5.0,2.0,2.0,inf,1854,0,0,0,0,"[5.0, 2.0]",Small,100,6,5,3,gexf
cut,cap,first,Small.100.6.5.3.gexf,100,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,5,3,gexf
cut,cap,first,Small.100.6.5.3.gexf,100,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,5,3,gexf
cut,cap,first,Small.100.6.5.3.gexf,100,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,5,3,gexf
cut,cap,first,Small.100.10.2.3.gexf,100,1000,2,1,"[9, 9, 9, 9]",9.0,7.0,7.0,inf,1179,0,0,0,0,"[9.0, 7.0]",Small,100,10,2,3,gexf
cut,cap,first,Small.100.10.2.3.gexf,100,1000,3,2,"[9, 9, 9, 9]",9.0,6.0,6.0,inf,1183,0,0,0,0,"[9.0, 6.0]",Small,100,10,2,3,gexf
cut,cap,first,Small.100.10.2.3.gexf,100,1000,5,3,"[9, 9, 9, 9]",9.0,4.0,4.0,inf,1190,0,0,0,0,"[9.0, 4.0]",Small,100,10,2,3,gexf
cut,cap,first,Small.100.10.2.3.gexf,100,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,100,10,2,3,gexf
cut,cap,first,Small.100.10.2.3.gexf,100,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,100,10,2,3,gexf
cut,cap,first,Small.100.10.5.3.gexf,100,1000,2,1,"[11, 11, 11, 11]",11.0,9.0,9.0,inf,1157,0,0,0,0,"[11.0, 9.0]",Small,100,10,5,3,gexf
cut,cap,first,Small.100.10.5.3.gexf,100,1000,3,2,"[11, 11, 11, 11]",11.0,8.0,8.0,inf,1168,0,0,0,0,"[11.0, 8.0]",Small,100,10,5,3,gexf
cut,cap,first,Small.100.10.5.3.gexf,100,1000,5,3,"[11, 11, 11, 11]",11.0,6.0,6.0,inf,1183,0,0,0,0,"[11.0, 6.0]",Small,100,10,5,3,gexf
cut,cap,first,Small.100.10.5.3.gexf,100,1000,10,4,"[11, 11, 11, 11]",11.0,1.0,1.0,inf,1207,0,0,0,0,"[11.0, 1.0]",Small,100,10,5,3,gexf
cut,cap,first,Small.100.10.5.3.gexf,100,F,50,5,"[11, 11, 11, 11]",F,F,F,F,F,F,F,F,F,F,Small,100,10,5,3,gexf
cut,cap,first,Small.100.24.2.3.gexf,100,2400,2,1,"[21, 21, 21, 21]",21.0,19.0,19.0,inf,508,0,0,0,0,"[21.0, 19.0]",Small,100,24,2,3,gexf
cut,cap,first,Small.100.24.2.3.gexf,100,2400,3,2,"[21, 21, 21, 21]",21.0,18.0,18.0,inf,506,0,0,0,0,"[21.0, 18.0]",Small,100,24,2,3,gexf
cut,cap,first,Small.100.24.2.3.gexf,100,2400,5,3,"[21, 21, 21, 21]",21.0,16.0,16.0,inf,515,0,0,0,0,"[21.0, 16.0]",Small,100,24,2,3,gexf
cut,cap,first,Small.100.24.2.3.gexf,100,2400,10,4,"[21, 21, 21, 21]",21.0,11.0,11.0,inf,520,0,0,0,0,"[21.0, 11.0]",Small,100,24,2,3,gexf
cut,cap,first,Small.100.24.2.3.gexf,100,F,50,5,"[21, 21, 21, 21]",F,F,F,F,F,F,F,F,F,F,Small,100,24,2,3,gexf
cut,cap,first,Small.100.24.5.3.gexf,100,2400,2,1,"[21, 21, 21, 21]",21.0,19.0,19.0,inf,501,0,0,0,0,"[21.0, 19.0]",Small,100,24,5,3,gexf
cut,cap,first,Small.100.24.5.3.gexf,100,2400,3,2,"[21, 21, 21, 21]",21.0,18.0,18.0,inf,503,0,0,0,0,"[21.0, 18.0]",Small,100,24,5,3,gexf
cut,cap,first,Small.100.24.5.3.gexf,100,2400,5,3,"[21, 21, 21, 21]",21.0,16.0,16.0,inf,502,0,0,0,0,"[21.0, 16.0]",Small,100,24,5,3,gexf
cut,cap,first,Small.100.24.5.3.gexf,100,2400,10,4,"[21, 21, 21, 21]",21.0,11.0,11.0,inf,506,0,0,0,0,"[21.0, 11.0]",Small,100,24,5,3,gexf
cut,cap,first,Small.100.24.5.3.gexf,100,F,50,5,"[21, 21, 21, 21]",F,F,F,F,F,F,F,F,F,F,Small,100,24,5,3,gexf
cut,cap,first,Small.100.6.2.4.gexf,100,600,2,1,"[5, 5, 5, 5]",5.0,3.0,3.0,inf,1803,0,0,0,0,"[5.0, 3.0]",Small,100,6,2,4,gexf
cut,cap,first,Small.100.6.2.4.gexf,100,600,3,2,"[5, 5, 5, 5]",5.0,2.0,2.0,inf,1841,0,0,0,0,"[5.0, 2.0]",Small,100,6,2,4,gexf
cut,cap,first,Small.100.6.2.4.gexf,100,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,2,4,gexf
cut,cap,first,Small.100.6.2.4.gexf,100,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,2,4,gexf
cut,cap,first,Small.100.6.2.4.gexf,100,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,2,4,gexf
cut,cap,first,Small.100.6.5.4.gexf,100,600,2,1,"[6, 6, 6, 6]",6.0,4.0,4.0,inf,1824,0,0,0,0,"[6.0, 4.0]",Small,100,6,5,4,gexf
cut,cap,first,Small.100.6.5.4.gexf,100,600,3,2,"[6, 6, 6, 6]",6.0,3.0,3.0,inf,1834,0,0,0,0,"[6.0, 3.0]",Small,100,6,5,4,gexf
cut,cap,first,Small.100.6.5.4.gexf,100,600,5,3,"[6, 6, 6, 6]",6.0,1.0,1.0,inf,1851,0,0,0,0,"[6.0, 1.0]",Small,100,6,5,4,gexf
cut,cap,first,Small.100.6.5.4.gexf,100,F,10,4,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Small,100,6,5,4,gexf
cut,cap,first,Small.100.6.5.4.gexf,100,F,50,5,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Small,100,6,5,4,gexf
cut,cap,first,Small.100.10.2.4.gexf,100,1000,2,1,"[9, 9, 9, 9]",9.0,7.0,7.0,inf,1149,0,0,0,0,"[9.0, 7.0]",Small,100,10,2,4,gexf
cut,cap,first,Small.100.10.2.4.gexf,100,1000,3,2,"[9, 9, 9, 9]",9.0,6.0,6.0,inf,1187,0,0,0,0,"[9.0, 6.0]",Small,100,10,2,4,gexf
cut,cap,first,Small.100.10.2.4.gexf,100,1000,5,3,"[9, 9, 9, 9]",9.0,4.0,4.0,inf,1188,0,0,0,0,"[9.0, 4.0]",Small,100,10,2,4,gexf
cut,cap,first,Small.100.10.2.4.gexf,100,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,100,10,2,4,gexf
cut,cap,first,Small.100.10.2.4.gexf,100,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,100,10,2,4,gexf
cut,cap,first,Small.100.10.5.4.gexf,100,1000,2,1,"[8, 8, 8, 8]",8.0,6.0,6.0,inf,1159,0,0,0,0,"[8.0, 6.0]",Small,100,10,5,4,gexf
cut,cap,first,Small.100.10.5.4.gexf,100,1000,3,2,"[8, 8, 8, 8]",8.0,5.0,5.0,inf,1157,0,0,0,0,"[8.0, 5.0]",Small,100,10,5,4,gexf
cut,cap,first,Small.100.10.5.4.gexf,100,1000,5,3,"[8, 8, 8, 8]",8.0,3.0,3.0,inf,1157,0,0,0,0,"[8.0, 3.0]",Small,100,10,5,4,gexf
cut,cap,first,Small.100.10.5.4.gexf,100,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Small,100,10,5,4,gexf
cut,cap,first,Small.100.10.5.4.gexf,100,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Small,100,10,5,4,gexf
cut,cap,first,Small.100.24.2.4.gexf,100,2400,2,1,"[24, 24, 24, 24]",24.0,22.0,22.0,inf,503,0,0,0,0,"[24.0, 22.0]",Small,100,24,2,4,gexf
cut,cap,first,Small.100.24.2.4.gexf,100,2400,3,2,"[24, 24, 24, 24]",24.0,21.0,21.0,inf,508,0,0,0,0,"[24.0, 21.0]",Small,100,24,2,4,gexf
cut,cap,first,Small.100.24.2.4.gexf,100,2400,5,3,"[24, 24, 24, 24]",24.0,19.0,19.0,inf,510,0,0,0,0,"[24.0, 19.0]",Small,100,24,2,4,gexf
cut,cap,first,Small.100.24.2.4.gexf,100,2400,10,4,"[24, 24, 24, 24]",24.0,14.0,14.0,inf,512,0,0,0,0,"[24.0, 14.0]",Small,100,24,2,4,gexf
cut,cap,first,Small.100.24.2.4.gexf,100,F,50,5,"[24, 24, 24, 24]",F,F,F,F,F,F,F,F,F,F,Small,100,24,2,4,gexf
cut,cap,first,Small.100.24.5.4.gexf,100,2400,2,1,"[25, 25, 25, 25]",25.0,23.0,23.0,inf,508,0,0,0,0,"[25.0, 23.0]",Small,100,24,5,4,gexf
cut,cap,first,Small.100.24.5.4.gexf,100,2400,3,2,"[25, 25, 25, 25]",25.0,22.0,22.0,inf,506,0,0,0,0,"[25.0, 22.0]",Small,100,24,5,4,gexf
cut,cap,first,Small.100.24.5.4.gexf,100,2400,5,3,"[25, 25, 25, 25]",25.0,20.0,20.0,inf,513,0,0,0,0,"[25.0, 20.0]",Small,100,24,5,4,gexf
cut,cap,first,Small.100.24.5.4.gexf,100,2400,10,4,"[25, 25, 25, 25]",25.0,15.0,15.0,inf,510,0,0,0,0,"[25.0, 15.0]",Small,100,24,5,4,gexf
cut,cap,first,Small.100.24.5.4.gexf,100,F,50,5,"[25, 25, 25, 25]",F,F,F,F,F,F,F,F,F,F,Small,100,24,5,4,gexf
cut,cap,first,Small.100.6.2.5.gexf,100,600,2,1,"[5, 5, 5, 5]",5.0,3.0,3.0,inf,1820,0,0,0,0,"[5.0, 3.0]",Small,100,6,2,5,gexf
cut,cap,first,Small.100.6.2.5.gexf,100,600,3,2,"[5, 5, 5, 5]",5.0,2.0,2.0,inf,1827,0,0,0,0,"[5.0, 2.0]",Small,100,6,2,5,gexf
cut,cap,first,Small.100.6.2.5.gexf,100,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,2,5,gexf
cut,cap,first,Small.100.6.2.5.gexf,100,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,2,5,gexf
cut,cap,first,Small.100.6.2.5.gexf,100,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,2,5,gexf
cut,cap,first,Small.100.6.5.5.gexf,100,600,2,1,"[5, 5, 5, 5]",5.0,3.0,3.0,inf,1765,0,0,0,0,"[5.0, 3.0]",Small,100,6,5,5,gexf
cut,cap,first,Small.100.6.5.5.gexf,100,600,3,2,"[5, 5, 5, 5]",5.0,2.0,2.0,inf,1793,0,0,0,0,"[5.0, 2.0]",Small,100,6,5,5,gexf
cut,cap,first,Small.100.6.5.5.gexf,100,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,5,5,gexf
cut,cap,first,Small.100.6.5.5.gexf,100,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,5,5,gexf
cut,cap,first,Small.100.6.5.5.gexf,100,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,100,6,5,5,gexf
cut,cap,first,Small.100.10.2.5.gexf,100,1000,2,1,"[9, 9, 9, 9]",9.0,7.0,7.0,inf,1168,0,0,0,0,"[9.0, 7.0]",Small,100,10,2,5,gexf
cut,cap,first,Small.100.10.2.5.gexf,100,1000,3,2,"[9, 9, 9, 9]",9.0,6.0,6.0,inf,1182,0,0,0,0,"[9.0, 6.0]",Small,100,10,2,5,gexf
cut,cap,first,Small.100.10.2.5.gexf,100,1000,5,3,"[9, 9, 9, 9]",9.0,4.0,4.0,inf,1180,0,0,0,0,"[9.0, 4.0]",Small,100,10,2,5,gexf
cut,cap,first,Small.100.10.2.5.gexf,100,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,100,10,2,5,gexf
cut,cap,first,Small.100.10.2.5.gexf,100,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,100,10,2,5,gexf
cut,cap,first,Small.100.10.5.5.gexf,100,1000,2,1,"[8, 8, 8, 8]",8.0,6.0,6.0,inf,1174,0,0,0,0,"[8.0, 6.0]",Small,100,10,5,5,gexf
cut,cap,first,Small.100.10.5.5.gexf,100,1000,3,2,"[8, 8, 8, 8]",8.0,5.0,5.0,inf,1174,0,0,0,0,"[8.0, 5.0]",Small,100,10,5,5,gexf
cut,cap,first,Small.100.10.5.5.gexf,100,1000,5,3,"[8, 8, 8, 8]",8.0,3.0,3.0,inf,1180,0,0,0,0,"[8.0, 3.0]",Small,100,10,5,5,gexf
cut,cap,first,Small.100.10.5.5.gexf,100,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Small,100,10,5,5,gexf
cut,cap,first,Small.100.10.5.5.gexf,100,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Small,100,10,5,5,gexf
cut,cap,first,Small.100.24.2.5.gexf,100,2400,2,1,"[21, 21, 21, 21]",21.0,19.0,19.0,inf,508,0,0,0,0,"[21.0, 19.0]",Small,100,24,2,5,gexf
cut,cap,first,Small.100.24.2.5.gexf,100,2400,3,2,"[21, 21, 21, 21]",21.0,18.0,18.0,inf,515,0,0,0,0,"[21.0, 18.0]",Small,100,24,2,5,gexf
cut,cap,first,Small.100.24.2.5.gexf,100,2400,5,3,"[21, 21, 21, 21]",21.0,16.0,16.0,inf,518,0,0,0,0,"[21.0, 16.0]",Small,100,24,2,5,gexf
cut,cap,first,Small.100.24.2.5.gexf,100,2400,10,4,"[21, 21, 21, 21]",21.0,11.0,11.0,inf,522,0,0,0,0,"[21.0, 11.0]",Small,100,24,2,5,gexf
cut,cap,first,Small.100.24.2.5.gexf,100,F,50,5,"[21, 21, 21, 21]",F,F,F,F,F,F,F,F,F,F,Small,100,24,2,5,gexf
cut,cap,first,Small.100.24.5.5.gexf,100,2400,2,1,"[23, 23, 23, 23]",23.0,21.0,21.0,inf,505,0,0,0,0,"[23.0, 21.0]",Small,100,24,5,5,gexf
cut,cap,first,Small.100.24.5.5.gexf,100,2400,3,2,"[23, 23, 23, 23]",23.0,20.0,20.0,inf,510,0,0,0,0,"[23.0, 20.0]",Small,100,24,5,5,gexf
cut,cap,first,Small.100.24.5.5.gexf,100,2400,5,3,"[23, 23, 23, 23]",23.0,18.0,18.0,inf,514,0,0,0,0,"[23.0, 18.0]",Small,100,24,5,5,gexf
cut,cap,first,Small.100.24.5.5.gexf,100,2400,10,4,"[23, 23, 23, 23]",23.0,13.0,13.0,inf,514,0,0,0,0,"[23.0, 13.0]",Small,100,24,5,5,gexf
cut,cap,first,Small.100.24.5.5.gexf,100,F,50,5,"[23, 23, 23, 23]",F,F,F,F,F,F,F,F,F,F,Small,100,24,5,5,gexf
