path	k	max.multirute.flow	iterations	k.0	n	max.c	ex	k.4	small_1	constant1	uni_2	constant2	best.constant	best.alg
3014	Complete.100.1.76.gexf	10	48.3229765284552	2	Complete	100	1	76	gexf	38.8195855750877	1.24480918105077	38.8195855750877	1.24480918105077	1.24480918105077	NA
3015	Complete.100.1.76.gexf	50	48.1844466028831	7	Complete	100	1	76	gexf	10.8223185191102	4.45232197867751	10.8223185191102	4.45232197867751	4.45232197867751	NA
3016	Complete.100.20.76.gexf	2	907	1	Complete	100	20	76	gexf	869	1.04372842347526	869	1.04372842347526	1.04372842347526	NA
3017	Complete.100.20.76.gexf	3	907	1	Complete	100	20	76	gexf	850	1.06705882352941	850	1.06705882352941	1.06705882352941	NA
3018	Complete.100.20.76.gexf	5	907	1	Complete	100	20	76	gexf	812	1.11699507389163	812	1.11699507389163	1.11699507389163	NA
3019	Complete.100.20.76.gexf	10	907	1	Complete	100	20	76	gexf	721	1.25797503467406	721	1.25797503467406	1.25797503467406	NA
3020	Complete.100.20.76.gexf	50	896.142857142857	11	Complete	100	20	76	gexf	226	3.96523388116308	226	3.96523388116308	3.96523388116308	NA
3021	Complete.500.1.76.gexf	2	244.504174968692	1	Complete	500	1	76	gexf	242.513781227513	1.00820734282029	242.513781227513	1.00820734282029	1.00820734282029	2
3022	Complete.500.1.76.gexf	3	244.504174968692	1	Complete	500	1	76	gexf	241.523776485903	1.01233997963328	241.523776485903	1.01233997963328	1.01233997963328	NA
3023	Complete.500.1.76.gexf	5	244.504174968692	1	Complete	500	1	76	gexf	239.544244288078	1.02070569758566	239.544244288079	1.02070569758566	1.02070569758566	NA
3024	Complete.500.1.76.gexf	10	244.504174968692	1	Complete	500	1	76	gexf	234.621300954588	1.04212266309109	234.621300954587	1.0421226630911	1.0421226630911	2
3025	Complete.500.1.76.gexf	50	244.504174968692	4	Complete	500	1	76	gexf	196.690783533167	1.24308912993609	196.690783533167	1.24308912993609	1.24308912993609	2
3026	Complete.500.20.76.gexf	2	4875	1	Complete	500	20	76	gexf	4837	1.00785610915857	4837	1.00785610915857	1.00785610915857	NA
3027	Complete.500.20.76.gexf	3	4875	1	Complete	500	20	76	gexf	4818	1.01183063511831	4818	1.01183063511831	1.01183063511831	NA
3028	Complete.500.20.76.gexf	5	4875	1	Complete	500	20	76	gexf	4780	1.01987447698745	4780	1.01987447698745	1.01987447698745	NA
3029	Complete.500.20.76.gexf	10	4875	1	Complete	500	20	76	gexf	4685	1.04055496264674	4685	1.04055496264674	1.04055496264674	NA
3030	Complete.500.20.76.gexf	50	4875	1	Complete	500	20	76	gexf	3944	1.23605476673428	3944	1.23605476673428	1.23605476673428	NA
3031	Complete.1000.1.76.gexf	2	510.073664656415	1	Complete	1000	1	76	gexf	508.07846278573	1.00392695620229	508.078462785729	1.00392695620229	1.00392695620229	2
3032	Complete.1000.1.76.gexf	3	510.073664656415	1	Complete	1000	1	76	gexf	507.08133148315	1.005901091181	507.081331483148	1.005901091181	1.005901091181	2
3033	Complete.1000.1.76.gexf	5	510.073664656415	1	Complete	1000	1	76	gexf	505.087890418926	1.00987110230133	505.087890418926	1.00987110230133	1.00987110230133	2
3034	Complete.1000.1.76.gexf	10	510.073664656415	1	Complete	1000	1	76	gexf	500.113277773254	1.01991626162678	500.113277773255	1.01991626162678	1.01991626162678	NA
3035	Complete.1000.1.76.gexf	50	510.073664656415	1	Complete	1000	1	76	gexf	461.023948879281	1.1063929886861	461.023948879281	1.1063929886861	1.1063929886861	NA
3036	Complete.1000.20.76.gexf	2	9776	1	Complete	1000	20	76	gexf	9738	1.0039022386527	9776	1	1.0039022386527	NA
3037	Complete.1000.20.76.gexf	3	9776	1	Complete	1000	20	76	gexf	9719	1.00586480090544	9776	1	1.00586480090544	NA
3038	Complete.1000.20.76.gexf	5	9776	1	Complete	1000	20	76	gexf	9681	1.0098130358434	9776	1	1.0098130358434	NA
3039	Complete.1000.20.76.gexf	10	9776	1	Complete	1000	20	76	gexf	9586	1.01982057166701	9689	1.00897925482506	1.01982057166701	NA
3040	Complete.1000.20.76.gexf	50	9776	1	Complete	1000	20	76	gexf	8826	1.1076365284387	8929	1.09485944674656	1.1076365284387	NA
3041	Complete.50.1.77.gexf	2	23.1557395366656	1	Complete	50	1	77	gexf	21.1670012335298	1.09395465522937	21.457914305262	1.07912349761725	1.09395465522937	NA
3042	Complete.50.1.77.gexf	3	23.1557395366656	1	Complete	50	1	77	gexf	20.1783246366894	1.14755510943473	21.3945905006603	1.08231749216939	1.14755510943473	NA
3043	Complete.50.1.77.gexf	5	23.1557395366656	1	Complete	50	1	77	gexf	18.254997632266	1.26846028704696	19.7999272398681	1.16948609235495	1.26846028704696	NA
3044	Complete.50.1.77.gexf	10	23.1557395366656	1	Complete	50	1	77	gexf	14.1523755634917	1.63617333590267	16.9399323103272	1.36693223517481	1.63617333590267	NA
3046	Complete.50.20.77.gexf	2	450	1	Complete	50	20	77	gexf	412	1.09223300970874	412	1.09223300970874	1.09223300970874	NA
3047	Complete.50.20.77.gexf	3	450	1	Complete	50	20	77	gexf	395	1.13924050632911	395	1.13924050632911	1.13924050632911	NA
3048	Complete.50.20.77.gexf	5	450	1	Complete	50	20	77	gexf	361	1.24653739612188	361	1.24653739612188	1.24653739612188	NA
3049	Complete.50.20.77.gexf	10	450	1	Complete	50	20	77	gexf	284	1.58450704225352	284	1.58450704225352	1.58450704225352	NA
3051	Complete.100.1.77.gexf	2	46.6031175680956	1	Complete	100	1	77	gexf	44.6563537555278	1.04359432978396	44.6563537555279	1.04359432978396	1.04359432978396	NA
3052	Complete.100.1.77.gexf	3	46.6031175680956	1	Complete	100	1	77	gexf	43.6966431311604	1.06651482193291	43.6966431311604	1.06651482193291	1.06651482193291	NA
3053	Complete.100.1.77.gexf	5	46.6031175680956	1	Complete	100	1	77	gexf	41.7832737610728	1.11535342669854	41.7832737610728	1.11535342669854	1.11535342669854	NA
3054	Complete.100.1.77.gexf	10	46.6031175680956	1	Complete	100	1	77	gexf	37.102452237394	1.25606569802754	37.102452237394	1.25606569802754	1.25606569802754	NA
3055	Complete.100.1.77.gexf	50	46.1453622251056	12	Complete	100	1	77	gexf	9.35196856229528	4.93429398502811	9.35196856229527	4.93429398502811	4.93429398502811	2
3056	Complete.100.20.77.gexf	2	1005	1	Complete	100	20	77	gexf	967	1.03929679420889	980	1.02551020408163	1.03929679420889	NA
3057	Complete.100.20.77.gexf	3	1005	1	Complete	100	20	77	gexf	948	1.06012658227848	961	1.04578563995838	1.06012658227848	NA
3058	Complete.100.20.77.gexf	5	1005	1	Complete	100	20	77	gexf	910	1.1043956043956	923	1.08884073672806	1.1043956043956	NA
3059	Complete.100.20.77.gexf	10	1005	1	Complete	100	20	77	gexf	817	1.23011015911873	828	1.21376811594203	1.23011015911873	NA
3060	Complete.100.20.77.gexf	50	1005	1	Complete	100	20	77	gexf	264	3.80681818181818	258	3.8953488372093	3.8953488372093	2
3061	Complete.500.1.77.gexf	2	240.581245177295	1	Complete	500	1	77	gexf	238.583511904463	1.00837330818414	240.581245177295	0.999999999999999	1.00837330818414	NA
3062	Complete.500.1.77.gexf	3	240.581245177295	1	Complete	500	1	77	gexf	237.586938366338	1.01260299421991	240.581245177295	0.999999999999999	1.01260299421991	NA
3063	Complete.500.1.77.gexf	5	240.581245177295	1	Complete	500	1	77	gexf	235.608240400264	1.02110709187668	240.581245177295	0.999999999999999	1.02110709187668	NA
3064	Complete.500.1.77.gexf	10	240.581245177295	1	Complete	500	1	77	gexf	230.740286186559	1.04264950500572	240.425101623695	1.00064944780119	1.04264950500572	NA
3065	Complete.500.1.77.gexf	50	240.581245177295	1	Complete	500	1	77	gexf	193.435821036587	1.24372644057375	202.833209459535	1.18610382302949	1.24372644057375	NA
3066	Complete.500.20.77.gexf	2	4849	1	Complete	500	20	77	gexf	4811	1.00789856578674	4811	1.00789856578674	1.00789856578674	NA
3067	Complete.500.20.77.gexf	3	4849	1	Complete	500	20	77	gexf	4792	1.01189482470785	4792	1.01189482470785	1.01189482470785	NA
3068	Complete.500.20.77.gexf	5	4849	1	Complete	500	20	77	gexf	4754	1.01998317206563	4754	1.01998317206563	1.01998317206563	NA
3069	Complete.500.20.77.gexf	10	4849	1	Complete	500	20	77	gexf	4659	1.04078128353724	4659	1.04078128353724	1.04078128353724	NA
3070	Complete.500.20.77.gexf	50	4849	1	Complete	500	20	77	gexf	3934	1.23258769700051	3934	1.23258769700051	1.23258769700051	NA
3071	Complete.1000.1.77.gexf	2	489.734182299579	1	Complete	1000	1	77	gexf	487.735890582865	1.00409707744559	488.645495005122	1.00222796957219	1.00409707744559	NA
3072	Complete.1000.1.77.gexf	3	489.734182299579	1	Complete	1000	1	77	gexf	486.739863067561	1.00615178550026	487.646236450717	1.00428168145838	1.00615178550026	NA
3073	Complete.1000.1.77.gexf	5	489.734182299579	1	Complete	1000	1	77	gexf	484.751911477897	1.01027798076441	485.650490011256	1.00840870620398	1.01027798076441	NA
3074	Complete.1000.1.77.gexf	10	489.734182299579	1	Complete	1000	1	77	gexf	479.794636003324	1.02071625139258	480.672243684043	1.01885263552162	1.02071625139258	NA
3075	Complete.1000.1.77.gexf	50	489.734182299579	1	Complete	1000	1	77	gexf	441.209213110934	1.10998176771174	441.83715855278	1.10840424536425	1.10998176771174	NA
3076	Complete.1000.20.77.gexf	2	9779	1	Complete	1000	20	77	gexf	9741	1.00390103685453	9741	1.00390103685453	1.00390103685453	NA
3077	Complete.1000.20.77.gexf	3	9779	1	Complete	1000	20	77	gexf	9722	1.00586299115408	9722	1.00586299115408	1.00586299115408	NA
3078	Complete.1000.20.77.gexf	5	9779	1	Complete	1000	20	77	gexf	9684	1.00980999586948	9684	1.00980999586948	1.00980999586948	NA
3079	Complete.1000.20.77.gexf	10	9779	1	Complete	1000	20	77	gexf	9589	1.01981437063302	9589	1.01981437063302	1.01981437063302	NA
3080	Complete.1000.20.77.gexf	50	9779	1	Complete	1000	20	77	gexf	8831	1.10734911108595	8831	1.10734911108595	1.10734911108595	NA
3081	Complete.50.1.78.gexf	2	23.3907650956079	1	Complete	50	1	78	gexf	21.459674634805	1.08998694032718	21.459674634805	1.08998694032718	1.08998694032718	2
3082	Complete.50.1.78.gexf	3	23.3907650956079	1	Complete	50	1	78	gexf	20.5328697178024	1.13918635909561	20.5328697178024	1.13918635909561	1.13918635909561	2
3083	Complete.50.1.78.gexf	5	23.3907650956079	1	Complete	50	1	78	gexf	18.6922792503832	1.25135970751819	18.6922792503832	1.25135970751819	1.25135970751819	2
3084	Complete.50.1.78.gexf	10	23.3907650956079	1	Complete	50	1	78	gexf	14.5137554141876	1.61162734441168	14.5137554141876	1.61162734441168	1.61162734441168	2
3086	Complete.50.20.78.gexf	2	485	1	Complete	50	20	78	gexf	447	1.08501118568233	449	1.08017817371938	1.08501118568233	NA
3087	Complete.50.20.78.gexf	3	485	1	Complete	50	20	78	gexf	428	1.13317757009346	430	1.12790697674419	1.13317757009346	NA
3088	Complete.50.20.78.gexf	5	485	1	Complete	50	20	78	gexf	392	1.23724489795918	416	1.16586538461538	1.23724489795918	NA
3089	Complete.50.20.78.gexf	10	485	1	Complete	50	20	78	gexf	303	1.6006600660066	353	1.37393767705382	1.6006600660066	NA
3091	Complete.100.1.78.gexf	2	50.7331676384264	1	Complete	100	1	78	gexf	48.7586766226751	1.04049517239836	48.7586766226751	1.04049517239836	1.04049517239836	NA
3092	Complete.100.1.78.gexf	3	50.7331676384264	1	Complete	100	1	78	gexf	47.7840365483778	1.06171791466514	47.7840365483778	1.06171791466514	1.06171791466514	NA
3093	Complete.100.1.78.gexf	5	50.7331676384264	1	Complete	100	1	78	gexf	45.8470212295436	1.10657500264672	45.8470212295436	1.10657500264672	1.10657500264672	2
3094	Complete.100.1.78.gexf	10	50.7331676384264	1	Complete	100	1	78	gexf	41.2310047386372	1.23046158976778	41.2310047386372	1.23046158976778	1.23046158976778	2
3095	Complete.100.1.78.gexf	50	50.7297000203256	3	Complete	100	1	78	gexf	12.8476084820419	3.94857144745924	12.8476084820419	3.94857144745924	3.94857144745924	2
3096	Complete.100.20.78.gexf	2	944	1	Complete	100	20	78	gexf	906	1.04194260485651	928	1.01724137931034	1.04194260485651	NA
3097	Complete.100.20.78.gexf	3	944	1	Complete	100	20	78	gexf	887	1.06426155580609	939	1.00532481363152	1.06426155580609	NA
3098	Complete.100.20.78.gexf	5	944	1	Complete	100	20	78	gexf	850	1.11058823529412	914	1.0328227571116	1.11058823529412	NA
3099	Complete.100.20.78.gexf	10	944	1	Complete	100	20	78	gexf	764	1.23560209424084	823	1.14702308626974	1.23560209424084	NA
3100	Complete.100.20.78.gexf	50	941.872340425532	5	Complete	100	20	78	gexf	248	3.79787234042553	270	3.48841607565012	3.79787234042553	NA
3101	Complete.500.1.78.gexf	2	242.54288557921	1	Complete	500	1	78	gexf	240.552636459762	1.0082736533207	240.552636459762	1.0082736533207	1.0082736533207	NA
3102	Complete.500.1.78.gexf	3	242.54288557921	1	Complete	500	1	78	gexf	239.559880616541	1.01245202224593	239.559880616541	1.01245202224593	1.01245202224593	2
3103	Complete.500.1.78.gexf	5	242.54288557921	1	Complete	500	1	78	gexf	237.590305793155	1.02084504150757	237.590305793155	1.02084504150757	1.02084504150757	NA
3104	Complete.500.1.78.gexf	10	242.54288557921	1	Complete	500	1	78	gexf	232.699094148758	1.04230266330198	232.699094148758	1.04230266330198	1.04230266330198	2
3105	Complete.500.1.78.gexf	50	242.54288557921	1	Complete	500	1	78	gexf	195.008698929535	1.24375418589327	195.008698929535	1.24375418589327	1.24375418589327	2
3106	Complete.500.20.78.gexf	2	4823	1	Complete	500	20	78	gexf	4785	1.00794148380355	4785	1.00794148380355	1.00794148380355	NA
3107	Complete.500.20.78.gexf	3	4823	1	Complete	500	20	78	gexf	4766	1.0119597146454	4766	1.0119597146454	1.0119597146454	NA
3108	Complete.500.20.78.gexf	5	4823	1	Complete	500	20	78	gexf	4728	1.02009306260575	4728	1.02009306260575	1.02009306260575	NA
3109	Complete.500.20.78.gexf	10	4823	1	Complete	500	20	78	gexf	4633	1.04101014461472	4633	1.04101014461472	1.04101014461472	NA
3110	Complete.500.20.78.gexf	50	4823	1	Complete	500	20	78	gexf	3909	1.23381939114863	3909	1.23381939114863	1.23381939114863	NA
3111	Complete.1000.1.78.gexf	2	490.340057499738	1	Complete	1000	1	78	gexf	488.340416278357	1.00409476904783	488.340416278357	1.00409476904783	1.00409476904783	NA
3112	Complete.1000.1.78.gexf	3	490.340057499738	1	Complete	1000	1	78	gexf	487.341793337925	1.0061522820386	487.341793337926	1.0061522820386	1.0061522820386	NA
3113	Complete.1000.1.78.gexf	5	490.340057499738	1	Complete	1000	1	78	gexf	485.359125612018	1.01026236373209	485.359125612018	1.01026236373209	1.01026236373209	NA
3114	Complete.1000.1.78.gexf	10	490.340057499738	1	Complete	1000	1	78	gexf	480.433480904644	1.02062007955074	480.433480904644	1.02062007955074	1.02062007955074	NA
3115	Complete.1000.1.78.gexf	50	490.340057499738	1	Complete	1000	1	78	gexf	441.813924916351	1.10983386861918	441.813924916351	1.10983386861918	1.10983386861918	2
3116	Complete.1000.20.78.gexf	2	9845	1	Complete	1000	20	78	gexf	9807	1.00387478331804	9845	1	1.00387478331804	NA
3117	Complete.1000.20.78.gexf	3	9845	1	Complete	1000	20	78	gexf	9788	1.00582345729465	9845	1	1.00582345729465	NA
3118	Complete.1000.20.78.gexf	5	9845	1	Complete	1000	20	78	gexf	9750	1.00974358974359	9839	1.00060981807094	1.00974358974359	NA
3119	Complete.1000.20.78.gexf	10	9845	1	Complete	1000	20	78	gexf	9655	1.01967892283791	9744	1.01036535303777	1.01967892283791	NA
3120	Complete.1000.20.78.gexf	50	9845	1	Complete	1000	20	78	gexf	8898	1.10642841087885	8984	1.09583704363313	1.10642841087885	NA
3121	Complete.50.1.79.gexf	2	17.0717057032482	1	Complete	50	1	79	gexf	15.2021514270341	1.12297958517171	15.5681921827368	1.09657598665686	1.12297958517171	NA
3122	Complete.50.1.79.gexf	3	17.0717057032482	1	Complete	50	1	79	gexf	14.3312176213039	1.19122506924118	15.896453722632	1.07393170836229	1.19122506924118	NA
3123	Complete.50.1.79.gexf	5	17.0717057032482	1	Complete	50	1	79	gexf	12.6922611601148	1.34504841082972	15.3558795686336	1.11173740500801	1.34504841082972	NA
3124	Complete.50.1.79.gexf	10	17.0717057032482	1	Complete	50	1	79	gexf	9.40844925116349	1.81450792234831	11.7156121215951	1.45717573491361	1.81450792234831	NA
3126	Complete.50.20.79.gexf	2	451	1	Complete	50	20	79	gexf	413	1.09200968523002	413	1.09200968523002	1.09200968523002	NA
3127	Complete.50.20.79.gexf	3	451	1	Complete	50	20	79	gexf	394	1.14467005076142	394	1.14467005076142	1.14467005076142	NA
3128	Complete.50.20.79.gexf	5	451	1	Complete	50	20	79	gexf	358	1.25977653631285	358	1.25977653631285	1.25977653631285	NA
3129	Complete.50.20.79.gexf	10	451	1	Complete	50	20	79	gexf	280	1.61071428571429	280	1.61071428571429	1.61071428571429	NA
3131	Complete.100.1.79.gexf	2	46.8249618696056	1	Complete	100	1	79	gexf	44.8397528137083	1.04427341658517	46.5182368477035	1.00659365106434	1.04427341658517	NA
3132	Complete.100.1.79.gexf	3	46.8249618696056	1	Complete	100	1	79	gexf	43.8715866111938	1.06731863346055	45.5259935235188	1.02853245466056	1.06731863346055	NA
3133	Complete.100.1.79.gexf	5	46.8249618696056	1	Complete	100	1	79	gexf	41.9371614862524	1.11655057734309	43.5581672136663	1.0749984415073	1.11655057734309	NA
3134	Complete.100.1.79.gexf	10	46.8249618696056	1	Complete	100	1	79	gexf	37.3229294569016	1.25458967318405	38.8328207559031	1.20580892549475	1.25458967318405	NA
3135	Complete.100.1.79.gexf	50	46.4169565036646	10	Complete	100	1	79	gexf	10.6941675221467	4.34039923234221	11.3032746212032	4.10650524376304	4.34039923234221	NA
3136	Complete.100.20.79.gexf	2	955	1	Complete	100	20	79	gexf	917	1.04143947655398	917	1.04143947655398	1.04143947655398	NA
3137	Complete.100.20.79.gexf	3	955	1	Complete	100	20	79	gexf	898	1.06347438752784	898	1.06347438752784	1.06347438752784	NA
3138	Complete.100.20.79.gexf	5	955	1	Complete	100	20	79	gexf	860	1.11046511627907	860	1.11046511627907	1.11046511627907	NA
3139	Complete.100.20.79.gexf	10	955	1	Complete	100	20	79	gexf	767	1.24511082138201	767	1.24511082138201	1.24511082138201	NA
3140	Complete.100.20.79.gexf	50	952.395348837209	10	Complete	100	20	79	gexf	241	3.95184792048634	241	3.95184792048634	3.95184792048634	NA
3141	Complete.500.1.79.gexf	2	250.543295101578	1	Complete	500	1	79	gexf	248.560498882501	1.00797711715253	248.560498882501	1.00797711715253	1.00797711715253	NA
3142	Complete.500.1.79.gexf	3	250.543295101578	1	Complete	500	1	79	gexf	247.577739510265	1.01197828042691	247.577739510265	1.01197828042691	1.01197828042691	NA
3143	Complete.500.1.79.gexf	5	250.543295101578	1	Complete	500	1	79	gexf	245.613268435817	1.02007231407797	245.613268435817	1.02007231407797	1.02007231407797	NA
3144	Complete.500.1.79.gexf	10	250.543295101578	2	Complete	500	1	79	gexf	240.734998767228	1.0407431257797	240.734998767228	1.04074312577971	1.04074312577971	2
3145	Complete.500.1.79.gexf	50	250.543295101578	1	Complete	500	1	79	gexf	203.289176436661	1.23244778444779	203.289176436661	1.23244778444779	1.23244778444779	NA
3146	Complete.500.20.79.gexf	2	5012	1	Complete	500	20	79	gexf	4974	1.00763972657821	4974	1.00763972657821	1.00763972657821	NA
3147	Complete.500.20.79.gexf	3	5012	1	Complete	500	20	79	gexf	4955	1.01150353178607	4955	1.01150353178607	1.01150353178607	NA
3148	Complete.500.20.79.gexf	5	5012	1	Complete	500	20	79	gexf	4917	1.01932072401871	4917	1.01932072401871	1.01932072401871	NA
3149	Complete.500.20.79.gexf	10	5012	1	Complete	500	20	79	gexf	4822	1.03940273745334	4822	1.03940273745334	1.03940273745334	NA
3150	Complete.500.20.79.gexf	50	5012	1	Complete	500	20	79	gexf	4093	1.22452968482775	4093	1.22452968482775	1.22452968482775	NA
3151	Complete.1000.1.79.gexf	2	486.775586540379	1	Complete	1000	1	79	gexf	484.779241374724	1.0041180500221	486.775586540381	0.999999999999997	1.0041180500221	NA
3152	Complete.1000.1.79.gexf	3	486.775586540379	1	Complete	1000	1	79	gexf	483.781853126807	1.0061881887347	486.775586540379	1	1.0061881887347	NA
3153	Complete.1000.1.79.gexf	5	486.775586540379	1	Complete	1000	1	79	gexf	481.78814662149	1.01035193570839	486.775586540379	1	1.01035193570839	NA
3154	Complete.1000.1.79.gexf	10	486.775586540379	1	Complete	1000	1	79	gexf	476.827853106466	1.02086231617785	486.77558654038	0.999999999999999	1.02086231617785	NA
3155	Complete.1000.1.79.gexf	50	486.775586540379	1	Complete	1000	1	79	gexf	438.15125337143	1.11097613619681	456.308947321953	1.06676756920335	1.11097613619681	NA
3156	Complete.1000.20.79.gexf	2	10106	1	Complete	1000	20	79	gexf	10068	1.00377433452523	10068	1.00377433452523	1.00377433452523	NA
3157	Complete.1000.20.79.gexf	3	10106	1	Complete	1000	20	79	gexf	10049	1.00567220618967	10049	1.00567220618967	1.00567220618967	NA
3158	Complete.1000.20.79.gexf	5	10106	1	Complete	1000	20	79	gexf	10011	1.00948956148237	10011	1.00948956148237	1.00948956148237	NA
3159	Complete.1000.20.79.gexf	10	10106	1	Complete	1000	20	79	gexf	9916	1.01916095199677	9916	1.01916095199677	1.01916095199677	NA
3160	Complete.1000.20.79.gexf	50	10106	1	Complete	1000	20	79	gexf	9156	1.10375709916994	9156	1.10375709916994	1.10375709916994	NA
3161	Complete.50.1.80.gexf	2	21.4415187588815	1	Complete	50	1	80	gexf	19.5272266960884	1.09803194752568	19.5272266960884	1.09803194752568	1.09803194752568	NA
3162	Complete.50.1.80.gexf	3	21.4415187588815	1	Complete	50	1	80	gexf	18.6079607348095	1.15227665537639	18.6079607348096	1.15227665537639	1.15227665537639	NA
3163	Complete.50.1.80.gexf	5	21.4415187588815	1	Complete	50	1	80	gexf	16.7989885916564	1.27635771891237	16.7989885916564	1.27635771891237	1.27635771891237	2
3164	Complete.50.1.80.gexf	10	21.4415187588815	1	Complete	50	1	80	gexf	12.6439768249433	1.69578915366112	12.6439768249433	1.69578915366112	1.69578915366112	NA
3166	Complete.50.20.80.gexf	2	475	1	Complete	50	20	80	gexf	437	1.08695652173913	443	1.07223476297968	1.08695652173913	NA
3167	Complete.50.20.80.gexf	3	475	1	Complete	50	20	80	gexf	419	1.13365155131265	430	1.1046511627907	1.13365155131265	NA
3168	Complete.50.20.80.gexf	5	475	1	Complete	50	20	80	gexf	384	1.23697916666667	423	1.12293144208038	1.23697916666667	NA
3169	Complete.50.20.80.gexf	10	475	1	Complete	50	20	80	gexf	301	1.578073089701	344	1.38081395348837	1.578073089701	NA
3171	Complete.100.1.80.gexf	2	45.6946146947986	1	Complete	100	1	80	gexf	43.6981419265354	1.04568781829716	43.6981419265354	1.04568781829716	1.04568781829716	NA
3172	Complete.100.1.80.gexf	3	45.6946146947986	1	Complete	100	1	80	gexf	42.7037560433284	1.07003736740243	42.7037560433284	1.07003736740243	1.07003736740243	NA
3173	Complete.100.1.80.gexf	5	45.6946146947986	1	Complete	100	1	80	gexf	40.7724975413053	1.12072150224564	40.7724975413053	1.12072150224564	1.12072150224564	2
3174	Complete.100.1.80.gexf	10	45.6946146947986	1	Complete	100	1	80	gexf	36.2322403067957	1.26115896527183	36.2322403067957	1.26115896527182	1.26115896527183	NA
3175	Complete.100.1.80.gexf	50	45.0558651473728	12	Complete	100	1	80	gexf	10.1445469062565	4.44138763058851	10.1445469062566	4.44138763058851	4.44138763058851	NA
3176	Complete.100.20.80.gexf	2	977	1	Complete	100	20	80	gexf	939	1.04046858359957	939	1.04046858359957	1.04046858359957	NA
3177	Complete.100.20.80.gexf	3	977	1	Complete	100	20	80	gexf	920	1.06195652173913	920	1.06195652173913	1.06195652173913	NA
3178	Complete.100.20.80.gexf	5	977	1	Complete	100	20	80	gexf	883	1.10645526613817	883	1.10645526613817	1.10645526613817	NA
3179	Complete.100.20.80.gexf	10	977	1	Complete	100	20	80	gexf	793	1.23203026481715	793	1.23203026481715	1.23203026481715	NA
3180	Complete.100.20.80.gexf	50	977	1	Complete	100	20	80	gexf	231	4.22943722943723	231	4.22943722943723	4.22943722943723	NA
3181	Complete.500.1.80.gexf	2	252.490787207729	1	Complete	500	1	80	gexf	250.495751288852	1.00796435032775	252.465236136136	1.00010120629669	1.00796435032775	NA
3182	Complete.500.1.80.gexf	3	252.490787207729	1	Complete	500	1	80	gexf	249.501001306646	1.01198306173292	251.471335358655	1.00405394852507	1.01198306173292	NA
3183	Complete.500.1.80.gexf	5	252.490787207729	1	Complete	500	1	80	gexf	247.523446180749	1.02006816365732	249.497128170574	1.01199877152537	1.02006816365732	NA
3184	Complete.500.1.80.gexf	10	252.490787207729	2	Complete	500	1	80	gexf	242.638903565126	1.04060306693547	244.600866982455	1.0322563052315	1.04060306693547	NA
3185	Complete.500.1.80.gexf	50	252.490787207729	4	Complete	500	1	80	gexf	205.382777160876	1.22936689579357	206.9070129867	1.22031043589595	1.22936689579357	NA
3186	Complete.500.20.80.gexf	2	4746	1	Complete	500	20	80	gexf	4708	1.00807136788445	4708	1.00807136788445	1.00807136788445	NA
3187	Complete.500.20.80.gexf	3	4746	1	Complete	500	20	80	gexf	4689	1.01215611004479	4689	1.01215611004479	1.01215611004479	NA
3188	Complete.500.20.80.gexf	5	4746	1	Complete	500	20	80	gexf	4651	1.02042571490002	4651	1.02042571490002	1.02042571490002	NA
3189	Complete.500.20.80.gexf	10	4746	1	Complete	500	20	80	gexf	4556	1.04170324846356	4556	1.04170324846356	1.04170324846356	NA
3190	Complete.500.20.80.gexf	50	4746	1	Complete	500	20	80	gexf	3844	1.23465140478668	3844	1.23465140478668	1.23465140478668	NA
3191	Complete.1000.1.80.gexf	2	492.122151047318	2	Complete	1000	1	80	gexf	490.1245699726	1.00407565993851	492.122151047318	1	1.00407565993851	NA
3192	Complete.1000.1.80.gexf	3	492.122151047318	1	Complete	1000	1	80	gexf	489.127158402349	1.00612313708924	492.122151047317	1	1.00612313708924	NA
3193	Complete.1000.1.80.gexf	5	492.122151047318	3	Complete	1000	1	80	gexf	487.13278600301	1.01024231007986	492.122151047317	1	1.01024231007986	NA
3194	Complete.1000.1.80.gexf	10	492.122151047318	1	Complete	1000	1	80	gexf	482.171661140341	1.02063682026323	487.42077968821	1.00964540609474	1.02063682026323	NA
3195	Complete.1000.1.80.gexf	50	492.122151047318	1	Complete	1000	1	80	gexf	443.473780209555	1.10969841512338	448.738185639812	1.09667990555707	1.10969841512338	NA
3196	Complete.1000.20.80.gexf	2	9833	1	Complete	1000	20	80	gexf	9795	1.00387953037264	9795	1.00387953037264	1.00387953037264	NA
3197	Complete.1000.20.80.gexf	3	9833	1	Complete	1000	20	80	gexf	9776	1.00583060556465	9776	1.00583060556465	1.00583060556465	NA
3198	Complete.1000.20.80.gexf	5	9833	1	Complete	1000	20	80	gexf	9738	1.00975559663175	9738	1.00975559663175	1.00975559663175	NA
3199	Complete.1000.20.80.gexf	10	9833	1	Complete	1000	20	80	gexf	9643	1.01970341180131	9643	1.01970341180131	1.01970341180131	NA
3200	Complete.1000.20.80.gexf	50	9833	1	Complete	1000	20	80	gexf	8883	1.1069458516267	8883	1.1069458516267	1.1069458516267	NA
3201	Complete.50.1.81.gexf	2	24.8973825484739	1	Complete	50	1	81	gexf	22.9740249435986	1.08371879153075	23.9463433573766	1.03971542447646	1.08371879153075	NA
