path,k,max multirute flow,iterations,k:0,k:1,k:2,k:3,k:4
Complete.100.1.49.gexf,5,48.40485664161654,1,Complete,100,1,49,gexf
Complete.100.1.49.gexf,10,48.40485664161654,1,Complete,100,1,49,gexf
Complete.100.1.49.gexf,50,48.29142920244712,8,Complete,100,1,49,gexf
Complete.100.20.49.gexf,2,1011,1,Complete,100,20,49,gexf
Complete.100.20.49.gexf,3,1011,1,Complete,100,20,49,gexf
Complete.100.20.49.gexf,5,1011,1,Complete,100,20,49,gexf
Complete.100.20.49.gexf,10,1011,1,Complete,100,20,49,gexf
Complete.100.20.49.gexf,50,1011,1,Complete,100,20,49,gexf
Complete.500.1.49.gexf,2,245.63180685736808,1,Complete,500,1,49,gexf
Complete.500.1.49.gexf,3,245.63180685736808,1,Complete,500,1,49,gexf
Complete.500.1.49.gexf,5,245.63180685736808,1,Complete,500,1,49,gexf
Complete.500.1.49.gexf,10,245.63180685736808,1,Complete,500,1,49,gexf
Complete.500.1.49.gexf,50,245.63180685736808,1,Complete,500,1,49,gexf
Complete.500.20.49.gexf,2,5003,1,Complete,500,20,49,gexf
Complete.500.20.49.gexf,3,5003,1,Complete,500,20,49,gexf
Complete.500.20.49.gexf,5,5003,1,Complete,500,20,49,gexf
Complete.500.20.49.gexf,10,5003,1,Complete,500,20,49,gexf
Complete.500.20.49.gexf,50,5003,1,Complete,500,20,49,gexf
Complete.1000.1.49.gexf,2,502.13850559461275,1,Complete,1000,1,49,gexf
Complete.1000.1.49.gexf,3,502.13850559461275,1,Complete,1000,1,49,gexf
Complete.1000.1.49.gexf,5,502.13850559461275,1,Complete,1000,1,49,gexf
Complete.1000.1.49.gexf,10,502.13850559461275,1,Complete,1000,1,49,gexf
Complete.1000.1.49.gexf,50,502.13850559461275,1,Complete,1000,1,49,gexf
Complete.1000.20.49.gexf,2,9710,1,Complete,1000,20,49,gexf
Complete.1000.20.49.gexf,3,9710,1,Complete,1000,20,49,gexf
Complete.1000.20.49.gexf,5,9710,1,Complete,1000,20,49,gexf
Complete.1000.20.49.gexf,10,9710,1,Complete,1000,20,49,gexf
Complete.1000.20.49.gexf,50,9710,1,Complete,1000,20,49,gexf
Complete.50.1.50.gexf,2,23.985303175796332,1,Complete,50,1,50,gexf
Complete.50.1.50.gexf,3,23.985303175796332,1,Complete,50,1,50,gexf
Complete.50.1.50.gexf,5,23.985303175796332,1,Complete,50,1,50,gexf
Complete.50.1.50.gexf,10,23.985303175796332,1,Complete,50,1,50,gexf
Complete.50.1.50.gexf,50,F,F,Complete,50,1,50,gexf
Complete.50.20.50.gexf,2,492,1,Complete,50,20,50,gexf
Complete.50.20.50.gexf,3,492,1,Complete,50,20,50,gexf
Complete.50.20.50.gexf,5,492,1,Complete,50,20,50,gexf
Complete.50.20.50.gexf,10,492,1,Complete,50,20,50,gexf
Complete.50.20.50.gexf,50,F,F,Complete,50,20,50,gexf
Complete.100.1.50.gexf,2,46.889788924359216,1,Complete,100,1,50,gexf
Complete.100.1.50.gexf,3,46.889788924359216,1,Complete,100,1,50,gexf
Complete.100.1.50.gexf,5,46.889788924359216,1,Complete,100,1,50,gexf
Complete.100.1.50.gexf,10,46.889788924359216,2,Complete,100,1,50,gexf
Complete.100.1.50.gexf,50,46.65745062989951,9,Complete,100,1,50,gexf
Complete.100.20.50.gexf,2,863,1,Complete,100,20,50,gexf
Complete.100.20.50.gexf,3,863,1,Complete,100,20,50,gexf
Complete.100.20.50.gexf,5,863,1,Complete,100,20,50,gexf
Complete.100.20.50.gexf,10,863,1,Complete,100,20,50,gexf
Complete.100.20.50.gexf,50,846.8684210526311,15,Complete,100,20,50,gexf
Complete.500.1.50.gexf,2,238.74167905389115,2,Complete,500,1,50,gexf
Complete.500.1.50.gexf,3,238.74167905389115,1,Complete,500,1,50,gexf
Complete.500.1.50.gexf,5,238.74167905389115,3,Complete,500,1,50,gexf
Complete.500.1.50.gexf,10,238.74167905389115,1,Complete,500,1,50,gexf
Complete.500.1.50.gexf,50,238.74167905389115,7,Complete,500,1,50,gexf
Complete.500.20.50.gexf,2,4941,1,Complete,500,20,50,gexf
Complete.500.20.50.gexf,3,4941,1,Complete,500,20,50,gexf
Complete.500.20.50.gexf,5,4941,1,Complete,500,20,50,gexf
Complete.500.20.50.gexf,10,4941,1,Complete,500,20,50,gexf
Complete.500.20.50.gexf,50,4941,1,Complete,500,20,50,gexf
Complete.1000.1.50.gexf,2,498.0769830928219,1,Complete,1000,1,50,gexf
Complete.1000.1.50.gexf,3,498.0769830928219,1,Complete,1000,1,50,gexf
Complete.1000.1.50.gexf,5,498.0769830928219,1,Complete,1000,1,50,gexf
Complete.1000.1.50.gexf,10,498.0769830928219,2,Complete,1000,1,50,gexf
Complete.1000.1.50.gexf,50,498.0769830928219,1,Complete,1000,1,50,gexf
Complete.1000.20.50.gexf,2,9954,1,Complete,1000,20,50,gexf
Complete.1000.20.50.gexf,3,9954,1,Complete,1000,20,50,gexf
Complete.1000.20.50.gexf,5,9954,1,Complete,1000,20,50,gexf
Complete.1000.20.50.gexf,10,9954,1,Complete,1000,20,50,gexf
Complete.1000.20.50.gexf,50,9954,1,Complete,1000,20,50,gexf
Complete.50.1.51.gexf,2,26.60542398127201,1,Complete,50,1,51,gexf
Complete.50.1.51.gexf,3,26.60542398127201,1,Complete,50,1,51,gexf
Complete.50.1.51.gexf,5,26.60542398127201,1,Complete,50,1,51,gexf
Complete.50.1.51.gexf,10,26.60542398127201,1,Complete,50,1,51,gexf
Complete.50.1.51.gexf,50,F,F,Complete,50,1,51,gexf
Complete.50.20.51.gexf,2,457,1,Complete,50,20,51,gexf
Complete.50.20.51.gexf,3,457,1,Complete,50,20,51,gexf
Complete.50.20.51.gexf,5,457,1,Complete,50,20,51,gexf
Complete.50.20.51.gexf,10,457,1,Complete,50,20,51,gexf
Complete.50.20.51.gexf,50,F,F,Complete,50,20,51,gexf
Complete.100.1.51.gexf,2,49.946847953040404,1,Complete,100,1,51,gexf
Complete.100.1.51.gexf,3,49.946847953040404,1,Complete,100,1,51,gexf
Complete.100.1.51.gexf,5,49.946847953040404,1,Complete,100,1,51,gexf
Complete.100.1.51.gexf,10,49.946847953040404,1,Complete,100,1,51,gexf
Complete.100.1.51.gexf,50,49.88210855063682,6,Complete,100,1,51,gexf
Complete.100.20.51.gexf,2,1009,1,Complete,100,20,51,gexf
Complete.100.20.51.gexf,3,1009,1,Complete,100,20,51,gexf
Complete.100.20.51.gexf,5,1009,1,Complete,100,20,51,gexf
Complete.100.20.51.gexf,10,1009,2,Complete,100,20,51,gexf
Complete.100.20.51.gexf,50,1009,1,Complete,100,20,51,gexf
Complete.500.1.51.gexf,2,253.81994900091271,2,Complete,500,1,51,gexf
Complete.500.1.51.gexf,3,253.81994900091271,1,Complete,500,1,51,gexf
Complete.500.1.51.gexf,5,253.81994900091271,3,Complete,500,1,51,gexf
Complete.500.1.51.gexf,10,253.81994900091271,2,Complete,500,1,51,gexf
Complete.500.1.51.gexf,50,253.81994900091271,1,Complete,500,1,51,gexf
Complete.500.20.51.gexf,2,4968,1,Complete,500,20,51,gexf
Complete.500.20.51.gexf,3,4968,1,Complete,500,20,51,gexf
Complete.500.20.51.gexf,5,4968,1,Complete,500,20,51,gexf
Complete.500.20.51.gexf,10,4968,1,Complete,500,20,51,gexf
Complete.500.20.51.gexf,50,4968,1,Complete,500,20,51,gexf
Complete.1000.1.51.gexf,2,492.09156339627526,2,Complete,1000,1,51,gexf
Complete.1000.1.51.gexf,3,492.09156339627526,1,Complete,1000,1,51,gexf
Complete.1000.1.51.gexf,5,492.09156339627526,3,Complete,1000,1,51,gexf
Complete.1000.1.51.gexf,10,492.09156339627526,1,Complete,1000,1,51,gexf
Complete.1000.1.51.gexf,50,492.09156339627526,13,Complete,1000,1,51,gexf
Complete.1000.20.51.gexf,2,9957,1,Complete,1000,20,51,gexf
Complete.1000.20.51.gexf,3,9957,1,Complete,1000,20,51,gexf
Complete.1000.20.51.gexf,5,9957,1,Complete,1000,20,51,gexf
Complete.1000.20.51.gexf,10,9957,1,Complete,1000,20,51,gexf
Complete.1000.20.51.gexf,50,9957,1,Complete,1000,20,51,gexf
Complete.50.1.52.gexf,2,25.543478902792067,1,Complete,50,1,52,gexf
Complete.50.1.52.gexf,3,25.543478902792067,1,Complete,50,1,52,gexf
Complete.50.1.52.gexf,5,25.543478902792067,1,Complete,50,1,52,gexf
Complete.50.1.52.gexf,10,25.543478902792067,1,Complete,50,1,52,gexf
Complete.50.1.52.gexf,50,F,F,Complete,50,1,52,gexf
Complete.50.20.52.gexf,2,446,1,Complete,50,20,52,gexf
Complete.50.20.52.gexf,3,446,1,Complete,50,20,52,gexf
Complete.50.20.52.gexf,5,446,1,Complete,50,20,52,gexf
Complete.50.20.52.gexf,10,446,1,Complete,50,20,52,gexf
Complete.50.20.52.gexf,50,F,F,Complete,50,20,52,gexf
Complete.100.1.52.gexf,2,48.91451875252156,1,Complete,100,1,52,gexf
Complete.100.1.52.gexf,3,48.91451875252156,1,Complete,100,1,52,gexf
Complete.100.1.52.gexf,5,48.91451875252156,1,Complete,100,1,52,gexf
Complete.100.1.52.gexf,10,48.91451875252156,1,Complete,100,1,52,gexf
Complete.100.1.52.gexf,50,48.87003776411908,9,Complete,100,1,52,gexf
Complete.100.20.52.gexf,2,1018,1,Complete,100,20,52,gexf
Complete.100.20.52.gexf,3,1018,1,Complete,100,20,52,gexf
Complete.100.20.52.gexf,5,1018,1,Complete,100,20,52,gexf
Complete.100.20.52.gexf,10,1018,1,Complete,100,20,52,gexf
Complete.100.20.52.gexf,50,1018,1,Complete,100,20,52,gexf
Complete.500.1.52.gexf,2,250.34580732028888,1,Complete,500,1,52,gexf
Complete.500.1.52.gexf,3,250.34580732028888,1,Complete,500,1,52,gexf
Complete.500.1.52.gexf,5,250.34580732028888,1,Complete,500,1,52,gexf
Complete.500.1.52.gexf,10,250.34580732028888,1,Complete,500,1,52,gexf
Complete.500.1.52.gexf,50,250.34580732028888,1,Complete,500,1,52,gexf
Complete.500.20.52.gexf,2,4939,1,Complete,500,20,52,gexf
Complete.500.20.52.gexf,3,4939,1,Complete,500,20,52,gexf
Complete.500.20.52.gexf,5,4939,1,Complete,500,20,52,gexf
Complete.500.20.52.gexf,10,4939,1,Complete,500,20,52,gexf
Complete.500.20.52.gexf,50,4939,1,Complete,500,20,52,gexf
Complete.1000.1.52.gexf,2,488.7887334370673,1,Complete,1000,1,52,gexf
Complete.1000.1.52.gexf,3,488.7887334370673,1,Complete,1000,1,52,gexf
Complete.1000.1.52.gexf,5,488.7887334370673,1,Complete,1000,1,52,gexf
Complete.1000.1.52.gexf,10,488.7887334370673,2,Complete,1000,1,52,gexf
Complete.1000.1.52.gexf,50,488.7887334370673,1,Complete,1000,1,52,gexf
Complete.1000.20.52.gexf,2,9847,1,Complete,1000,20,52,gexf
Complete.1000.20.52.gexf,3,9847,1,Complete,1000,20,52,gexf
Complete.1000.20.52.gexf,5,9847,1,Complete,1000,20,52,gexf
Complete.1000.20.52.gexf,10,9847,1,Complete,1000,20,52,gexf
Complete.1000.20.52.gexf,50,9847,1,Complete,1000,20,52,gexf
Complete.50.1.53.gexf,2,23.99866505435311,1,Complete,50,1,53,gexf
Complete.50.1.53.gexf,3,23.99866505435311,1,Complete,50,1,53,gexf
Complete.50.1.53.gexf,5,23.99866505435311,1,Complete,50,1,53,gexf
Complete.50.1.53.gexf,10,23.99866505435311,1,Complete,50,1,53,gexf
Complete.50.1.53.gexf,50,F,F,Complete,50,1,53,gexf
Complete.50.20.53.gexf,2,432,1,Complete,50,20,53,gexf
Complete.50.20.53.gexf,3,432,1,Complete,50,20,53,gexf
Complete.50.20.53.gexf,5,432,1,Complete,50,20,53,gexf
Complete.50.20.53.gexf,10,432,1,Complete,50,20,53,gexf
Complete.50.20.53.gexf,50,F,F,Complete,50,20,53,gexf
Complete.100.1.53.gexf,2,48.77927527628472,1,Complete,100,1,53,gexf
Complete.100.1.53.gexf,3,48.77927527628472,1,Complete,100,1,53,gexf
Complete.100.1.53.gexf,5,48.77927527628472,1,Complete,100,1,53,gexf
Complete.100.1.53.gexf,10,48.77927527628472,1,Complete,100,1,53,gexf
Complete.100.1.53.gexf,50,48.71113642296434,5,Complete,100,1,53,gexf
Complete.100.20.53.gexf,2,1014,1,Complete,100,20,53,gexf
Complete.100.20.53.gexf,3,1014,1,Complete,100,20,53,gexf
Complete.100.20.53.gexf,5,1014,1,Complete,100,20,53,gexf
Complete.100.20.53.gexf,10,1014,1,Complete,100,20,53,gexf
Complete.100.20.53.gexf,50,1014,1,Complete,100,20,53,gexf
Complete.500.1.53.gexf,2,242.84689996439,1,Complete,500,1,53,gexf
Complete.500.1.53.gexf,3,242.84689996439,1,Complete,500,1,53,gexf
Complete.500.1.53.gexf,5,242.84689996439,1,Complete,500,1,53,gexf
Complete.500.1.53.gexf,10,242.84689996439,1,Complete,500,1,53,gexf
Complete.500.1.53.gexf,50,242.84689996439,1,Complete,500,1,53,gexf
Complete.500.20.53.gexf,2,4986,1,Complete,500,20,53,gexf
Complete.500.20.53.gexf,3,4986,1,Complete,500,20,53,gexf
Complete.500.20.53.gexf,5,4986,1,Complete,500,20,53,gexf
Complete.500.20.53.gexf,10,4986,1,Complete,500,20,53,gexf
Complete.500.20.53.gexf,50,4986,1,Complete,500,20,53,gexf
Complete.1000.1.53.gexf,2,489.2782294809609,1,Complete,1000,1,53,gexf
Complete.1000.1.53.gexf,3,489.2782294809609,1,Complete,1000,1,53,gexf
Complete.1000.1.53.gexf,5,489.2782294809609,1,Complete,1000,1,53,gexf
Complete.1000.1.53.gexf,10,489.2782294809609,1,Complete,1000,1,53,gexf
Complete.1000.1.53.gexf,50,489.2782294809609,1,Complete,1000,1,53,gexf
Complete.1000.20.53.gexf,2,10108,1,Complete,1000,20,53,gexf
Complete.1000.20.53.gexf,3,10108,1,Complete,1000,20,53,gexf
Complete.1000.20.53.gexf,5,10108,1,Complete,1000,20,53,gexf
Complete.1000.20.53.gexf,10,10108,1,Complete,1000,20,53,gexf
Complete.1000.20.53.gexf,50,10108,1,Complete,1000,20,53,gexf
Complete.50.1.54.gexf,2,24.11015523186428,2,Complete,50,1,54,gexf
Complete.50.1.54.gexf,3,24.11015523186428,1,Complete,50,1,54,gexf
Complete.50.1.54.gexf,5,24.11015523186428,3,Complete,50,1,54,gexf
Complete.50.1.54.gexf,10,24.11015523186428,1,Complete,50,1,54,gexf
Complete.50.1.54.gexf,50,F,F,Complete,50,1,54,gexf
Complete.50.20.54.gexf,2,489,1,Complete,50,20,54,gexf
Complete.50.20.54.gexf,3,489,1,Complete,50,20,54,gexf
Complete.50.20.54.gexf,5,489,1,Complete,50,20,54,gexf
Complete.50.20.54.gexf,10,489,1,Complete,50,20,54,gexf
Complete.50.20.54.gexf,50,F,F,Complete,50,20,54,gexf
Complete.100.1.54.gexf,2,47.80431562604258,1,Complete,100,1,54,gexf
Complete.100.1.54.gexf,3,47.80431562604258,1,Complete,100,1,54,gexf
Complete.100.1.54.gexf,5,47.80431562604258,1,Complete,100,1,54,gexf
Complete.100.1.54.gexf,10,47.80431562604258,1,Complete,100,1,54,gexf
Complete.100.1.54.gexf,50,47.62897373267507,6,Complete,100,1,54,gexf
Complete.100.20.54.gexf,2,955,1,Complete,100,20,54,gexf
Complete.100.20.54.gexf,3,955,1,Complete,100,20,54,gexf
Complete.100.20.54.gexf,5,955,1,Complete,100,20,54,gexf
Complete.100.20.54.gexf,10,955,1,Complete,100,20,54,gexf
Complete.100.20.54.gexf,50,953.4782608695652,7,Complete,100,20,54,gexf
Complete.500.1.54.gexf,2,245.52381407549615,1,Complete,500,1,54,gexf
Complete.500.1.54.gexf,3,245.52381407549615,1,Complete,500,1,54,gexf
Complete.500.1.54.gexf,5,245.52381407549615,1,Complete,500,1,54,gexf
Complete.500.1.54.gexf,10,245.52381407549615,1,Complete,500,1,54,gexf
Complete.500.1.54.gexf,50,245.52381407549615,1,Complete,500,1,54,gexf
Complete.500.20.54.gexf,2,4920,1,Complete,500,20,54,gexf
Complete.500.20.54.gexf,3,4920,1,Complete,500,20,54,gexf
Complete.500.20.54.gexf,5,4920,1,Complete,500,20,54,gexf
Complete.500.20.54.gexf,10,4920,1,Complete,500,20,54,gexf
Complete.500.20.54.gexf,50,4920,1,Complete,500,20,54,gexf
Complete.1000.1.54.gexf,2,500.75367629336364,1,Complete,1000,1,54,gexf
Complete.1000.1.54.gexf,3,500.75367629336364,1,Complete,1000,1,54,gexf
Complete.1000.1.54.gexf,5,500.75367629336364,1,Complete,1000,1,54,gexf
Complete.1000.1.54.gexf,10,500.75367629336364,1,Complete,1000,1,54,gexf
Complete.1000.1.54.gexf,50,500.75367629336364,3,Complete,1000,1,54,gexf
Complete.1000.20.54.gexf,2,9810,1,Complete,1000,20,54,gexf
Complete.1000.20.54.gexf,3,9810,1,Complete,1000,20,54,gexf
Complete.1000.20.54.gexf,5,9810,1,Complete,1000,20,54,gexf
Complete.1000.20.54.gexf,10,9810,1,Complete,1000,20,54,gexf
Complete.1000.20.54.gexf,50,9810,1,Complete,1000,20,54,gexf
Complete.50.1.55.gexf,2,21.414218471548885,1,Complete,50,1,55,gexf
Complete.50.1.55.gexf,3,21.414218471548885,1,Complete,50,1,55,gexf
Complete.50.1.55.gexf,5,21.414218471548885,1,Complete,50,1,55,gexf
Complete.50.1.55.gexf,10,21.414218471548885,1,Complete,50,1,55,gexf
Complete.50.1.55.gexf,50,F,F,Complete,50,1,55,gexf
Complete.50.20.55.gexf,2,510,1,Complete,50,20,55,gexf
Complete.50.20.55.gexf,3,510,1,Complete,50,20,55,gexf
Complete.50.20.55.gexf,5,510,1,Complete,50,20,55,gexf
Complete.50.20.55.gexf,10,510,2,Complete,50,20,55,gexf
Complete.50.20.55.gexf,50,F,F,Complete,50,20,55,gexf
Complete.100.1.55.gexf,2,49.43475435735157,2,Complete,100,1,55,gexf
Complete.100.1.55.gexf,3,49.43475435735157,1,Complete,100,1,55,gexf
Complete.100.1.55.gexf,5,49.43475435735157,3,Complete,100,1,55,gexf
Complete.100.1.55.gexf,10,49.43475435735157,1,Complete,100,1,55,gexf
Complete.100.1.55.gexf,50,49.3531750794085,6,Complete,100,1,55,gexf
Complete.100.20.55.gexf,2,959,1,Complete,100,20,55,gexf
Complete.100.20.55.gexf,3,959,1,Complete,100,20,55,gexf
Complete.100.20.55.gexf,5,959,1,Complete,100,20,55,gexf
Complete.100.20.55.gexf,10,959,1,Complete,100,20,55,gexf
Complete.100.20.55.gexf,50,958.3749999999997,6,Complete,100,20,55,gexf
Complete.500.1.55.gexf,2,249.61146587648452,1,Complete,500,1,55,gexf
Complete.500.1.55.gexf,3,249.61146587648452,1,Complete,500,1,55,gexf
Complete.500.1.55.gexf,5,249.61146587648452,1,Complete,500,1,55,gexf
Complete.500.1.55.gexf,10,249.61146587648452,1,Complete,500,1,55,gexf
Complete.500.1.55.gexf,50,249.61146587648452,2,Complete,500,1,55,gexf
Complete.500.20.55.gexf,2,4901,1,Complete,500,20,55,gexf
Complete.500.20.55.gexf,3,4901,1,Complete,500,20,55,gexf
Complete.500.20.55.gexf,5,4901,1,Complete,500,20,55,gexf
Complete.500.20.55.gexf,10,4901,1,Complete,500,20,55,gexf
Complete.500.20.55.gexf,50,4901,1,Complete,500,20,55,gexf
Complete.1000.1.55.gexf,2,494.83954779977665,2,Complete,1000,1,55,gexf
Complete.1000.1.55.gexf,3,494.83954779977665,1,Complete,1000,1,55,gexf
Complete.1000.1.55.gexf,5,494.83954779977665,3,Complete,1000,1,55,gexf
Complete.1000.1.55.gexf,10,494.83954779977665,1,Complete,1000,1,55,gexf
Complete.1000.1.55.gexf,50,494.83954779977665,1,Complete,1000,1,55,gexf
Complete.1000.20.55.gexf,2,10005,1,Complete,1000,20,55,gexf
Complete.1000.20.55.gexf,3,10005,1,Complete,1000,20,55,gexf
Complete.1000.20.55.gexf,5,10005,1,Complete,1000,20,55,gexf
Complete.1000.20.55.gexf,10,10005,1,Complete,1000,20,55,gexf
Complete.1000.20.55.gexf,50,10005,1,Complete,1000,20,55,gexf
Complete.50.1.56.gexf,2,24.295456589773785,1,Complete,50,1,56,gexf
Complete.50.1.56.gexf,3,24.295456589773785,1,Complete,50,1,56,gexf
Complete.50.1.56.gexf,5,24.295456589773785,1,Complete,50,1,56,gexf
Complete.50.1.56.gexf,10,24.295456589773785,1,Complete,50,1,56,gexf
Complete.50.1.56.gexf,50,F,F,Complete,50,1,56,gexf
Complete.50.20.56.gexf,2,512,1,Complete,50,20,56,gexf
Complete.50.20.56.gexf,3,512,1,Complete,50,20,56,gexf
Complete.50.20.56.gexf,5,512,1,Complete,50,20,56,gexf
Complete.50.20.56.gexf,10,512,1,Complete,50,20,56,gexf
Complete.50.20.56.gexf,50,F,F,Complete,50,20,56,gexf
Complete.100.1.56.gexf,2,48.73228293733546,1,Complete,100,1,56,gexf
Complete.100.1.56.gexf,3,48.73228293733546,1,Complete,100,1,56,gexf
Complete.100.1.56.gexf,5,48.73228293733546,1,Complete,100,1,56,gexf
Complete.100.1.56.gexf,10,48.73228293733546,1,Complete,100,1,56,gexf
Complete.100.1.56.gexf,50,48.58064234444211,7,Complete,100,1,56,gexf
Complete.100.20.56.gexf,2,863,1,Complete,100,20,56,gexf
Complete.100.20.56.gexf,3,863,1,Complete,100,20,56,gexf
Complete.100.20.56.gexf,5,863,1,Complete,100,20,56,gexf
Complete.100.20.56.gexf,10,863,1,Complete,100,20,56,gexf
Complete.100.20.56.gexf,50,847.0975609756098,11,Complete,100,20,56,gexf
Complete.500.1.56.gexf,2,238.58839510171242,1,Complete,500,1,56,gexf
Complete.500.1.56.gexf,3,238.58839510171242,1,Complete,500,1,56,gexf
Complete.500.1.56.gexf,5,238.58839510171242,1,Complete,500,1,56,gexf
Complete.500.1.56.gexf,10,238.58839510171242,1,Complete,500,1,56,gexf
Complete.500.1.56.gexf,50,238.58839510171242,1,Complete,500,1,56,gexf
Complete.500.20.56.gexf,2,4727,1,Complete,500,20,56,gexf
Complete.500.20.56.gexf,3,4727,1,Complete,500,20,56,gexf
Complete.500.20.56.gexf,5,4727,1,Complete,500,20,56,gexf
Complete.500.20.56.gexf,10,4727,1,Complete,500,20,56,gexf
Complete.500.20.56.gexf,50,4727,1,Complete,500,20,56,gexf
Complete.1000.1.56.gexf,2,489.26007306784606,1,Complete,1000,1,56,gexf
Complete.1000.1.56.gexf,3,489.26007306784606,1,Complete,1000,1,56,gexf
Complete.1000.1.56.gexf,5,489.26007306784606,1,Complete,1000,1,56,gexf
Complete.1000.1.56.gexf,10,489.26007306784606,1,Complete,1000,1,56,gexf
Complete.1000.1.56.gexf,50,489.26007306784606,1,Complete,1000,1,56,gexf
Complete.1000.20.56.gexf,2,10044,1,Complete,1000,20,56,gexf
Complete.1000.20.56.gexf,3,10044,1,Complete,1000,20,56,gexf
Complete.1000.20.56.gexf,5,10044,1,Complete,1000,20,56,gexf
Complete.1000.20.56.gexf,10,10044,1,Complete,1000,20,56,gexf
Complete.1000.20.56.gexf,50,10044,1,Complete,1000,20,56,gexf
Complete.50.1.57.gexf,2,25.643327294545117,1,Complete,50,1,57,gexf
Complete.50.1.57.gexf,3,25.643327294545117,1,Complete,50,1,57,gexf
Complete.50.1.57.gexf,5,25.643327294545117,1,Complete,50,1,57,gexf
Complete.50.1.57.gexf,10,25.643327294545117,2,Complete,50,1,57,gexf
Complete.50.1.57.gexf,50,F,F,Complete,50,1,57,gexf
Complete.50.20.57.gexf,2,489,1,Complete,50,20,57,gexf
Complete.50.20.57.gexf,3,489,1,Complete,50,20,57,gexf
Complete.50.20.57.gexf,5,489,1,Complete,50,20,57,gexf
Complete.50.20.57.gexf,10,489,1,Complete,50,20,57,gexf
Complete.50.20.57.gexf,50,F,F,Complete,50,20,57,gexf
Complete.100.1.57.gexf,2,44.176183461291444,1,Complete,100,1,57,gexf
Complete.100.1.57.gexf,3,44.176183461291444,1,Complete,100,1,57,gexf
Complete.100.1.57.gexf,5,44.176183461291444,1,Complete,100,1,57,gexf
Complete.100.1.57.gexf,10,44.176183461291444,2,Complete,100,1,57,gexf
Complete.100.1.57.gexf,50,43.3067073049592,12,Complete,100,1,57,gexf
Complete.100.20.57.gexf,2,981,1,Complete,100,20,57,gexf
Complete.100.20.57.gexf,3,981,1,Complete,100,20,57,gexf
Complete.100.20.57.gexf,5,981,1,Complete,100,20,57,gexf
Complete.100.20.57.gexf,10,981,1,Complete,100,20,57,gexf
Complete.100.20.57.gexf,50,981,1,Complete,100,20,57,gexf
Complete.500.1.57.gexf,2,240.38185630271437,1,Complete,500,1,57,gexf
Complete.500.1.57.gexf,3,240.38185630271437,1,Complete,500,1,57,gexf
Complete.500.1.57.gexf,5,240.38185630271437,1,Complete,500,1,57,gexf
Complete.500.1.57.gexf,10,240.38185630271437,1,Complete,500,1,57,gexf
Complete.500.1.57.gexf,50,240.38185630271437,1,Complete,500,1,57,gexf
Complete.500.20.57.gexf,2,4985,1,Complete,500,20,57,gexf
Complete.500.20.57.gexf,3,4985,1,Complete,500,20,57,gexf
Complete.500.20.57.gexf,5,4985,1,Complete,500,20,57,gexf
Complete.500.20.57.gexf,10,4985,1,Complete,500,20,57,gexf
Complete.500.20.57.gexf,50,4985,1,Complete,500,20,57,gexf
Complete.1000.1.57.gexf,2,490.62935391518596,2,Complete,1000,1,57,gexf
Complete.1000.1.57.gexf,3,490.62935391518596,1,Complete,1000,1,57,gexf
Complete.1000.1.57.gexf,5,490.62935391518596,3,Complete,1000,1,57,gexf
Complete.1000.1.57.gexf,10,490.62935391518596,1,Complete,1000,1,57,gexf
Complete.1000.1.57.gexf,50,490.62935391518596,1,Complete,1000,1,57,gexf
Complete.1000.20.57.gexf,2,10042,1,Complete,1000,20,57,gexf
Complete.1000.20.57.gexf,3,10042,1,Complete,1000,20,57,gexf
Complete.1000.20.57.gexf,5,10042,1,Complete,1000,20,57,gexf
Complete.1000.20.57.gexf,10,10042,1,Complete,1000,20,57,gexf
Complete.1000.20.57.gexf,50,10042,1,Complete,1000,20,57,gexf
Complete.50.1.58.gexf,2,20.05655628116091,1,Complete,50,1,58,gexf
Complete.50.1.58.gexf,3,20.05655628116091,1,Complete,50,1,58,gexf
Complete.50.1.58.gexf,5,20.05655628116091,1,Complete,50,1,58,gexf
Complete.50.1.58.gexf,10,20.05655628116091,1,Complete,50,1,58,gexf
Complete.50.1.58.gexf,50,F,F,Complete,50,1,58,gexf
Complete.50.20.58.gexf,2,469,1,Complete,50,20,58,gexf
Complete.50.20.58.gexf,3,469,1,Complete,50,20,58,gexf
Complete.50.20.58.gexf,5,469,1,Complete,50,20,58,gexf
Complete.50.20.58.gexf,10,469,1,Complete,50,20,58,gexf
Complete.50.20.58.gexf,50,F,F,Complete,50,20,58,gexf
Complete.100.1.58.gexf,2,47.16544885771891,1,Complete,100,1,58,gexf
Complete.100.1.58.gexf,3,47.16544885771891,1,Complete,100,1,58,gexf
Complete.100.1.58.gexf,5,47.16544885771891,1,Complete,100,1,58,gexf
Complete.100.1.58.gexf,10,47.16544885771891,1,Complete,100,1,58,gexf
Complete.100.1.58.gexf,50,46.816144427527625,16,Complete,100,1,58,gexf
Complete.100.20.58.gexf,2,906,1,Complete,100,20,58,gexf
Complete.100.20.58.gexf,3,906,1,Complete,100,20,58,gexf
Complete.100.20.58.gexf,5,906,1,Complete,100,20,58,gexf
Complete.100.20.58.gexf,10,906,1,Complete,100,20,58,gexf
Complete.100.20.58.gexf,50,896.6511627906975,11,Complete,100,20,58,gexf
Complete.500.1.58.gexf,2,238.9234136947523,1,Complete,500,1,58,gexf
Complete.500.1.58.gexf,3,238.9234136947523,1,Complete,500,1,58,gexf
