path,k,max multirute flow,iterations,k:0,k:1,k:2,k:3,k:4
R-MAT.50.5.53.gexf,50,F,F,R-MAT,50,5,53,gexf
R-MAT.50.10.53.gexf,2,35.0,1,R-MAT,50,10,53,gexf
R-MAT.50.10.53.gexf,3,35.0,1,R-MAT,50,10,53,gexf
R-MAT.50.10.53.gexf,5,34.8,2,R-MAT,50,10,53,gexf
R-MAT.50.10.53.gexf,10,25.14285714285714,6,R-MAT,50,10,53,gexf
R-MAT.50.10.53.gexf,50,F,F,R-MAT,50,10,53,gexf
R-MAT.50.25.53.gexf,2,81.0,1,R-MAT,50,25,53,gexf
R-MAT.50.25.53.gexf,3,81.0,1,R-MAT,50,25,53,gexf
R-MAT.50.25.53.gexf,5,81.0,1,R-MAT,50,25,53,gexf
R-MAT.50.25.53.gexf,10,73.33333333333333,4,R-MAT,50,25,53,gexf
R-MAT.50.25.53.gexf,50,F,F,R-MAT,50,25,53,gexf
R-MAT.100.5.53.gexf,2,30.0,1,R-MAT,100,5,53,gexf
R-MAT.100.5.53.gexf,3,30.0,1,R-MAT,100,5,53,gexf
R-MAT.100.5.53.gexf,5,30.0,1,R-MAT,100,5,53,gexf
R-MAT.100.5.53.gexf,10,26.125,4,R-MAT,100,5,53,gexf
R-MAT.100.5.53.gexf,50,F,F,R-MAT,100,5,53,gexf
R-MAT.100.10.53.gexf,2,44.0,1,R-MAT,100,10,53,gexf
R-MAT.100.10.53.gexf,3,44.0,1,R-MAT,100,10,53,gexf
R-MAT.100.10.53.gexf,5,44.0,1,R-MAT,100,10,53,gexf
R-MAT.100.10.53.gexf,10,44.0,1,R-MAT,100,10,53,gexf
R-MAT.100.10.53.gexf,50,F,F,R-MAT,100,10,53,gexf
R-MAT.100.25.53.gexf,2,102.0,1,R-MAT,100,25,53,gexf
R-MAT.100.25.53.gexf,3,102.0,1,R-MAT,100,25,53,gexf
R-MAT.100.25.53.gexf,5,102.0,1,R-MAT,100,25,53,gexf
R-MAT.100.25.53.gexf,10,102.0,1,R-MAT,100,25,53,gexf
R-MAT.100.25.53.gexf,50,F,F,R-MAT,100,25,53,gexf
R-MAT.500.5.53.gexf,2,62.0,1,R-MAT,500,5,53,gexf
R-MAT.500.5.53.gexf,3,62.0,1,R-MAT,500,5,53,gexf
R-MAT.500.5.53.gexf,5,62.0,1,R-MAT,500,5,53,gexf
R-MAT.500.5.53.gexf,10,59.888888888888886,4,R-MAT,500,5,53,gexf
R-MAT.500.5.53.gexf,50,F,F,R-MAT,500,5,53,gexf
R-MAT.500.10.53.gexf,2,107.0,1,R-MAT,500,10,53,gexf
R-MAT.500.10.53.gexf,3,107.0,1,R-MAT,500,10,53,gexf
R-MAT.500.10.53.gexf,5,107.0,1,R-MAT,500,10,53,gexf
R-MAT.500.10.53.gexf,10,107.0,1,R-MAT,500,10,53,gexf
R-MAT.500.10.53.gexf,50,72.00000000000003,18,R-MAT,500,10,53,gexf
R-MAT.500.25.53.gexf,2,260.0,1,R-MAT,500,25,53,gexf
R-MAT.500.25.53.gexf,3,260.0,1,R-MAT,500,25,53,gexf
R-MAT.500.25.53.gexf,5,260.0,1,R-MAT,500,25,53,gexf
R-MAT.500.25.53.gexf,10,255.2,2,R-MAT,500,25,53,gexf
R-MAT.500.25.53.gexf,50,199.97368421052633,14,R-MAT,500,25,53,gexf
R-MAT.1000.5.53.gexf,2,86.0,1,R-MAT,1000,5,53,gexf
R-MAT.1000.5.53.gexf,3,86.0,1,R-MAT,1000,5,53,gexf
R-MAT.1000.5.53.gexf,5,86.0,1,R-MAT,1000,5,53,gexf
R-MAT.1000.5.53.gexf,10,85.8,2,R-MAT,1000,5,53,gexf
R-MAT.1000.5.53.gexf,50,65.38461538461539,13,R-MAT,1000,5,53,gexf
R-MAT.1000.10.53.gexf,2,130.0,1,R-MAT,1000,10,53,gexf
R-MAT.1000.10.53.gexf,3,130.0,1,R-MAT,1000,10,53,gexf
R-MAT.1000.10.53.gexf,5,130.0,1,R-MAT,1000,10,53,gexf
R-MAT.1000.10.53.gexf,10,126.5,2,R-MAT,1000,10,53,gexf
R-MAT.1000.10.53.gexf,50,105.4,7,R-MAT,1000,10,53,gexf
R-MAT.1000.25.53.gexf,2,349.0,1,R-MAT,1000,25,53,gexf
R-MAT.1000.25.53.gexf,3,349.0,1,R-MAT,1000,25,53,gexf
R-MAT.1000.25.53.gexf,5,349.0,1,R-MAT,1000,25,53,gexf
R-MAT.1000.25.53.gexf,10,349.0,1,R-MAT,1000,25,53,gexf
R-MAT.1000.25.53.gexf,50,306.0,7,R-MAT,1000,25,53,gexf
R-MAT.50.5.54.gexf,2,15.0,1,R-MAT,50,5,54,gexf
R-MAT.50.5.54.gexf,3,14.666666666666666,2,R-MAT,50,5,54,gexf
R-MAT.50.5.54.gexf,5,13.2,3,R-MAT,50,5,54,gexf
R-MAT.50.5.54.gexf,10,F,F,R-MAT,50,5,54,gexf
R-MAT.50.5.54.gexf,50,F,F,R-MAT,50,5,54,gexf
R-MAT.50.10.54.gexf,2,29.0,1,R-MAT,50,10,54,gexf
R-MAT.50.10.54.gexf,3,28.0,2,R-MAT,50,10,54,gexf
R-MAT.50.10.54.gexf,5,25.2,3,R-MAT,50,10,54,gexf
R-MAT.50.10.54.gexf,10,22.0,3,R-MAT,50,10,54,gexf
R-MAT.50.10.54.gexf,50,F,F,R-MAT,50,10,54,gexf
R-MAT.50.25.54.gexf,2,54.0,1,R-MAT,50,25,54,gexf
R-MAT.50.25.54.gexf,3,54.0,1,R-MAT,50,25,54,gexf
R-MAT.50.25.54.gexf,5,54.0,1,R-MAT,50,25,54,gexf
R-MAT.50.25.54.gexf,10,46.2,7,R-MAT,50,25,54,gexf
R-MAT.50.25.54.gexf,50,F,F,R-MAT,50,25,54,gexf
R-MAT.100.5.54.gexf,2,25.0,1,R-MAT,100,5,54,gexf
R-MAT.100.5.54.gexf,3,25.0,1,R-MAT,100,5,54,gexf
R-MAT.100.5.54.gexf,5,25.0,1,R-MAT,100,5,54,gexf
R-MAT.100.5.54.gexf,10,24.2,3,R-MAT,100,5,54,gexf
R-MAT.100.5.54.gexf,50,F,F,R-MAT,100,5,54,gexf
R-MAT.100.10.54.gexf,2,43.0,1,R-MAT,100,10,54,gexf
R-MAT.100.10.54.gexf,3,43.0,1,R-MAT,100,10,54,gexf
R-MAT.100.10.54.gexf,5,43.0,1,R-MAT,100,10,54,gexf
R-MAT.100.10.54.gexf,10,41.800000000000004,3,R-MAT,100,10,54,gexf
R-MAT.100.10.54.gexf,50,F,F,R-MAT,100,10,54,gexf
R-MAT.100.25.54.gexf,2,100.0,1,R-MAT,100,25,54,gexf
R-MAT.100.25.54.gexf,3,100.0,1,R-MAT,100,25,54,gexf
R-MAT.100.25.54.gexf,5,100.0,1,R-MAT,100,25,54,gexf
R-MAT.100.25.54.gexf,10,91.66666666666667,3,R-MAT,100,25,54,gexf
R-MAT.100.25.54.gexf,50,F,F,R-MAT,100,25,54,gexf
R-MAT.500.5.54.gexf,2,52.0,1,R-MAT,500,5,54,gexf
R-MAT.500.5.54.gexf,3,52.0,1,R-MAT,500,5,54,gexf
R-MAT.500.5.54.gexf,5,52.0,1,R-MAT,500,5,54,gexf
R-MAT.500.5.54.gexf,10,48.888888888888886,4,R-MAT,500,5,54,gexf
R-MAT.500.5.54.gexf,50,F,F,R-MAT,500,5,54,gexf
R-MAT.500.10.54.gexf,2,93.0,1,R-MAT,500,10,54,gexf
R-MAT.500.10.54.gexf,3,93.0,1,R-MAT,500,10,54,gexf
R-MAT.500.10.54.gexf,5,93.0,1,R-MAT,500,10,54,gexf
R-MAT.500.10.54.gexf,10,85.8,2,R-MAT,500,10,54,gexf
R-MAT.500.10.54.gexf,50,65.16666666666667,17,R-MAT,500,10,54,gexf
R-MAT.500.25.54.gexf,2,246.0,1,R-MAT,500,25,54,gexf
R-MAT.500.25.54.gexf,3,246.0,1,R-MAT,500,25,54,gexf
R-MAT.500.25.54.gexf,5,246.0,1,R-MAT,500,25,54,gexf
R-MAT.500.25.54.gexf,10,246.0,1,R-MAT,500,25,54,gexf
R-MAT.500.25.54.gexf,50,196.34999999999997,12,R-MAT,500,25,54,gexf
R-MAT.1000.5.54.gexf,2,76.0,1,R-MAT,1000,5,54,gexf
R-MAT.1000.5.54.gexf,3,76.0,1,R-MAT,1000,5,54,gexf
R-MAT.1000.5.54.gexf,5,76.0,1,R-MAT,1000,5,54,gexf
R-MAT.1000.5.54.gexf,10,76.0,1,R-MAT,1000,5,54,gexf
R-MAT.1000.5.54.gexf,50,59.707317073170735,11,R-MAT,1000,5,54,gexf
R-MAT.1000.10.54.gexf,2,136.0,1,R-MAT,1000,10,54,gexf
R-MAT.1000.10.54.gexf,3,136.0,1,R-MAT,1000,10,54,gexf
R-MAT.1000.10.54.gexf,5,136.0,1,R-MAT,1000,10,54,gexf
R-MAT.1000.10.54.gexf,10,136.0,1,R-MAT,1000,10,54,gexf
R-MAT.1000.10.54.gexf,50,121.70454545454545,8,R-MAT,1000,10,54,gexf
R-MAT.1000.25.54.gexf,2,332.0,1,R-MAT,1000,25,54,gexf
R-MAT.1000.25.54.gexf,3,332.0,1,R-MAT,1000,25,54,gexf
R-MAT.1000.25.54.gexf,5,332.0,1,R-MAT,1000,25,54,gexf
R-MAT.1000.25.54.gexf,10,332.0,1,R-MAT,1000,25,54,gexf
R-MAT.1000.25.54.gexf,50,286.57142857142856,10,R-MAT,1000,25,54,gexf
R-MAT.50.5.55.gexf,2,15.0,1,R-MAT,50,5,55,gexf
R-MAT.50.5.55.gexf,3,14.666666666666666,2,R-MAT,50,5,55,gexf
R-MAT.50.5.55.gexf,5,13.2,3,R-MAT,50,5,55,gexf
R-MAT.50.5.55.gexf,10,F,F,R-MAT,50,5,55,gexf
R-MAT.50.5.55.gexf,50,F,F,R-MAT,50,5,55,gexf
R-MAT.50.10.55.gexf,2,27.0,1,R-MAT,50,10,55,gexf
R-MAT.50.10.55.gexf,3,27.0,1,R-MAT,50,10,55,gexf
R-MAT.50.10.55.gexf,5,27.0,1,R-MAT,50,10,55,gexf
R-MAT.50.10.55.gexf,10,24.444444444444443,4,R-MAT,50,10,55,gexf
R-MAT.50.10.55.gexf,50,F,F,R-MAT,50,10,55,gexf
R-MAT.50.25.55.gexf,2,75.0,1,R-MAT,50,25,55,gexf
R-MAT.50.25.55.gexf,3,75.0,1,R-MAT,50,25,55,gexf
R-MAT.50.25.55.gexf,5,72.0,2,R-MAT,50,25,55,gexf
R-MAT.50.25.55.gexf,10,59.125,4,R-MAT,50,25,55,gexf
R-MAT.50.25.55.gexf,50,F,F,R-MAT,50,25,55,gexf
R-MAT.100.5.55.gexf,2,21.0,1,R-MAT,100,5,55,gexf
R-MAT.100.5.55.gexf,3,21.0,1,R-MAT,100,5,55,gexf
R-MAT.100.5.55.gexf,5,21.0,1,R-MAT,100,5,55,gexf
R-MAT.100.5.55.gexf,10,18.333333333333336,6,R-MAT,100,5,55,gexf
R-MAT.100.5.55.gexf,50,F,F,R-MAT,100,5,55,gexf
R-MAT.100.10.55.gexf,2,35.0,1,R-MAT,100,10,55,gexf
R-MAT.100.10.55.gexf,3,35.0,1,R-MAT,100,10,55,gexf
R-MAT.100.10.55.gexf,5,35.0,1,R-MAT,100,10,55,gexf
R-MAT.100.10.55.gexf,10,34.1,2,R-MAT,100,10,55,gexf
R-MAT.100.10.55.gexf,50,F,F,R-MAT,100,10,55,gexf
R-MAT.100.25.55.gexf,2,114.0,1,R-MAT,100,25,55,gexf
R-MAT.100.25.55.gexf,3,114.0,1,R-MAT,100,25,55,gexf
R-MAT.100.25.55.gexf,5,114.0,1,R-MAT,100,25,55,gexf
R-MAT.100.25.55.gexf,10,113.3,3,R-MAT,100,25,55,gexf
R-MAT.100.25.55.gexf,50,F,F,R-MAT,100,25,55,gexf
R-MAT.500.5.55.gexf,2,56.0,1,R-MAT,500,5,55,gexf
R-MAT.500.5.55.gexf,3,56.0,1,R-MAT,500,5,55,gexf
R-MAT.500.5.55.gexf,5,56.0,1,R-MAT,500,5,55,gexf
R-MAT.500.5.55.gexf,10,52.8,2,R-MAT,500,5,55,gexf
R-MAT.500.5.55.gexf,50,F,F,R-MAT,500,5,55,gexf
R-MAT.500.10.55.gexf,2,117.0,1,R-MAT,500,10,55,gexf
R-MAT.500.10.55.gexf,3,117.0,1,R-MAT,500,10,55,gexf
R-MAT.500.10.55.gexf,5,117.0,1,R-MAT,500,10,55,gexf
R-MAT.500.10.55.gexf,10,116.6,2,R-MAT,500,10,55,gexf
R-MAT.500.10.55.gexf,50,80.42307692307689,26,R-MAT,500,10,55,gexf
R-MAT.500.25.55.gexf,2,237.0,1,R-MAT,500,25,55,gexf
R-MAT.500.25.55.gexf,3,237.0,1,R-MAT,500,25,55,gexf
R-MAT.500.25.55.gexf,5,237.0,1,R-MAT,500,25,55,gexf
R-MAT.500.25.55.gexf,10,233.2,2,R-MAT,500,25,55,gexf
R-MAT.500.25.55.gexf,50,178.5,9,R-MAT,500,25,55,gexf
R-MAT.1000.5.55.gexf,2,79.0,1,R-MAT,1000,5,55,gexf
R-MAT.1000.5.55.gexf,3,79.0,1,R-MAT,1000,5,55,gexf
R-MAT.1000.5.55.gexf,5,79.0,1,R-MAT,1000,5,55,gexf
R-MAT.1000.5.55.gexf,10,79.0,1,R-MAT,1000,5,55,gexf
R-MAT.1000.5.55.gexf,50,65.92682926829268,11,R-MAT,1000,5,55,gexf
R-MAT.1000.10.55.gexf,2,145.0,1,R-MAT,1000,10,55,gexf
R-MAT.1000.10.55.gexf,3,145.0,1,R-MAT,1000,10,55,gexf
R-MAT.1000.10.55.gexf,5,145.0,1,R-MAT,1000,10,55,gexf
R-MAT.1000.10.55.gexf,10,145.0,1,R-MAT,1000,10,55,gexf
R-MAT.1000.10.55.gexf,50,127.5,9,R-MAT,1000,10,55,gexf
R-MAT.1000.25.55.gexf,2,356.0,1,R-MAT,1000,25,55,gexf
R-MAT.1000.25.55.gexf,3,356.0,1,R-MAT,1000,25,55,gexf
R-MAT.1000.25.55.gexf,5,356.0,1,R-MAT,1000,25,55,gexf
R-MAT.1000.25.55.gexf,10,356.0,2,R-MAT,1000,25,55,gexf
R-MAT.1000.25.55.gexf,50,318.75,9,R-MAT,1000,25,55,gexf
R-MAT.50.5.56.gexf,2,8.0,1,R-MAT,50,5,56,gexf
R-MAT.50.5.56.gexf,3,8.0,1,R-MAT,50,5,56,gexf
R-MAT.50.5.56.gexf,5,F,F,R-MAT,50,5,56,gexf
R-MAT.50.5.56.gexf,10,F,F,R-MAT,50,5,56,gexf
R-MAT.50.5.56.gexf,50,F,F,R-MAT,50,5,56,gexf
R-MAT.50.10.56.gexf,2,26.0,1,R-MAT,50,10,56,gexf
R-MAT.50.10.56.gexf,3,26.0,1,R-MAT,50,10,56,gexf
R-MAT.50.10.56.gexf,5,26.0,1,R-MAT,50,10,56,gexf
R-MAT.50.10.56.gexf,10,24.75,4,R-MAT,50,10,56,gexf
R-MAT.50.10.56.gexf,50,F,F,R-MAT,50,10,56,gexf
R-MAT.50.25.56.gexf,2,73.0,1,R-MAT,50,25,56,gexf
R-MAT.50.25.56.gexf,3,73.0,1,R-MAT,50,25,56,gexf
R-MAT.50.25.56.gexf,5,73.0,1,R-MAT,50,25,56,gexf
R-MAT.50.25.56.gexf,10,64.42857142857143,5,R-MAT,50,25,56,gexf
R-MAT.50.25.56.gexf,50,F,F,R-MAT,50,25,56,gexf
R-MAT.100.5.56.gexf,2,20.0,1,R-MAT,100,5,56,gexf
R-MAT.100.5.56.gexf,3,20.0,1,R-MAT,100,5,56,gexf
R-MAT.100.5.56.gexf,5,19.200000000000003,2,R-MAT,100,5,56,gexf
R-MAT.100.5.56.gexf,10,14.142857142857142,6,R-MAT,100,5,56,gexf
R-MAT.100.5.56.gexf,50,F,F,R-MAT,100,5,56,gexf
R-MAT.100.10.56.gexf,2,47.0,1,R-MAT,100,10,56,gexf
R-MAT.100.10.56.gexf,3,47.0,1,R-MAT,100,10,56,gexf
R-MAT.100.10.56.gexf,5,47.0,1,R-MAT,100,10,56,gexf
R-MAT.100.10.56.gexf,10,44.0,2,R-MAT,100,10,56,gexf
R-MAT.100.10.56.gexf,50,F,F,R-MAT,100,10,56,gexf
R-MAT.100.25.56.gexf,2,96.0,1,R-MAT,100,25,56,gexf
R-MAT.100.25.56.gexf,3,96.0,1,R-MAT,100,25,56,gexf
R-MAT.100.25.56.gexf,5,96.0,1,R-MAT,100,25,56,gexf
R-MAT.100.25.56.gexf,10,92.4,2,R-MAT,100,25,56,gexf
R-MAT.100.25.56.gexf,50,F,F,R-MAT,100,25,56,gexf
R-MAT.500.5.56.gexf,2,45.0,1,R-MAT,500,5,56,gexf
R-MAT.500.5.56.gexf,3,45.0,1,R-MAT,500,5,56,gexf
R-MAT.500.5.56.gexf,5,45.0,1,R-MAT,500,5,56,gexf
R-MAT.500.5.56.gexf,10,45.0,1,R-MAT,500,5,56,gexf
R-MAT.500.5.56.gexf,50,F,F,R-MAT,500,5,56,gexf
R-MAT.500.10.56.gexf,2,100.0,1,R-MAT,500,10,56,gexf
R-MAT.500.10.56.gexf,3,100.0,1,R-MAT,500,10,56,gexf
R-MAT.500.10.56.gexf,5,100.0,1,R-MAT,500,10,56,gexf
R-MAT.500.10.56.gexf,10,100.0,2,R-MAT,500,10,56,gexf
R-MAT.500.10.56.gexf,50,80.75000000000001,16,R-MAT,500,10,56,gexf
R-MAT.500.25.56.gexf,2,259.0,1,R-MAT,500,25,56,gexf
R-MAT.500.25.56.gexf,3,259.0,1,R-MAT,500,25,56,gexf
R-MAT.500.25.56.gexf,5,259.0,1,R-MAT,500,25,56,gexf
R-MAT.500.25.56.gexf,10,259.0,1,R-MAT,500,25,56,gexf
R-MAT.500.25.56.gexf,50,215.5909090909091,8,R-MAT,500,25,56,gexf
R-MAT.1000.5.56.gexf,2,89.0,1,R-MAT,1000,5,56,gexf
R-MAT.1000.5.56.gexf,3,89.0,1,R-MAT,1000,5,56,gexf
R-MAT.1000.5.56.gexf,5,89.0,1,R-MAT,1000,5,56,gexf
R-MAT.1000.5.56.gexf,10,89.0,2,R-MAT,1000,5,56,gexf
R-MAT.1000.5.56.gexf,50,71.13157894736841,15,R-MAT,1000,5,56,gexf
R-MAT.1000.10.56.gexf,2,159.0,1,R-MAT,1000,10,56,gexf
R-MAT.1000.10.56.gexf,3,159.0,1,R-MAT,1000,10,56,gexf
R-MAT.1000.10.56.gexf,5,159.0,1,R-MAT,1000,10,56,gexf
R-MAT.1000.10.56.gexf,10,159.0,1,R-MAT,1000,10,56,gexf
R-MAT.1000.10.56.gexf,50,142.07142857142858,10,R-MAT,1000,10,56,gexf
R-MAT.1000.25.56.gexf,2,361.0,1,R-MAT,1000,25,56,gexf
R-MAT.1000.25.56.gexf,3,361.0,1,R-MAT,1000,25,56,gexf
R-MAT.1000.25.56.gexf,5,361.0,1,R-MAT,1000,25,56,gexf
R-MAT.1000.25.56.gexf,10,361.0,1,R-MAT,1000,25,56,gexf
R-MAT.1000.25.56.gexf,50,303.5121951219512,12,R-MAT,1000,25,56,gexf
R-MAT.50.5.57.gexf,2,16.0,1,R-MAT,50,5,57,gexf
R-MAT.50.5.57.gexf,3,14.666666666666666,2,R-MAT,50,5,57,gexf
R-MAT.50.5.57.gexf,5,13.2,3,R-MAT,50,5,57,gexf
R-MAT.50.5.57.gexf,10,F,F,R-MAT,50,5,57,gexf
R-MAT.50.5.57.gexf,50,F,F,R-MAT,50,5,57,gexf
R-MAT.50.10.57.gexf,2,20.0,1,R-MAT,50,10,57,gexf
R-MAT.50.10.57.gexf,3,20.0,1,R-MAT,50,10,57,gexf
R-MAT.50.10.57.gexf,5,18.0,3,R-MAT,50,10,57,gexf
R-MAT.50.10.57.gexf,10,10.999999999999998,6,R-MAT,50,10,57,gexf
R-MAT.50.10.57.gexf,50,F,F,R-MAT,50,10,57,gexf
R-MAT.50.25.57.gexf,2,77.0,1,R-MAT,50,25,57,gexf
R-MAT.50.25.57.gexf,3,77.0,1,R-MAT,50,25,57,gexf
R-MAT.50.25.57.gexf,5,77.0,1,R-MAT,50,25,57,gexf
R-MAT.50.25.57.gexf,10,73.33333333333334,3,R-MAT,50,25,57,gexf
R-MAT.50.25.57.gexf,50,F,F,R-MAT,50,25,57,gexf
R-MAT.100.5.57.gexf,2,16.0,1,R-MAT,100,5,57,gexf
R-MAT.100.5.57.gexf,3,16.0,1,R-MAT,100,5,57,gexf
R-MAT.100.5.57.gexf,5,16.0,1,R-MAT,100,5,57,gexf
R-MAT.100.5.57.gexf,10,13.75,5,R-MAT,100,5,57,gexf
R-MAT.100.5.57.gexf,50,F,F,R-MAT,100,5,57,gexf
R-MAT.100.10.57.gexf,2,51.0,1,R-MAT,100,10,57,gexf
R-MAT.100.10.57.gexf,3,51.0,1,R-MAT,100,10,57,gexf
R-MAT.100.10.57.gexf,5,51.0,1,R-MAT,100,10,57,gexf
R-MAT.100.10.57.gexf,10,48.71428571428572,5,R-MAT,100,10,57,gexf
R-MAT.100.10.57.gexf,50,F,F,R-MAT,100,10,57,gexf
R-MAT.100.25.57.gexf,2,94.0,1,R-MAT,100,25,57,gexf
R-MAT.100.25.57.gexf,3,94.0,1,R-MAT,100,25,57,gexf
R-MAT.100.25.57.gexf,5,94.0,1,R-MAT,100,25,57,gexf
R-MAT.100.25.57.gexf,10,90.20000000000002,2,R-MAT,100,25,57,gexf
R-MAT.100.25.57.gexf,50,F,F,R-MAT,100,25,57,gexf
R-MAT.500.5.57.gexf,2,41.0,1,R-MAT,500,5,57,gexf
R-MAT.500.5.57.gexf,3,41.0,1,R-MAT,500,5,57,gexf
R-MAT.500.5.57.gexf,5,41.0,1,R-MAT,500,5,57,gexf
R-MAT.500.5.57.gexf,10,38.5,2,R-MAT,500,5,57,gexf
R-MAT.500.5.57.gexf,50,F,F,R-MAT,500,5,57,gexf
R-MAT.500.10.57.gexf,2,95.0,1,R-MAT,500,10,57,gexf
R-MAT.500.10.57.gexf,3,95.0,1,R-MAT,500,10,57,gexf
R-MAT.500.10.57.gexf,5,95.0,1,R-MAT,500,10,57,gexf
R-MAT.500.10.57.gexf,10,95.0,1,R-MAT,500,10,57,gexf
R-MAT.500.10.57.gexf,50,78.56756756756758,15,R-MAT,500,10,57,gexf
R-MAT.500.25.57.gexf,2,268.0,1,R-MAT,500,25,57,gexf
R-MAT.500.25.57.gexf,3,268.0,1,R-MAT,500,25,57,gexf
R-MAT.500.25.57.gexf,5,268.0,1,R-MAT,500,25,57,gexf
R-MAT.500.25.57.gexf,10,268.0,1,R-MAT,500,25,57,gexf
R-MAT.500.25.57.gexf,50,204.0,9,R-MAT,500,25,57,gexf
R-MAT.1000.5.57.gexf,2,78.0,1,R-MAT,1000,5,57,gexf
R-MAT.1000.5.57.gexf,3,78.0,1,R-MAT,1000,5,57,gexf
R-MAT.1000.5.57.gexf,5,78.0,1,R-MAT,1000,5,57,gexf
R-MAT.1000.5.57.gexf,10,78.0,1,R-MAT,1000,5,57,gexf
R-MAT.1000.5.57.gexf,50,58.84615384615384,13,R-MAT,1000,5,57,gexf
R-MAT.1000.10.57.gexf,2,141.0,1,R-MAT,1000,10,57,gexf
R-MAT.1000.10.57.gexf,3,141.0,1,R-MAT,1000,10,57,gexf
R-MAT.1000.10.57.gexf,5,141.0,1,R-MAT,1000,10,57,gexf
R-MAT.1000.10.57.gexf,10,139.7,2,R-MAT,1000,10,57,gexf
R-MAT.1000.10.57.gexf,50,120.13333333333333,8,R-MAT,1000,10,57,gexf
R-MAT.1000.25.57.gexf,2,369.0,1,R-MAT,1000,25,57,gexf
R-MAT.1000.25.57.gexf,3,369.0,1,R-MAT,1000,25,57,gexf
R-MAT.1000.25.57.gexf,5,369.0,1,R-MAT,1000,25,57,gexf
R-MAT.1000.25.57.gexf,10,369.0,1,R-MAT,1000,25,57,gexf
R-MAT.1000.25.57.gexf,50,325.26666666666665,8,R-MAT,1000,25,57,gexf
R-MAT.50.5.58.gexf,2,12.0,1,R-MAT,50,5,58,gexf
R-MAT.50.5.58.gexf,3,12.0,1,R-MAT,50,5,58,gexf
R-MAT.50.5.58.gexf,5,12.0,1,R-MAT,50,5,58,gexf
R-MAT.50.5.58.gexf,10,11.0,2,R-MAT,50,5,58,gexf
R-MAT.50.5.58.gexf,50,F,F,R-MAT,50,5,58,gexf
R-MAT.50.10.58.gexf,2,23.0,1,R-MAT,50,10,58,gexf
R-MAT.50.10.58.gexf,3,23.0,1,R-MAT,50,10,58,gexf
R-MAT.50.10.58.gexf,5,23.000000000000004,1,R-MAT,50,10,58,gexf
R-MAT.50.10.58.gexf,10,21.999999999999996,2,R-MAT,50,10,58,gexf
R-MAT.50.10.58.gexf,50,F,F,R-MAT,50,10,58,gexf
R-MAT.50.25.58.gexf,2,66.0,1,R-MAT,50,25,58,gexf
R-MAT.50.25.58.gexf,3,66.0,1,R-MAT,50,25,58,gexf
R-MAT.50.25.58.gexf,5,63.6,2,R-MAT,50,25,58,gexf
R-MAT.50.25.58.gexf,10,52.25,4,R-MAT,50,25,58,gexf
R-MAT.50.25.58.gexf,50,F,F,R-MAT,50,25,58,gexf
R-MAT.100.5.58.gexf,2,15.0,1,R-MAT,100,5,58,gexf
R-MAT.100.5.58.gexf,3,15.0,1,R-MAT,100,5,58,gexf
R-MAT.100.5.58.gexf,5,13.5,4,R-MAT,100,5,58,gexf
R-MAT.100.5.58.gexf,10,F,F,R-MAT,100,5,58,gexf
R-MAT.100.5.58.gexf,50,F,F,R-MAT,100,5,58,gexf
R-MAT.100.10.58.gexf,2,42.0,1,R-MAT,100,10,58,gexf
R-MAT.100.10.58.gexf,3,42.0,1,R-MAT,100,10,58,gexf
R-MAT.100.10.58.gexf,5,42.0,1,R-MAT,100,10,58,gexf
R-MAT.100.10.58.gexf,10,37.125,4,R-MAT,100,10,58,gexf
R-MAT.100.10.58.gexf,50,F,F,R-MAT,100,10,58,gexf
R-MAT.100.25.58.gexf,2,104.0,1,R-MAT,100,25,58,gexf
R-MAT.100.25.58.gexf,3,104.0,1,R-MAT,100,25,58,gexf
R-MAT.100.25.58.gexf,5,104.0,1,R-MAT,100,25,58,gexf
R-MAT.100.25.58.gexf,10,92.125,4,R-MAT,100,25,58,gexf
R-MAT.100.25.58.gexf,50,F,F,R-MAT,100,25,58,gexf
R-MAT.500.5.58.gexf,2,57.0,1,R-MAT,500,5,58,gexf
R-MAT.500.5.58.gexf,3,57.0,1,R-MAT,500,5,58,gexf
R-MAT.500.5.58.gexf,5,57.0,1,R-MAT,500,5,58,gexf
R-MAT.500.5.58.gexf,10,57.0,1,R-MAT,500,5,58,gexf
R-MAT.500.5.58.gexf,50,F,F,R-MAT,500,5,58,gexf
R-MAT.500.10.58.gexf,2,112.0,1,R-MAT,500,10,58,gexf
R-MAT.500.10.58.gexf,3,112.0,1,R-MAT,500,10,58,gexf
R-MAT.500.10.58.gexf,5,112.0,1,R-MAT,500,10,58,gexf
R-MAT.500.10.58.gexf,10,108.9,2,R-MAT,500,10,58,gexf
R-MAT.500.10.58.gexf,50,82.258064516129,22,R-MAT,500,10,58,gexf
R-MAT.500.25.58.gexf,2,276.0,1,R-MAT,500,25,58,gexf
R-MAT.500.25.58.gexf,3,276.0,1,R-MAT,500,25,58,gexf
R-MAT.500.25.58.gexf,5,276.0,1,R-MAT,500,25,58,gexf
R-MAT.500.25.58.gexf,10,276.0,1,R-MAT,500,25,58,gexf
R-MAT.500.25.58.gexf,50,224.16279069767438,11,R-MAT,500,25,58,gexf
R-MAT.1000.5.58.gexf,2,74.0,1,R-MAT,1000,5,58,gexf
R-MAT.1000.5.58.gexf,3,74.0,1,R-MAT,1000,5,58,gexf
