path	k	max.multirute.flow	iterations	k.0	n	max.c	ex	k.4
1904	Complete.500.1.48.gexf	10	250.490272950404	1	Complete	500	1	48	gexf
1905	Complete.500.1.48.gexf	50	250.490272950404	1	Complete	500	1	48	gexf
1906	Complete.500.20.48.gexf	2	4977	1	Complete	500	20	48	gexf
1907	Complete.500.20.48.gexf	3	4977	1	Complete	500	20	48	gexf
1908	Complete.500.20.48.gexf	5	4977	1	Complete	500	20	48	gexf
1909	Complete.500.20.48.gexf	10	4977	1	Complete	500	20	48	gexf
1910	Complete.500.20.48.gexf	50	4977	1	Complete	500	20	48	gexf
1911	Complete.1000.1.48.gexf	2	493.804660983705	1	Complete	1000	1	48	gexf
1912	Complete.1000.1.48.gexf	3	493.804660983705	1	Complete	1000	1	48	gexf
1913	Complete.1000.1.48.gexf	5	493.804660983705	1	Complete	1000	1	48	gexf
1914	Complete.1000.1.48.gexf	10	493.804660983705	1	Complete	1000	1	48	gexf
1915	Complete.1000.1.48.gexf	50	493.804660983705	1	Complete	1000	1	48	gexf
1916	Complete.1000.20.48.gexf	2	9945	1	Complete	1000	20	48	gexf
1917	Complete.1000.20.48.gexf	3	9945	1	Complete	1000	20	48	gexf
1918	Complete.1000.20.48.gexf	5	9945	1	Complete	1000	20	48	gexf
1919	Complete.1000.20.48.gexf	10	9945	1	Complete	1000	20	48	gexf
1920	Complete.1000.20.48.gexf	50	9945	1	Complete	1000	20	48	gexf
1921	Complete.50.1.49.gexf	2	24.0543298760926	1	Complete	50	1	49	gexf
1922	Complete.50.1.49.gexf	3	24.0543298760926	1	Complete	50	1	49	gexf
1923	Complete.50.1.49.gexf	5	24.0543298760926	1	Complete	50	1	49	gexf
1924	Complete.50.1.49.gexf	10	24.0543298760926	2	Complete	50	1	49	gexf
1926	Complete.50.20.49.gexf	2	457	1	Complete	50	20	49	gexf
1927	Complete.50.20.49.gexf	3	457	1	Complete	50	20	49	gexf
1928	Complete.50.20.49.gexf	5	457	1	Complete	50	20	49	gexf
1929	Complete.50.20.49.gexf	10	457	1	Complete	50	20	49	gexf
1931	Complete.100.1.49.gexf	2	48.4048566416165	1	Complete	100	1	49	gexf
1932	Complete.100.1.49.gexf	3	48.4048566416165	1	Complete	100	1	49	gexf
1933	Complete.100.1.49.gexf	5	48.4048566416165	1	Complete	100	1	49	gexf
1934	Complete.100.1.49.gexf	10	48.4048566416165	1	Complete	100	1	49	gexf
1935	Complete.100.1.49.gexf	50	48.2914292024471	8	Complete	100	1	49	gexf
1936	Complete.100.20.49.gexf	2	1011	1	Complete	100	20	49	gexf
1937	Complete.100.20.49.gexf	3	1011	1	Complete	100	20	49	gexf
1938	Complete.100.20.49.gexf	5	1011	1	Complete	100	20	49	gexf
1939	Complete.100.20.49.gexf	10	1011	1	Complete	100	20	49	gexf
1940	Complete.100.20.49.gexf	50	1011	1	Complete	100	20	49	gexf
1941	Complete.500.1.49.gexf	2	245.631806857368	1	Complete	500	1	49	gexf
1942	Complete.500.1.49.gexf	3	245.631806857368	1	Complete	500	1	49	gexf
1943	Complete.500.1.49.gexf	5	245.631806857368	1	Complete	500	1	49	gexf
1944	Complete.500.1.49.gexf	10	245.631806857368	1	Complete	500	1	49	gexf
1945	Complete.500.1.49.gexf	50	245.631806857368	1	Complete	500	1	49	gexf
1946	Complete.500.20.49.gexf	2	5003	1	Complete	500	20	49	gexf
1947	Complete.500.20.49.gexf	3	5003	1	Complete	500	20	49	gexf
1948	Complete.500.20.49.gexf	5	5003	1	Complete	500	20	49	gexf
1949	Complete.500.20.49.gexf	10	5003	1	Complete	500	20	49	gexf
1950	Complete.500.20.49.gexf	50	5003	1	Complete	500	20	49	gexf
1951	Complete.1000.1.49.gexf	2	502.138505594613	1	Complete	1000	1	49	gexf
1952	Complete.1000.1.49.gexf	3	502.138505594613	1	Complete	1000	1	49	gexf
1953	Complete.1000.1.49.gexf	5	502.138505594613	1	Complete	1000	1	49	gexf
1954	Complete.1000.1.49.gexf	10	502.138505594613	1	Complete	1000	1	49	gexf
1955	Complete.1000.1.49.gexf	50	502.138505594613	1	Complete	1000	1	49	gexf
1956	Complete.1000.20.49.gexf	2	9710	1	Complete	1000	20	49	gexf
1957	Complete.1000.20.49.gexf	3	9710	1	Complete	1000	20	49	gexf
1958	Complete.1000.20.49.gexf	5	9710	1	Complete	1000	20	49	gexf
1959	Complete.1000.20.49.gexf	10	9710	1	Complete	1000	20	49	gexf
1960	Complete.1000.20.49.gexf	50	9710	1	Complete	1000	20	49	gexf
1961	Complete.50.1.50.gexf	2	23.9853031757963	1	Complete	50	1	50	gexf
1962	Complete.50.1.50.gexf	3	23.9853031757963	1	Complete	50	1	50	gexf
1963	Complete.50.1.50.gexf	5	23.9853031757963	1	Complete	50	1	50	gexf
1964	Complete.50.1.50.gexf	10	23.9853031757963	1	Complete	50	1	50	gexf
1966	Complete.50.20.50.gexf	2	492	1	Complete	50	20	50	gexf
1967	Complete.50.20.50.gexf	3	492	1	Complete	50	20	50	gexf
1968	Complete.50.20.50.gexf	5	492	1	Complete	50	20	50	gexf
1969	Complete.50.20.50.gexf	10	492	1	Complete	50	20	50	gexf
1971	Complete.100.1.50.gexf	2	46.8897889243592	1	Complete	100	1	50	gexf
1972	Complete.100.1.50.gexf	3	46.8897889243592	1	Complete	100	1	50	gexf
1973	Complete.100.1.50.gexf	5	46.8897889243592	1	Complete	100	1	50	gexf
1974	Complete.100.1.50.gexf	10	46.8897889243592	2	Complete	100	1	50	gexf
1975	Complete.100.1.50.gexf	50	46.6574506298995	9	Complete	100	1	50	gexf
1976	Complete.100.20.50.gexf	2	863	1	Complete	100	20	50	gexf
1977	Complete.100.20.50.gexf	3	863	1	Complete	100	20	50	gexf
1978	Complete.100.20.50.gexf	5	863	1	Complete	100	20	50	gexf
1979	Complete.100.20.50.gexf	10	863	1	Complete	100	20	50	gexf
1980	Complete.100.20.50.gexf	50	846.868421052631	15	Complete	100	20	50	gexf
1981	Complete.500.1.50.gexf	2	238.741679053891	2	Complete	500	1	50	gexf
1982	Complete.500.1.50.gexf	3	238.741679053891	1	Complete	500	1	50	gexf
1983	Complete.500.1.50.gexf	5	238.741679053891	3	Complete	500	1	50	gexf
1984	Complete.500.1.50.gexf	10	238.741679053891	1	Complete	500	1	50	gexf
1985	Complete.500.1.50.gexf	50	238.741679053891	7	Complete	500	1	50	gexf
1986	Complete.500.20.50.gexf	2	4941	1	Complete	500	20	50	gexf
1987	Complete.500.20.50.gexf	3	4941	1	Complete	500	20	50	gexf
1988	Complete.500.20.50.gexf	5	4941	1	Complete	500	20	50	gexf
1989	Complete.500.20.50.gexf	10	4941	1	Complete	500	20	50	gexf
1990	Complete.500.20.50.gexf	50	4941	1	Complete	500	20	50	gexf
1991	Complete.1000.1.50.gexf	2	498.076983092822	1	Complete	1000	1	50	gexf
1992	Complete.1000.1.50.gexf	3	498.076983092822	1	Complete	1000	1	50	gexf
1993	Complete.1000.1.50.gexf	5	498.076983092822	1	Complete	1000	1	50	gexf
1994	Complete.1000.1.50.gexf	10	498.076983092822	2	Complete	1000	1	50	gexf
1995	Complete.1000.1.50.gexf	50	498.076983092822	1	Complete	1000	1	50	gexf
1996	Complete.1000.20.50.gexf	2	9954	1	Complete	1000	20	50	gexf
1997	Complete.1000.20.50.gexf	3	9954	1	Complete	1000	20	50	gexf
1998	Complete.1000.20.50.gexf	5	9954	1	Complete	1000	20	50	gexf
1999	Complete.1000.20.50.gexf	10	9954	1	Complete	1000	20	50	gexf
2000	Complete.1000.20.50.gexf	50	9954	1	Complete	1000	20	50	gexf
2001	Complete.50.1.51.gexf	2	26.605423981272	1	Complete	50	1	51	gexf
2002	Complete.50.1.51.gexf	3	26.605423981272	1	Complete	50	1	51	gexf
2003	Complete.50.1.51.gexf	5	26.605423981272	1	Complete	50	1	51	gexf
2004	Complete.50.1.51.gexf	10	26.605423981272	1	Complete	50	1	51	gexf
2006	Complete.50.20.51.gexf	2	457	1	Complete	50	20	51	gexf
2007	Complete.50.20.51.gexf	3	457	1	Complete	50	20	51	gexf
2008	Complete.50.20.51.gexf	5	457	1	Complete	50	20	51	gexf
2009	Complete.50.20.51.gexf	10	457	1	Complete	50	20	51	gexf
2011	Complete.100.1.51.gexf	2	49.9468479530404	1	Complete	100	1	51	gexf
2012	Complete.100.1.51.gexf	3	49.9468479530404	1	Complete	100	1	51	gexf
2013	Complete.100.1.51.gexf	5	49.9468479530404	1	Complete	100	1	51	gexf
2014	Complete.100.1.51.gexf	10	49.9468479530404	1	Complete	100	1	51	gexf
2015	Complete.100.1.51.gexf	50	49.8821085506368	6	Complete	100	1	51	gexf
2016	Complete.100.20.51.gexf	2	1009	1	Complete	100	20	51	gexf
2017	Complete.100.20.51.gexf	3	1009	1	Complete	100	20	51	gexf
2018	Complete.100.20.51.gexf	5	1009	1	Complete	100	20	51	gexf
2019	Complete.100.20.51.gexf	10	1009	2	Complete	100	20	51	gexf
2020	Complete.100.20.51.gexf	50	1009	1	Complete	100	20	51	gexf
2021	Complete.500.1.51.gexf	2	253.819949000913	2	Complete	500	1	51	gexf
2022	Complete.500.1.51.gexf	3	253.819949000913	1	Complete	500	1	51	gexf
2023	Complete.500.1.51.gexf	5	253.819949000913	3	Complete	500	1	51	gexf
2024	Complete.500.1.51.gexf	10	253.819949000913	2	Complete	500	1	51	gexf
2025	Complete.500.1.51.gexf	50	253.819949000913	1	Complete	500	1	51	gexf
2026	Complete.500.20.51.gexf	2	4968	1	Complete	500	20	51	gexf
2027	Complete.500.20.51.gexf	3	4968	1	Complete	500	20	51	gexf
2028	Complete.500.20.51.gexf	5	4968	1	Complete	500	20	51	gexf
2029	Complete.500.20.51.gexf	10	4968	1	Complete	500	20	51	gexf
2030	Complete.500.20.51.gexf	50	4968	1	Complete	500	20	51	gexf
2031	Complete.1000.1.51.gexf	2	492.091563396275	2	Complete	1000	1	51	gexf
2032	Complete.1000.1.51.gexf	3	492.091563396275	1	Complete	1000	1	51	gexf
2033	Complete.1000.1.51.gexf	5	492.091563396275	3	Complete	1000	1	51	gexf
2034	Complete.1000.1.51.gexf	10	492.091563396275	1	Complete	1000	1	51	gexf
2035	Complete.1000.1.51.gexf	50	492.091563396275	13	Complete	1000	1	51	gexf
2036	Complete.1000.20.51.gexf	2	9957	1	Complete	1000	20	51	gexf
2037	Complete.1000.20.51.gexf	3	9957	1	Complete	1000	20	51	gexf
2038	Complete.1000.20.51.gexf	5	9957	1	Complete	1000	20	51	gexf
2039	Complete.1000.20.51.gexf	10	9957	1	Complete	1000	20	51	gexf
2040	Complete.1000.20.51.gexf	50	9957	1	Complete	1000	20	51	gexf
2041	Complete.50.1.52.gexf	2	25.5434789027921	1	Complete	50	1	52	gexf
2042	Complete.50.1.52.gexf	3	25.5434789027921	1	Complete	50	1	52	gexf
2043	Complete.50.1.52.gexf	5	25.5434789027921	1	Complete	50	1	52	gexf
2044	Complete.50.1.52.gexf	10	25.5434789027921	1	Complete	50	1	52	gexf
2046	Complete.50.20.52.gexf	2	446	1	Complete	50	20	52	gexf
2047	Complete.50.20.52.gexf	3	446	1	Complete	50	20	52	gexf
2048	Complete.50.20.52.gexf	5	446	1	Complete	50	20	52	gexf
2049	Complete.50.20.52.gexf	10	446	1	Complete	50	20	52	gexf
2051	Complete.100.1.52.gexf	2	48.9145187525216	1	Complete	100	1	52	gexf
2052	Complete.100.1.52.gexf	3	48.9145187525216	1	Complete	100	1	52	gexf
2053	Complete.100.1.52.gexf	5	48.9145187525216	1	Complete	100	1	52	gexf
2054	Complete.100.1.52.gexf	10	48.9145187525216	1	Complete	100	1	52	gexf
2055	Complete.100.1.52.gexf	50	48.8700377641191	9	Complete	100	1	52	gexf
2056	Complete.100.20.52.gexf	2	1018	1	Complete	100	20	52	gexf
2057	Complete.100.20.52.gexf	3	1018	1	Complete	100	20	52	gexf
2058	Complete.100.20.52.gexf	5	1018	1	Complete	100	20	52	gexf
2059	Complete.100.20.52.gexf	10	1018	1	Complete	100	20	52	gexf
2060	Complete.100.20.52.gexf	50	1018	1	Complete	100	20	52	gexf
2061	Complete.500.1.52.gexf	2	250.345807320289	1	Complete	500	1	52	gexf
2062	Complete.500.1.52.gexf	3	250.345807320289	1	Complete	500	1	52	gexf
2063	Complete.500.1.52.gexf	5	250.345807320289	1	Complete	500	1	52	gexf
2064	Complete.500.1.52.gexf	10	250.345807320289	1	Complete	500	1	52	gexf
2065	Complete.500.1.52.gexf	50	250.345807320289	1	Complete	500	1	52	gexf
2066	Complete.500.20.52.gexf	2	4939	1	Complete	500	20	52	gexf
2067	Complete.500.20.52.gexf	3	4939	1	Complete	500	20	52	gexf
2068	Complete.500.20.52.gexf	5	4939	1	Complete	500	20	52	gexf
2069	Complete.500.20.52.gexf	10	4939	1	Complete	500	20	52	gexf
2070	Complete.500.20.52.gexf	50	4939	1	Complete	500	20	52	gexf
2071	Complete.1000.1.52.gexf	2	488.788733437067	1	Complete	1000	1	52	gexf
2072	Complete.1000.1.52.gexf	3	488.788733437067	1	Complete	1000	1	52	gexf
2073	Complete.1000.1.52.gexf	5	488.788733437067	1	Complete	1000	1	52	gexf
2074	Complete.1000.1.52.gexf	10	488.788733437067	2	Complete	1000	1	52	gexf
2075	Complete.1000.1.52.gexf	50	488.788733437067	1	Complete	1000	1	52	gexf
2076	Complete.1000.20.52.gexf	2	9847	1	Complete	1000	20	52	gexf
2077	Complete.1000.20.52.gexf	3	9847	1	Complete	1000	20	52	gexf
2078	Complete.1000.20.52.gexf	5	9847	1	Complete	1000	20	52	gexf
2079	Complete.1000.20.52.gexf	10	9847	1	Complete	1000	20	52	gexf
2080	Complete.1000.20.52.gexf	50	9847	1	Complete	1000	20	52	gexf
2081	Complete.50.1.53.gexf	2	23.9986650543531	1	Complete	50	1	53	gexf
2082	Complete.50.1.53.gexf	3	23.9986650543531	1	Complete	50	1	53	gexf
2083	Complete.50.1.53.gexf	5	23.9986650543531	1	Complete	50	1	53	gexf
2084	Complete.50.1.53.gexf	10	23.9986650543531	1	Complete	50	1	53	gexf
2086	Complete.50.20.53.gexf	2	432	1	Complete	50	20	53	gexf
2087	Complete.50.20.53.gexf	3	432	1	Complete	50	20	53	gexf
2088	Complete.50.20.53.gexf	5	432	1	Complete	50	20	53	gexf
2089	Complete.50.20.53.gexf	10	432	1	Complete	50	20	53	gexf
2091	Complete.100.1.53.gexf	2	48.7792752762847	1	Complete	100	1	53	gexf
2092	Complete.100.1.53.gexf	3	48.7792752762847	1	Complete	100	1	53	gexf
2093	Complete.100.1.53.gexf	5	48.7792752762847	1	Complete	100	1	53	gexf
2094	Complete.100.1.53.gexf	10	48.7792752762847	1	Complete	100	1	53	gexf
2095	Complete.100.1.53.gexf	50	48.7111364229643	5	Complete	100	1	53	gexf
2096	Complete.100.20.53.gexf	2	1014	1	Complete	100	20	53	gexf
2097	Complete.100.20.53.gexf	3	1014	1	Complete	100	20	53	gexf
2098	Complete.100.20.53.gexf	5	1014	1	Complete	100	20	53	gexf
2099	Complete.100.20.53.gexf	10	1014	1	Complete	100	20	53	gexf
2100	Complete.100.20.53.gexf	50	1014	1	Complete	100	20	53	gexf
2101	Complete.500.1.53.gexf	2	242.84689996439	1	Complete	500	1	53	gexf
2102	Complete.500.1.53.gexf	3	242.84689996439	1	Complete	500	1	53	gexf
2103	Complete.500.1.53.gexf	5	242.84689996439	1	Complete	500	1	53	gexf
2104	Complete.500.1.53.gexf	10	242.84689996439	1	Complete	500	1	53	gexf
2105	Complete.500.1.53.gexf	50	242.84689996439	1	Complete	500	1	53	gexf
2106	Complete.500.20.53.gexf	2	4986	1	Complete	500	20	53	gexf
2107	Complete.500.20.53.gexf	3	4986	1	Complete	500	20	53	gexf
2108	Complete.500.20.53.gexf	5	4986	1	Complete	500	20	53	gexf
2109	Complete.500.20.53.gexf	10	4986	1	Complete	500	20	53	gexf
2110	Complete.500.20.53.gexf	50	4986	1	Complete	500	20	53	gexf
2111	Complete.1000.1.53.gexf	2	489.278229480961	1	Complete	1000	1	53	gexf
2112	Complete.1000.1.53.gexf	3	489.278229480961	1	Complete	1000	1	53	gexf
2113	Complete.1000.1.53.gexf	5	489.278229480961	1	Complete	1000	1	53	gexf
2114	Complete.1000.1.53.gexf	10	489.278229480961	1	Complete	1000	1	53	gexf
2115	Complete.1000.1.53.gexf	50	489.278229480961	1	Complete	1000	1	53	gexf
2116	Complete.1000.20.53.gexf	2	10108	1	Complete	1000	20	53	gexf
2117	Complete.1000.20.53.gexf	3	10108	1	Complete	1000	20	53	gexf
2118	Complete.1000.20.53.gexf	5	10108	1	Complete	1000	20	53	gexf
2119	Complete.1000.20.53.gexf	10	10108	1	Complete	1000	20	53	gexf
2120	Complete.1000.20.53.gexf	50	10108	1	Complete	1000	20	53	gexf
2121	Complete.50.1.54.gexf	2	24.1101552318643	2	Complete	50	1	54	gexf
2122	Complete.50.1.54.gexf	3	24.1101552318643	1	Complete	50	1	54	gexf
2123	Complete.50.1.54.gexf	5	24.1101552318643	3	Complete	50	1	54	gexf
2124	Complete.50.1.54.gexf	10	24.1101552318643	1	Complete	50	1	54	gexf
2126	Complete.50.20.54.gexf	2	489	1	Complete	50	20	54	gexf
2127	Complete.50.20.54.gexf	3	489	1	Complete	50	20	54	gexf
2128	Complete.50.20.54.gexf	5	489	1	Complete	50	20	54	gexf
2129	Complete.50.20.54.gexf	10	489	1	Complete	50	20	54	gexf
2131	Complete.100.1.54.gexf	2	47.8043156260426	1	Complete	100	1	54	gexf
2132	Complete.100.1.54.gexf	3	47.8043156260426	1	Complete	100	1	54	gexf
2133	Complete.100.1.54.gexf	5	47.8043156260426	1	Complete	100	1	54	gexf
2134	Complete.100.1.54.gexf	10	47.8043156260426	1	Complete	100	1	54	gexf
2135	Complete.100.1.54.gexf	50	47.6289737326751	6	Complete	100	1	54	gexf
2136	Complete.100.20.54.gexf	2	955	1	Complete	100	20	54	gexf
2137	Complete.100.20.54.gexf	3	955	1	Complete	100	20	54	gexf
2138	Complete.100.20.54.gexf	5	955	1	Complete	100	20	54	gexf
2139	Complete.100.20.54.gexf	10	955	1	Complete	100	20	54	gexf
2140	Complete.100.20.54.gexf	50	953.478260869565	7	Complete	100	20	54	gexf
2141	Complete.500.1.54.gexf	2	245.523814075496	1	Complete	500	1	54	gexf
2142	Complete.500.1.54.gexf	3	245.523814075496	1	Complete	500	1	54	gexf
2143	Complete.500.1.54.gexf	5	245.523814075496	1	Complete	500	1	54	gexf
2144	Complete.500.1.54.gexf	10	245.523814075496	1	Complete	500	1	54	gexf
2145	Complete.500.1.54.gexf	50	245.523814075496	1	Complete	500	1	54	gexf
2146	Complete.500.20.54.gexf	2	4920	1	Complete	500	20	54	gexf
2147	Complete.500.20.54.gexf	3	4920	1	Complete	500	20	54	gexf
2148	Complete.500.20.54.gexf	5	4920	1	Complete	500	20	54	gexf
2149	Complete.500.20.54.gexf	10	4920	1	Complete	500	20	54	gexf
2150	Complete.500.20.54.gexf	50	4920	1	Complete	500	20	54	gexf
2151	Complete.1000.1.54.gexf	2	500.753676293364	1	Complete	1000	1	54	gexf
2152	Complete.1000.1.54.gexf	3	500.753676293364	1	Complete	1000	1	54	gexf
2153	Complete.1000.1.54.gexf	5	500.753676293364	1	Complete	1000	1	54	gexf
2154	Complete.1000.1.54.gexf	10	500.753676293364	1	Complete	1000	1	54	gexf
2155	Complete.1000.1.54.gexf	50	500.753676293364	3	Complete	1000	1	54	gexf
2156	Complete.1000.20.54.gexf	2	9810	1	Complete	1000	20	54	gexf
2157	Complete.1000.20.54.gexf	3	9810	1	Complete	1000	20	54	gexf
2158	Complete.1000.20.54.gexf	5	9810	1	Complete	1000	20	54	gexf
2159	Complete.1000.20.54.gexf	10	9810	1	Complete	1000	20	54	gexf
2160	Complete.1000.20.54.gexf	50	9810	1	Complete	1000	20	54	gexf
2161	Complete.50.1.55.gexf	2	21.4142184715489	1	Complete	50	1	55	gexf
2162	Complete.50.1.55.gexf	3	21.4142184715489	1	Complete	50	1	55	gexf
2163	Complete.50.1.55.gexf	5	21.4142184715489	1	Complete	50	1	55	gexf
2164	Complete.50.1.55.gexf	10	21.4142184715489	1	Complete	50	1	55	gexf
2166	Complete.50.20.55.gexf	2	510	1	Complete	50	20	55	gexf
2167	Complete.50.20.55.gexf	3	510	1	Complete	50	20	55	gexf
2168	Complete.50.20.55.gexf	5	510	1	Complete	50	20	55	gexf
2169	Complete.50.20.55.gexf	10	510	2	Complete	50	20	55	gexf
2171	Complete.100.1.55.gexf	2	49.4347543573516	2	Complete	100	1	55	gexf
2172	Complete.100.1.55.gexf	3	49.4347543573516	1	Complete	100	1	55	gexf
2173	Complete.100.1.55.gexf	5	49.4347543573516	3	Complete	100	1	55	gexf
2174	Complete.100.1.55.gexf	10	49.4347543573516	1	Complete	100	1	55	gexf
2175	Complete.100.1.55.gexf	50	49.3531750794085	6	Complete	100	1	55	gexf
2176	Complete.100.20.55.gexf	2	959	1	Complete	100	20	55	gexf
2177	Complete.100.20.55.gexf	3	959	1	Complete	100	20	55	gexf
2178	Complete.100.20.55.gexf	5	959	1	Complete	100	20	55	gexf
2179	Complete.100.20.55.gexf	10	959	1	Complete	100	20	55	gexf
2180	Complete.100.20.55.gexf	50	958.375	6	Complete	100	20	55	gexf
2181	Complete.500.1.55.gexf	2	249.611465876485	1	Complete	500	1	55	gexf
2182	Complete.500.1.55.gexf	3	249.611465876485	1	Complete	500	1	55	gexf
2183	Complete.500.1.55.gexf	5	249.611465876485	1	Complete	500	1	55	gexf
2184	Complete.500.1.55.gexf	10	249.611465876485	1	Complete	500	1	55	gexf
2185	Complete.500.1.55.gexf	50	249.611465876485	2	Complete	500	1	55	gexf
2186	Complete.500.20.55.gexf	2	4901	1	Complete	500	20	55	gexf
2187	Complete.500.20.55.gexf	3	4901	1	Complete	500	20	55	gexf
2188	Complete.500.20.55.gexf	5	4901	1	Complete	500	20	55	gexf
2189	Complete.500.20.55.gexf	10	4901	1	Complete	500	20	55	gexf
2190	Complete.500.20.55.gexf	50	4901	1	Complete	500	20	55	gexf
2191	Complete.1000.1.55.gexf	2	494.839547799777	2	Complete	1000	1	55	gexf
2192	Complete.1000.1.55.gexf	3	494.839547799777	1	Complete	1000	1	55	gexf
2193	Complete.1000.1.55.gexf	5	494.839547799777	3	Complete	1000	1	55	gexf
2194	Complete.1000.1.55.gexf	10	494.839547799777	1	Complete	1000	1	55	gexf
2195	Complete.1000.1.55.gexf	50	494.839547799777	1	Complete	1000	1	55	gexf
2196	Complete.1000.20.55.gexf	2	10005	1	Complete	1000	20	55	gexf
2197	Complete.1000.20.55.gexf	3	10005	1	Complete	1000	20	55	gexf
2198	Complete.1000.20.55.gexf	5	10005	1	Complete	1000	20	55	gexf
2199	Complete.1000.20.55.gexf	10	10005	1	Complete	1000	20	55	gexf
2200	Complete.1000.20.55.gexf	50	10005	1	Complete	1000	20	55	gexf
2201	Complete.50.1.56.gexf	2	24.2954565897738	1	Complete	50	1	56	gexf
2202	Complete.50.1.56.gexf	3	24.2954565897738	1	Complete	50	1	56	gexf
2203	Complete.50.1.56.gexf	5	24.2954565897738	1	Complete	50	1	56	gexf
2204	Complete.50.1.56.gexf	10	24.2954565897738	1	Complete	50	1	56	gexf
2206	Complete.50.20.56.gexf	2	512	1	Complete	50	20	56	gexf
2207	Complete.50.20.56.gexf	3	512	1	Complete	50	20	56	gexf
2208	Complete.50.20.56.gexf	5	512	1	Complete	50	20	56	gexf
2209	Complete.50.20.56.gexf	10	512	1	Complete	50	20	56	gexf
2211	Complete.100.1.56.gexf	2	48.7322829373355	1	Complete	100	1	56	gexf
2212	Complete.100.1.56.gexf	3	48.7322829373355	1	Complete	100	1	56	gexf
2213	Complete.100.1.56.gexf	5	48.7322829373355	1	Complete	100	1	56	gexf
2214	Complete.100.1.56.gexf	10	48.7322829373355	1	Complete	100	1	56	gexf
2215	Complete.100.1.56.gexf	50	48.5806423444421	7	Complete	100	1	56	gexf
2216	Complete.100.20.56.gexf	2	863	1	Complete	100	20	56	gexf
2217	Complete.100.20.56.gexf	3	863	1	Complete	100	20	56	gexf
2218	Complete.100.20.56.gexf	5	863	1	Complete	100	20	56	gexf
2219	Complete.100.20.56.gexf	10	863	1	Complete	100	20	56	gexf
2220	Complete.100.20.56.gexf	50	847.09756097561	11	Complete	100	20	56	gexf
2221	Complete.500.1.56.gexf	2	238.588395101712	1	Complete	500	1	56	gexf
2222	Complete.500.1.56.gexf	3	238.588395101712	1	Complete	500	1	56	gexf
2223	Complete.500.1.56.gexf	5	238.588395101712	1	Complete	500	1	56	gexf
2224	Complete.500.1.56.gexf	10	238.588395101712	1	Complete	500	1	56	gexf
2225	Complete.500.1.56.gexf	50	238.588395101712	1	Complete	500	1	56	gexf
2226	Complete.500.20.56.gexf	2	4727	1	Complete	500	20	56	gexf
2227	Complete.500.20.56.gexf	3	4727	1	Complete	500	20	56	gexf
2228	Complete.500.20.56.gexf	5	4727	1	Complete	500	20	56	gexf
2229	Complete.500.20.56.gexf	10	4727	1	Complete	500	20	56	gexf
2230	Complete.500.20.56.gexf	50	4727	1	Complete	500	20	56	gexf
2231	Complete.1000.1.56.gexf	2	489.260073067846	1	Complete	1000	1	56	gexf
2232	Complete.1000.1.56.gexf	3	489.260073067846	1	Complete	1000	1	56	gexf
2233	Complete.1000.1.56.gexf	5	489.260073067846	1	Complete	1000	1	56	gexf
2234	Complete.1000.1.56.gexf	10	489.260073067846	1	Complete	1000	1	56	gexf
2235	Complete.1000.1.56.gexf	50	489.260073067846	1	Complete	1000	1	56	gexf
2236	Complete.1000.20.56.gexf	2	10044	1	Complete	1000	20	56	gexf
2237	Complete.1000.20.56.gexf	3	10044	1	Complete	1000	20	56	gexf
2238	Complete.1000.20.56.gexf	5	10044	1	Complete	1000	20	56	gexf
2239	Complete.1000.20.56.gexf	10	10044	1	Complete	1000	20	56	gexf
2240	Complete.1000.20.56.gexf	50	10044	1	Complete	1000	20	56	gexf
2241	Complete.50.1.57.gexf	2	25.6433272945451	1	Complete	50	1	57	gexf
2242	Complete.50.1.57.gexf	3	25.6433272945451	1	Complete	50	1	57	gexf
2243	Complete.50.1.57.gexf	5	25.6433272945451	1	Complete	50	1	57	gexf
2244	Complete.50.1.57.gexf	10	25.6433272945451	2	Complete	50	1	57	gexf
2246	Complete.50.20.57.gexf	2	489	1	Complete	50	20	57	gexf
2247	Complete.50.20.57.gexf	3	489	1	Complete	50	20	57	gexf
2248	Complete.50.20.57.gexf	5	489	1	Complete	50	20	57	gexf
2249	Complete.50.20.57.gexf	10	489	1	Complete	50	20	57	gexf
2251	Complete.100.1.57.gexf	2	44.1761834612914	1	Complete	100	1	57	gexf
2252	Complete.100.1.57.gexf	3	44.1761834612914	1	Complete	100	1	57	gexf
2253	Complete.100.1.57.gexf	5	44.1761834612914	1	Complete	100	1	57	gexf
2254	Complete.100.1.57.gexf	10	44.1761834612914	2	Complete	100	1	57	gexf
2255	Complete.100.1.57.gexf	50	43.3067073049592	12	Complete	100	1	57	gexf
2256	Complete.100.20.57.gexf	2	981	1	Complete	100	20	57	gexf
2257	Complete.100.20.57.gexf	3	981	1	Complete	100	20	57	gexf
2258	Complete.100.20.57.gexf	5	981	1	Complete	100	20	57	gexf
2259	Complete.100.20.57.gexf	10	981	1	Complete	100	20	57	gexf
2260	Complete.100.20.57.gexf	50	981	1	Complete	100	20	57	gexf
2261	Complete.500.1.57.gexf	2	240.381856302714	1	Complete	500	1	57	gexf
2262	Complete.500.1.57.gexf	3	240.381856302714	1	Complete	500	1	57	gexf
2263	Complete.500.1.57.gexf	5	240.381856302714	1	Complete	500	1	57	gexf
2264	Complete.500.1.57.gexf	10	240.381856302714	1	Complete	500	1	57	gexf
