construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4,k:5
cut,cap,first,Rand.Uni.1000.5.2.gexf,1000,5000,3,2,"[9, 9, 9, 9]",4.428929180059671,2.1302407171730415,2.154927264843411,2.1302407171730415,42,1,0,0,0,"[4.428929180059671, 2.154927264843411, 2.1302407171730415]",Rand,Uni,1000,5,2,gexf
cut,cap,first,Rand.Uni.1000.5.2.gexf,1000,5000,5,3,"[9, 9, 9, 9]",4.428929180059671,1.2200580888591106,1.2200580888591106,inf,59,0,0,0,0,"[4.428929180059671, 1.2200580888591106]",Rand,Uni,1000,5,2,gexf
cut,cap,first,Rand.Uni.1000.5.2.gexf,1000,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,2,gexf
cut,cap,first,Rand.Uni.1000.5.2.gexf,1000,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,2,gexf
cut,cap,first,Rand.Uni.1000.10.2.gexf,1000,10000,2,1,"[18, 18, 18, 18]",9.90875472016985,7.966751032173502,7.966751032173502,inf,18,0,0,0,0,"[9.90875472016985, 7.966751032173502]",Rand,Uni,1000,10,2,gexf
cut,cap,first,Rand.Uni.1000.10.2.gexf,1000,10000,3,2,"[18, 18, 18, 18]",9.90875472016985,7.1447242144870735,7.1447242144870735,inf,27,0,0,0,0,"[9.90875472016985, 7.1447242144870735]",Rand,Uni,1000,10,2,gexf
cut,cap,first,Rand.Uni.1000.10.2.gexf,1000,10000,5,3,"[18, 18, 18, 18]",9.90875472016985,5.591965454864746,5.591965454864746,inf,27,0,0,0,0,"[9.90875472016985, 5.591965454864746]",Rand,Uni,1000,10,2,gexf
cut,cap,first,Rand.Uni.1000.10.2.gexf,1000,10000,10,4,"[18, 18, 18, 18]",9.90875472016985,2.3972927279652927,2.3972927279652927,inf,94,0,0,0,0,"[9.90875472016985, 2.3972927279652927]",Rand,Uni,1000,10,2,gexf
cut,cap,first,Rand.Uni.1000.10.2.gexf,1000,F,50,5,"[18, 18, 18, 18]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,10,2,gexf
cut,cap,first,Rand.Uni.1000.25.2.gexf,1000,25000,2,1,"[55, 55, 55, 55]",25.601894075845212,23.621590479462185,23.621590479462185,inf,6,0,0,0,0,"[25.601894075845212, 23.621590479462185]",Rand,Uni,1000,25,2,gexf
cut,cap,first,Rand.Uni.1000.25.2.gexf,1000,25000,3,2,"[55, 55, 55, 55]",25.601894075845212,22.677069870243805,22.677069870243805,inf,6,0,0,0,0,"[25.601894075845212, 22.677069870243805]",Rand,Uni,1000,25,2,gexf
cut,cap,first,Rand.Uni.1000.25.2.gexf,1000,25000,5,3,"[55, 55, 55, 55]",25.601894075845212,20.859484097306442,20.859484097306442,inf,14,0,0,0,0,"[25.601894075845212, 20.859484097306442]",Rand,Uni,1000,25,2,gexf
cut,cap,first,Rand.Uni.1000.25.2.gexf,1000,25000,10,4,"[55, 55, 55, 55]",25.601894075845212,16.839550310549313,16.839550310549313,inf,11,0,0,0,0,"[25.601894075845212, 16.839550310549313]",Rand,Uni,1000,25,2,gexf
cut,cap,first,Rand.Uni.1000.25.2.gexf,1000,25000,50,5,"[55, 55, 55, 55]",25.601894075845212,0.11272856040952539,0.11272856040952539,inf,38,0,0,0,0,"[25.601894075845212, 0.11272856040952539]",Rand,Uni,1000,25,2,gexf
cut,cap,first,Rand.Uni.1000.5.3.gexf,1000,5000,2,1,"[7, 7, 7, 7]",3.202757304821954,1.8631114690766375,1.8631114690766375,inf,76,0,0,0,0,"[3.202757304821954, 1.8631114690766375]",Rand,Uni,1000,5,3,gexf
cut,cap,first,Rand.Uni.1000.5.3.gexf,1000,5000,3,2,"[7, 7, 7, 7]",3.202757304821954,1.3118260812236873,1.3118260812236873,inf,60,0,0,0,0,"[3.202757304821954, 1.3118260812236873]",Rand,Uni,1000,5,3,gexf
cut,cap,first,Rand.Uni.1000.5.3.gexf,1000,5000,5,3,"[7, 7, 7, 7]",3.202757304821954,0.31317481772843536,0.31317481772843536,inf,77,0,0,0,0,"[3.202757304821954, 0.31317481772843536]",Rand,Uni,1000,5,3,gexf
cut,cap,first,Rand.Uni.1000.5.3.gexf,1000,F,10,4,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,3,gexf
cut,cap,first,Rand.Uni.1000.5.3.gexf,1000,F,50,5,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,3,gexf
cut,cap,first,Rand.Uni.1000.10.3.gexf,1000,10000,2,1,"[18, 18, 18, 18]",9.751616358328313,7.791863210173796,7.791863210173796,inf,27,0,0,0,0,"[9.751616358328313, 7.791863210173796]",Rand,Uni,1000,10,3,gexf
cut,cap,first,Rand.Uni.1000.10.3.gexf,1000,10000,3,2,"[18, 18, 18, 18]",9.751616358328313,6.8390457950812955,6.8390457950812955,inf,28,0,0,0,0,"[9.751616358328313, 6.8390457950812955]",Rand,Uni,1000,10,3,gexf
cut,cap,first,Rand.Uni.1000.10.3.gexf,1000,10000,5,3,"[18, 18, 18, 18]",9.751616358328313,5.0453803313252825,5.0453803313252825,inf,28,0,0,0,0,"[9.751616358328313, 5.0453803313252825]",Rand,Uni,1000,10,3,gexf
cut,cap,first,Rand.Uni.1000.10.3.gexf,1000,10000,10,4,"[18, 18, 18, 18]",9.751616358328313,1.859844665147597,1.859844665147597,inf,99,0,0,0,0,"[9.751616358328313, 1.859844665147597]",Rand,Uni,1000,10,3,gexf
cut,cap,first,Rand.Uni.1000.10.3.gexf,1000,F,50,5,"[18, 18, 18, 18]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,10,3,gexf
cut,cap,first,Rand.Uni.1000.25.3.gexf,1000,25000,2,1,"[38, 38, 38, 38]",17.57383221329008,15.642137521582697,15.642137521582697,inf,8,0,0,0,0,"[17.57383221329008, 15.642137521582697]",Rand,Uni,1000,25,3,gexf
cut,cap,first,Rand.Uni.1000.25.3.gexf,1000,25000,3,2,"[38, 38, 38, 38]",17.57383221329008,14.702575362393839,14.702575362393839,inf,9,0,0,0,0,"[17.57383221329008, 14.702575362393839]",Rand,Uni,1000,25,3,gexf
cut,cap,first,Rand.Uni.1000.25.3.gexf,1000,25000,5,3,"[38, 38, 38, 38]",17.57383221329008,12.826463395134876,12.826463395134876,inf,12,0,0,0,0,"[17.57383221329008, 12.826463395134876]",Rand,Uni,1000,25,3,gexf
cut,cap,first,Rand.Uni.1000.25.3.gexf,1000,25000,10,4,"[38, 38, 38, 38]",17.57383221329008,8.638993877541646,8.638993877541646,inf,18,0,0,0,0,"[17.57383221329008, 8.638993877541646]",Rand,Uni,1000,25,3,gexf
cut,cap,first,Rand.Uni.1000.25.3.gexf,1000,F,50,5,"[38, 38, 38, 38]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,25,3,gexf
cut,cap,first,Rand.Uni.1000.5.4.gexf,1000,5000,2,1,"[8, 8, 8, 8]",3.863282681841213,2.1688217062286728,2.1688217062286728,inf,50,0,0,0,0,"[3.863282681841213, 2.1688217062286728]",Rand,Uni,1000,5,4,gexf
cut,cap,first,Rand.Uni.1000.5.4.gexf,1000,5000,3,2,"[8, 8, 8, 8]",3.863282681841213,1.536614541922292,1.536614541922292,inf,79,0,0,0,0,"[3.863282681841213, 1.536614541922292]",Rand,Uni,1000,5,4,gexf
cut,cap,first,Rand.Uni.1000.5.4.gexf,1000,5000,5,3,"[8, 8, 8, 8]",3.863282681841213,0.67376860890834,0.67376860890834,inf,109,0,0,0,0,"[3.863282681841213, 0.67376860890834]",Rand,Uni,1000,5,4,gexf
cut,cap,first,Rand.Uni.1000.5.4.gexf,1000,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,4,gexf
cut,cap,first,Rand.Uni.1000.5.4.gexf,1000,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,4,gexf
cut,cap,first,Rand.Uni.1000.10.4.gexf,1000,10000,2,1,"[18, 18, 18, 18]",8.779624188802043,6.994088918554739,6.994088918554739,inf,20,0,0,0,0,"[8.779624188802043, 6.994088918554739]",Rand,Uni,1000,10,4,gexf
cut,cap,first,Rand.Uni.1000.10.4.gexf,1000,10000,3,2,"[18, 18, 18, 18]",8.779624188802043,6.132924203132387,6.132924203132387,inf,27,0,0,0,0,"[8.779624188802043, 6.132924203132387]",Rand,Uni,1000,10,4,gexf
cut,cap,first,Rand.Uni.1000.10.4.gexf,1000,10000,5,3,"[18, 18, 18, 18]",8.779624188802043,4.428373694304697,4.428373694304697,inf,20,0,0,0,0,"[8.779624188802043, 4.428373694304697]",Rand,Uni,1000,10,4,gexf
cut,cap,first,Rand.Uni.1000.10.4.gexf,1000,10000,10,4,"[18, 18, 18, 18]",8.779624188802043,1.6838429421888559,1.6838429421888559,inf,33,0,0,0,0,"[8.779624188802043, 1.6838429421888559]",Rand,Uni,1000,10,4,gexf
cut,cap,first,Rand.Uni.1000.10.4.gexf,1000,F,50,5,"[18, 18, 18, 18]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,10,4,gexf
cut,cap,first,Rand.Uni.1000.25.4.gexf,1000,25000,2,1,"[38, 38, 38, 38]",19.450459082113667,17.473906926176973,17.473906926176973,inf,14,0,0,0,0,"[19.450459082113667, 17.473906926176973]",Rand,Uni,1000,25,4,gexf
cut,cap,first,Rand.Uni.1000.25.4.gexf,1000,25000,3,2,"[38, 38, 38, 38]",19.450459082113667,16.532546447910406,16.532546447910406,inf,14,0,0,0,0,"[19.450459082113667, 16.532546447910406]",Rand,Uni,1000,25,4,gexf
cut,cap,first,Rand.Uni.1000.25.4.gexf,1000,25000,5,3,"[38, 38, 38, 38]",19.450459082113667,14.717664782056163,14.717664782056163,inf,14,0,0,0,0,"[19.450459082113667, 14.717664782056163]",Rand,Uni,1000,25,4,gexf
cut,cap,first,Rand.Uni.1000.25.4.gexf,1000,25000,10,4,"[38, 38, 38, 38]",19.450459082113667,10.481878464169435,10.481878464169435,inf,7,0,0,0,0,"[19.450459082113667, 10.481878464169435]",Rand,Uni,1000,25,4,gexf
cut,cap,first,Rand.Uni.1000.25.4.gexf,1000,F,50,5,"[38, 38, 38, 38]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,25,4,gexf
cut,cap,first,Rand.Uni.1000.5.5.gexf,1000,5000,2,1,"[8, 8, 8, 8]",4.242210203703742,2.314619918428927,2.314619918428927,inf,29,0,0,0,0,"[4.242210203703742, 2.314619918428927]",Rand,Uni,1000,5,5,gexf
cut,cap,first,Rand.Uni.1000.5.5.gexf,1000,5000,3,2,"[8, 8, 8, 8]",4.242210203703742,1.5958263807112494,1.5958263807112494,inf,59,0,0,0,0,"[4.242210203703742, 1.5958263807112494]",Rand,Uni,1000,5,5,gexf
cut,cap,first,Rand.Uni.1000.5.5.gexf,1000,5000,5,3,"[8, 8, 8, 8]",4.242210203703742,0.5268014317395179,0.5268014317395179,inf,77,0,0,0,0,"[4.242210203703742, 0.5268014317395179]",Rand,Uni,1000,5,5,gexf
cut,cap,first,Rand.Uni.1000.5.5.gexf,1000,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,5,gexf
cut,cap,first,Rand.Uni.1000.5.5.gexf,1000,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,5,gexf
cut,cap,first,Rand.Uni.1000.10.5.gexf,1000,10000,2,1,"[21, 21, 21, 21]",11.002472589119595,9.076503949145671,9.076503949145671,inf,42,0,0,0,0,"[11.002472589119595, 9.076503949145671]",Rand,Uni,1000,10,5,gexf
cut,cap,first,Rand.Uni.1000.10.5.gexf,1000,10000,3,2,"[21, 21, 21, 21]",11.002472589119595,8.161326478032736,8.161326478032736,inf,26,0,0,0,0,"[11.002472589119595, 8.161326478032736]",Rand,Uni,1000,10,5,gexf
cut,cap,first,Rand.Uni.1000.10.5.gexf,1000,10000,5,3,"[21, 21, 21, 21]",11.002472589119595,6.373842103480851,6.373842103480851,inf,25,0,0,0,0,"[11.002472589119595, 6.373842103480851]",Rand,Uni,1000,10,5,gexf
cut,cap,first,Rand.Uni.1000.10.5.gexf,1000,10000,10,4,"[21, 21, 21, 21]",11.002472589119595,2.890341480826028,2.890341480826028,inf,34,0,0,0,0,"[11.002472589119595, 2.890341480826028]",Rand,Uni,1000,10,5,gexf
cut,cap,first,Rand.Uni.1000.10.5.gexf,1000,F,50,5,"[21, 21, 21, 21]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,10,5,gexf
cut,cap,first,Rand.Uni.1000.25.5.gexf,1000,25000,2,1,"[42, 42, 42, 42]",21.953280025834122,20.009295563148218,20.009295563148218,inf,8,0,0,0,0,"[21.953280025834122, 20.009295563148218]",Rand,Uni,1000,25,5,gexf
cut,cap,first,Rand.Uni.1000.25.5.gexf,1000,25000,3,2,"[42, 42, 42, 42]",21.953280025834122,19.08841297061758,19.08841297061758,inf,10,0,0,0,0,"[21.953280025834122, 19.08841297061758]",Rand,Uni,1000,25,5,gexf
cut,cap,first,Rand.Uni.1000.25.5.gexf,1000,25000,5,3,"[42, 42, 42, 42]",21.953280025834122,17.24842885077101,17.24842885077101,inf,18,0,0,0,0,"[21.953280025834122, 17.24842885077101]",Rand,Uni,1000,25,5,gexf
cut,cap,first,Rand.Uni.1000.25.5.gexf,1000,25000,10,4,"[42, 42, 42, 42]",21.953280025834122,12.887122971132028,12.887122971132028,inf,12,0,0,0,0,"[21.953280025834122, 12.887122971132028]",Rand,Uni,1000,25,5,gexf
cut,cap,first,Rand.Uni.1000.25.5.gexf,1000,F,50,5,"[42, 42, 42, 42]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,25,5,gexf
cut,cap,first,Rand.Uni.1000.5.6.gexf,1000,5000,2,1,"[5, 5, 5, 5]",2.531047451475819,1.0180493074103731,1.0180493074103731,inf,32,0,0,0,0,"[2.531047451475819, 1.0180493074103731]",Rand,Uni,1000,5,6,gexf
cut,cap,first,Rand.Uni.1000.5.6.gexf,1000,5000,3,2,"[5, 5, 5, 5]",2.531047451475819,0.5535826763190527,0.5535826763190527,inf,105,0,0,0,0,"[2.531047451475819, 0.5535826763190527]",Rand,Uni,1000,5,6,gexf
cut,cap,first,Rand.Uni.1000.5.6.gexf,1000,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,6,gexf
cut,cap,first,Rand.Uni.1000.5.6.gexf,1000,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,6,gexf
cut,cap,first,Rand.Uni.1000.5.6.gexf,1000,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,6,gexf
cut,cap,first,Rand.Uni.1000.10.6.gexf,1000,10000,2,1,"[14, 14, 14, 14]",8.144666660790369,6.401054151122407,6.401054151122407,inf,23,0,0,0,0,"[8.144666660790369, 6.401054151122407]",Rand,Uni,1000,10,6,gexf
cut,cap,first,Rand.Uni.1000.10.6.gexf,1000,10000,3,2,"[14, 14, 14, 14]",8.144666660790369,5.5567986013474435,5.5567986013474435,inf,20,0,0,0,0,"[8.144666660790369, 5.5567986013474435]",Rand,Uni,1000,10,6,gexf
cut,cap,first,Rand.Uni.1000.10.6.gexf,1000,10000,5,3,"[14, 14, 14, 14]",8.144666660790369,3.9495724052630643,3.9495724052630643,inf,27,0,0,0,0,"[8.144666660790369, 3.9495724052630643]",Rand,Uni,1000,10,6,gexf
cut,cap,first,Rand.Uni.1000.10.6.gexf,1000,10000,10,4,"[14, 14, 14, 14]",8.144666660790369,1.0582474580770493,1.0582474580770493,inf,42,0,0,0,0,"[8.144666660790369, 1.0582474580770493]",Rand,Uni,1000,10,6,gexf
cut,cap,first,Rand.Uni.1000.10.6.gexf,1000,F,50,5,"[14, 14, 14, 14]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,10,6,gexf
cut,cap,first,Rand.Uni.1000.25.6.gexf,1000,25000,2,1,"[43, 43, 43, 43]",19.224731431743123,17.302447438471958,17.302447438471958,inf,9,0,0,0,0,"[19.224731431743123, 17.302447438471958]",Rand,Uni,1000,25,6,gexf
cut,cap,first,Rand.Uni.1000.25.6.gexf,1000,25000,3,2,"[43, 43, 43, 43]",19.224731431743123,16.355339878128742,16.355339878128742,inf,11,0,0,0,0,"[19.224731431743123, 16.355339878128742]",Rand,Uni,1000,25,6,gexf
cut,cap,first,Rand.Uni.1000.25.6.gexf,1000,25000,5,3,"[43, 43, 43, 43]",19.224731431743123,14.584033458511728,14.584033458511728,inf,14,0,0,0,0,"[19.224731431743123, 14.584033458511728]",Rand,Uni,1000,25,6,gexf
cut,cap,first,Rand.Uni.1000.25.6.gexf,1000,25000,10,4,"[43, 43, 43, 43]",19.224731431743123,10.743435306770321,10.743435306770321,inf,14,0,0,0,0,"[19.224731431743123, 10.743435306770321]",Rand,Uni,1000,25,6,gexf
cut,cap,first,Rand.Uni.1000.25.6.gexf,1000,F,50,5,"[43, 43, 43, 43]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,25,6,gexf
cut,cap,first,Rand.Uni.1000.5.7.gexf,1000,5000,2,1,"[5, 5, 5, 5]",3.1664180923875804,1.5396864969056392,1.5396864969056392,inf,188,0,0,0,0,"[3.1664180923875804, 1.5396864969056392]",Rand,Uni,1000,5,7,gexf
cut,cap,first,Rand.Uni.1000.5.7.gexf,1000,5000,3,2,"[5, 5, 5, 5]",3.1664180923875804,0.7914094581865021,0.7914094581865021,inf,49,0,0,0,0,"[3.1664180923875804, 0.7914094581865021]",Rand,Uni,1000,5,7,gexf
cut,cap,first,Rand.Uni.1000.5.7.gexf,1000,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,7,gexf
cut,cap,first,Rand.Uni.1000.5.7.gexf,1000,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,7,gexf
cut,cap,first,Rand.Uni.1000.5.7.gexf,1000,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,7,gexf
cut,cap,first,Rand.Uni.1000.10.7.gexf,1000,10000,2,1,"[23, 23, 23, 23]",11.450025981447894,9.628552345902964,9.628552345902964,inf,27,0,0,0,0,"[11.450025981447894, 9.628552345902964]",Rand,Uni,1000,10,7,gexf
cut,cap,first,Rand.Uni.1000.10.7.gexf,1000,10000,3,2,"[23, 23, 23, 23]",11.450025981447894,8.814988668628285,8.814988668628285,inf,23,0,0,0,0,"[11.450025981447894, 8.814988668628285]",Rand,Uni,1000,10,7,gexf
cut,cap,first,Rand.Uni.1000.10.7.gexf,1000,10000,5,3,"[23, 23, 23, 23]",11.450025981447894,7.246214580810312,7.246214580810312,inf,21,0,0,0,0,"[11.450025981447894, 7.246214580810312]",Rand,Uni,1000,10,7,gexf
cut,cap,first,Rand.Uni.1000.10.7.gexf,1000,10000,10,4,"[23, 23, 23, 23]",11.450025981447894,3.7520482187199953,3.7520482187199953,inf,98,0,0,0,0,"[11.450025981447894, 3.7520482187199953]",Rand,Uni,1000,10,7,gexf
cut,cap,first,Rand.Uni.1000.10.7.gexf,1000,F,50,5,"[23, 23, 23, 23]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,10,7,gexf
cut,cap,first,Rand.Uni.1000.25.7.gexf,1000,25000,2,1,"[45, 45, 45, 45]",19.78793583846412,17.885314410790954,17.885314410790954,inf,18,0,0,0,0,"[19.78793583846412, 17.885314410790954]",Rand,Uni,1000,25,7,gexf
cut,cap,first,Rand.Uni.1000.25.7.gexf,1000,25000,3,2,"[45, 45, 45, 45]",19.78793583846412,16.962187433294076,16.962187433294076,inf,9,0,0,0,0,"[19.78793583846412, 16.962187433294076]",Rand,Uni,1000,25,7,gexf
cut,cap,first,Rand.Uni.1000.25.7.gexf,1000,25000,5,3,"[45, 45, 45, 45]",19.78793583846412,15.155506768798318,15.155506768798318,inf,12,0,0,0,0,"[19.78793583846412, 15.155506768798318]",Rand,Uni,1000,25,7,gexf
cut,cap,first,Rand.Uni.1000.25.7.gexf,1000,25000,10,4,"[45, 45, 45, 45]",19.78793583846412,11.325726755189843,11.325726755189843,inf,14,0,0,0,0,"[19.78793583846412, 11.325726755189843]",Rand,Uni,1000,25,7,gexf
cut,cap,first,Rand.Uni.1000.25.7.gexf,1000,F,50,5,"[45, 45, 45, 45]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,25,7,gexf
cut,cap,first,Rand.Uni.1000.5.8.gexf,1000,5000,2,1,"[6, 6, 6, 6]",2.227057563674128,1.0127895589216567,1.0127895589216567,inf,111,0,0,0,0,"[2.227057563674128, 1.0127895589216567]",Rand,Uni,1000,5,8,gexf
cut,cap,first,Rand.Uni.1000.5.8.gexf,1000,5000,3,2,"[6, 6, 6, 6]",2.227057563674128,0.5289428499027615,0.5289428499027615,inf,78,0,0,0,0,"[2.227057563674128, 0.5289428499027615]",Rand,Uni,1000,5,8,gexf
cut,cap,first,Rand.Uni.1000.5.8.gexf,1000,5000,5,3,"[6, 6, 6, 6]",2.227057563674128,0.051212798441386265,0.051212798441386265,inf,107,0,0,0,0,"[2.227057563674128, 0.051212798441386265]",Rand,Uni,1000,5,8,gexf
cut,cap,first,Rand.Uni.1000.5.8.gexf,1000,F,10,4,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,8,gexf
cut,cap,first,Rand.Uni.1000.5.8.gexf,1000,F,50,5,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,5,8,gexf
cut,cap,first,Rand.Uni.1000.10.8.gexf,1000,10000,2,1,"[22, 22, 22, 22]",8.80915633858566,7.012106220609852,7.012106220609852,inf,22,0,0,0,0,"[8.80915633858566, 7.012106220609852]",Rand,Uni,1000,10,8,gexf
cut,cap,first,Rand.Uni.1000.10.8.gexf,1000,10000,3,2,"[22, 22, 22, 22]",8.80915633858566,6.21843399625052,6.21843399625052,inf,42,0,0,0,0,"[8.80915633858566, 6.21843399625052]",Rand,Uni,1000,10,8,gexf
cut,cap,first,Rand.Uni.1000.10.8.gexf,1000,10000,5,3,"[22, 22, 22, 22]",8.80915633858566,4.710746767202038,4.710746767202038,inf,20,0,0,0,0,"[8.80915633858566, 4.710746767202038]",Rand,Uni,1000,10,8,gexf
cut,cap,first,Rand.Uni.1000.10.8.gexf,1000,10000,10,4,"[22, 22, 22, 22]",8.80915633858566,2.026950824313505,2.026950824313505,inf,96,0,0,0,0,"[8.80915633858566, 2.026950824313505]",Rand,Uni,1000,10,8,gexf
cut,cap,first,Rand.Uni.1000.10.8.gexf,1000,F,50,5,"[22, 22, 22, 22]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,1000,10,8,gexf
cut,cap,first,Rand.Uni.1000.25.8.gexf,1000,25000,2,1,"[50, 50, 50, 50]",24.44259365869066,22.47521613239911,22.47521613239911,inf,9,0,0,0,0,"[24.44259365869066, 22.47521613239911]",Rand,Uni,1000,25,8,gexf
