path,edge connectivity,k,max multirute flow,iterations
R-MAT.64.256.1.gexf,60,48,294.0,36
R-MAT.64.256.1.gexf,60,49,278.57142857142867,37
R-MAT.64.256.1.gexf,60,50,265.19999999999965,38
R-MAT.64.256.1.gexf,60,51,246.9999999999988,46
R-MAT.64.256.1.gexf,60,52,223.7777777777768,46
R-MAT.64.256.1.gexf,60,53,197.99999999999852,49
R-MAT.64.256.1.gexf,60,54,172.8571428571413,49
R-MAT.64.256.1.gexf,60,55,145.5999999999997,52
R-MAT.64.256.1.gexf,60,56,123.49999999999791,53
R-MAT.64.256.1.gexf,60,57,96.66666666666401,56
R-MAT.64.256.1.gexf,60,58,73.75,56
R-MAT.64.256.1.gexf,60,59,59.9999999999965,58
R-MAT.64.512.1.gexf,63,1,1641.0,1
R-MAT.64.512.1.gexf,63,2,1641.0,1
R-MAT.64.512.1.gexf,63,3,1641.0,1
R-MAT.64.512.1.gexf,63,4,1641.0,1
R-MAT.64.512.1.gexf,63,5,1641.0,1
R-MAT.64.512.1.gexf,63,6,1641.0,1
R-MAT.64.512.1.gexf,63,7,1626.2857142857142,2
R-MAT.64.512.1.gexf,63,8,1600.875,3
R-MAT.64.512.1.gexf,63,9,1581.111111111111,2
R-MAT.64.512.1.gexf,63,10,1565.3,3
R-MAT.64.512.1.gexf,63,11,1552.3636363636365,2
R-MAT.64.512.1.gexf,63,12,1541.5833333333333,2
R-MAT.64.512.1.gexf,63,13,1532.4615384615386,2
R-MAT.64.512.1.gexf,63,14,1524.642857142857,2
R-MAT.64.512.1.gexf,63,15,1513.8461538461538,4
R-MAT.64.512.1.gexf,63,16,1493.3846153846152,7
R-MAT.64.512.1.gexf,63,17,1468.2857142857144,5
R-MAT.64.512.1.gexf,63,18,1435.230769230769,7
R-MAT.64.512.1.gexf,63,19,1402.8571428571427,8
R-MAT.64.512.1.gexf,63,20,1374.8000000000002,7
R-MAT.64.512.1.gexf,63,21,1350.25,7
R-MAT.64.512.1.gexf,63,22,1328.5882352941176,7
R-MAT.64.512.1.gexf,63,23,1309.3333333333335,8
R-MAT.64.512.1.gexf,63,24,1290.2777777777778,8
R-MAT.64.512.1.gexf,63,25,1271.2631578947367,8
R-MAT.64.512.1.gexf,63,26,1254.15,8
R-MAT.64.512.1.gexf,63,27,1234.9473684210527,10
R-MAT.64.512.1.gexf,63,28,1213.421052631579,11
R-MAT.64.512.1.gexf,63,29,1192.1052631578946,13
R-MAT.64.512.1.gexf,63,30,1168.2105263157896,13
R-MAT.64.512.1.gexf,63,31,1145.2631578947367,15
R-MAT.64.512.1.gexf,63,32,1118.3333333333333,16
R-MAT.64.512.1.gexf,63,33,1089.8888888888887,18
R-MAT.64.512.1.gexf,63,34,1058.235294117647,19
R-MAT.64.512.1.gexf,63,35,1023.75,21
R-MAT.64.512.1.gexf,63,36,989.7499999999998,22
R-MAT.64.512.1.gexf,63,37,956.7058823529419,22
R-MAT.64.512.1.gexf,63,38,927.3333333333337,22
R-MAT.64.512.1.gexf,63,39,898.8235294117648,24
R-MAT.64.512.1.gexf,63,40,868.2352941176462,26
R-MAT.64.512.1.gexf,63,41,839.9999999999999,26
R-MAT.64.512.1.gexf,63,42,814.6111111111113,27
R-MAT.64.512.1.gexf,63,43,789.2499999999998,29
R-MAT.64.512.1.gexf,63,44,759.375,30
R-MAT.64.512.1.gexf,63,45,730.2499999999998,31
R-MAT.64.512.1.gexf,63,46,701.8666666666672,34
R-MAT.64.512.1.gexf,63,47,672.0,33
R-MAT.64.512.1.gexf,63,48,636.9999999999995,37
R-MAT.64.512.1.gexf,63,49,600.0,38
R-MAT.64.512.1.gexf,63,50,560.9999999999984,40
R-MAT.64.512.1.gexf,63,51,527.9999999999986,41
R-MAT.64.512.1.gexf,63,52,499.71428571428595,40
R-MAT.64.512.1.gexf,63,53,472.49999999999943,43
R-MAT.64.512.1.gexf,63,54,444.23076923076775,45
R-MAT.64.512.1.gexf,63,55,408.79999999999774,48
R-MAT.64.512.1.gexf,63,56,370.5,50
R-MAT.64.512.1.gexf,63,57,319.0,55
R-MAT.64.512.1.gexf,63,58,259.5999999999956,56
R-MAT.64.512.1.gexf,63,59,209.99999999999642,58
R-MAT.64.512.1.gexf,63,60,162.66666666666393,59
R-MAT.64.512.1.gexf,63,61,123.99999999999804,59
R-MAT.64.512.1.gexf,63,62,63.0,62
R-MAT.128.2.1.gexf,7,1,7.0,1
R-MAT.128.2.1.gexf,7,2,7.0,1
R-MAT.128.2.1.gexf,7,3,7.0,1
R-MAT.128.2.1.gexf,7,4,7.0,1
R-MAT.128.2.1.gexf,7,5,7.0,1
R-MAT.128.2.1.gexf,7,6,7.0,1
R-MAT.128.4.1.gexf,18,1,23.0,1
R-MAT.128.4.1.gexf,18,2,23.0,1
R-MAT.128.4.1.gexf,18,3,23.0,1
R-MAT.128.4.1.gexf,18,4,23.0,1
R-MAT.128.4.1.gexf,18,5,23.0,1
R-MAT.128.4.1.gexf,18,6,23.0,1
R-MAT.128.4.1.gexf,18,7,22.857142857142858,2
R-MAT.128.4.1.gexf,18,8,22.5,2
R-MAT.128.4.1.gexf,18,9,22.22222222222222,2
R-MAT.128.4.1.gexf,18,10,22.0,2
R-MAT.128.4.1.gexf,18,11,21.0,6
R-MAT.128.4.1.gexf,18,12,20.22222222222222,5
R-MAT.128.4.1.gexf,18,13,19.6,5
R-MAT.128.4.1.gexf,18,14,19.09090909090909,5
R-MAT.128.4.1.gexf,18,15,18.666666666666664,5
R-MAT.128.4.1.gexf,18,16,18.307692307692307,5
R-MAT.128.4.1.gexf,18,17,18.0,6
R-MAT.128.8.1.gexf,25,1,37.0,1
R-MAT.128.8.1.gexf,25,2,37.0,1
R-MAT.128.8.1.gexf,25,3,37.0,1
R-MAT.128.8.1.gexf,25,4,37.0,1
R-MAT.128.8.1.gexf,25,5,37.0,1
R-MAT.128.8.1.gexf,25,6,37.0,1
R-MAT.128.8.1.gexf,25,7,37.0,1
R-MAT.128.8.1.gexf,25,8,37.0,1
R-MAT.128.8.1.gexf,25,9,36.66666666666667,2
R-MAT.128.8.1.gexf,25,10,36.300000000000004,2
R-MAT.128.8.1.gexf,25,11,36.0,2
R-MAT.128.8.1.gexf,25,12,35.099999999999994,5
R-MAT.128.8.1.gexf,25,13,34.36363636363636,6
R-MAT.128.8.1.gexf,25,14,33.75,5
R-MAT.128.8.1.gexf,25,15,33.230769230769226,4
R-MAT.128.8.1.gexf,25,16,32.11111111111111,9
R-MAT.128.8.1.gexf,25,17,30.599999999999994,10
R-MAT.128.8.1.gexf,25,18,29.363636363636367,9
R-MAT.128.8.1.gexf,25,19,28.333333333333336,9
R-MAT.128.8.1.gexf,25,20,27.46153846153846,10
R-MAT.128.8.1.gexf,25,21,26.714285714285715,9
R-MAT.128.8.1.gexf,25,22,26.066666666666663,10
R-MAT.128.8.1.gexf,25,23,25.5,9
R-MAT.128.8.1.gexf,25,24,25.0,9
R-MAT.128.16.1.gexf,40,1,67.0,1
R-MAT.128.16.1.gexf,40,2,67.0,1
R-MAT.128.16.1.gexf,40,3,67.0,1
R-MAT.128.16.1.gexf,40,4,67.0,1
R-MAT.128.16.1.gexf,40,5,67.0,1
R-MAT.128.16.1.gexf,40,6,67.0,1
R-MAT.128.16.1.gexf,40,7,67.0,1
R-MAT.128.16.1.gexf,40,8,66.375,2
R-MAT.128.16.1.gexf,40,9,65.55555555555556,2
R-MAT.128.16.1.gexf,40,10,64.9,2
R-MAT.128.16.1.gexf,40,11,64.36363636363636,2
R-MAT.128.16.1.gexf,40,12,63.81818181818183,3
R-MAT.128.16.1.gexf,40,13,63.0,3
R-MAT.128.16.1.gexf,40,14,62.30769230769231,4
R-MAT.128.16.1.gexf,40,15,61.53846153846154,4
R-MAT.128.16.1.gexf,40,16,60.71428571428571,4
R-MAT.128.16.1.gexf,40,17,60.0,4
R-MAT.128.16.1.gexf,40,18,59.375,4
R-MAT.128.16.1.gexf,40,19,58.57142857142857,7
R-MAT.128.16.1.gexf,40,20,57.400000000000006,7
R-MAT.128.16.1.gexf,40,21,56.375,7
R-MAT.128.16.1.gexf,40,22,55.47058823529412,7
R-MAT.128.16.1.gexf,40,23,54.66666666666667,7
R-MAT.128.16.1.gexf,40,24,53.94736842105264,7
R-MAT.128.16.1.gexf,40,25,53.3,7
R-MAT.128.16.1.gexf,40,26,52.07142857142857,14
R-MAT.128.16.1.gexf,40,27,50.39999999999997,16
R-MAT.128.16.1.gexf,40,28,48.93749999999999,14
R-MAT.128.16.1.gexf,40,29,47.64705882352939,16
R-MAT.128.16.1.gexf,40,30,46.5,15
R-MAT.128.16.1.gexf,40,31,45.473684210526315,14
R-MAT.128.16.1.gexf,40,32,44.54999999999999,14
R-MAT.128.16.1.gexf,40,33,43.71428571428571,15
R-MAT.128.16.1.gexf,40,34,42.954545454545446,15
R-MAT.128.16.1.gexf,40,35,42.26086956521739,15
R-MAT.128.16.1.gexf,40,36,41.625,15
R-MAT.128.16.1.gexf,40,37,41.03999999999999,15
R-MAT.128.16.1.gexf,40,38,40.49999999999999,14
R-MAT.128.16.1.gexf,40,39,39.99999999999999,14
R-MAT.128.32.1.gexf,55,1,118.0,1
R-MAT.128.32.1.gexf,55,2,118.0,1
R-MAT.128.32.1.gexf,55,3,118.0,1
R-MAT.128.32.1.gexf,55,4,118.0,1
R-MAT.128.32.1.gexf,55,5,118.0,1
R-MAT.128.32.1.gexf,55,6,117.83333333333333,2
R-MAT.128.32.1.gexf,55,7,115.42857142857143,2
R-MAT.128.32.1.gexf,55,8,113.625,2
R-MAT.128.32.1.gexf,55,9,112.22222222222223,2
R-MAT.128.32.1.gexf,55,10,111.1,2
R-MAT.128.32.1.gexf,55,11,110.18181818181819,3
R-MAT.128.32.1.gexf,55,12,109.41666666666666,2
R-MAT.128.32.1.gexf,55,13,108.76923076923077,2
R-MAT.128.32.1.gexf,55,14,108.21428571428572,2
R-MAT.128.32.1.gexf,55,15,107.42857142857143,3
R-MAT.128.32.1.gexf,55,16,106.53333333333333,3
R-MAT.128.32.1.gexf,55,17,105.6,4
R-MAT.128.32.1.gexf,55,18,104.5,4
R-MAT.128.32.1.gexf,55,19,103.52941176470587,5
R-MAT.128.32.1.gexf,55,20,102.52941176470588,5
R-MAT.128.32.1.gexf,55,21,101.44444444444444,5
R-MAT.128.32.1.gexf,55,22,100.47368421052632,5
R-MAT.128.32.1.gexf,55,23,99.6,6
R-MAT.128.32.1.gexf,55,24,98.6111111111111,9
R-MAT.128.32.1.gexf,55,25,97.15789473684212,8
R-MAT.128.32.1.gexf,55,26,95.84999999999998,9
R-MAT.128.32.1.gexf,55,27,94.66666666666666,9
R-MAT.128.32.1.gexf,55,28,93.59090909090911,8
R-MAT.128.32.1.gexf,55,29,92.6086956521739,9
R-MAT.128.32.1.gexf,55,30,91.45000000000002,13
R-MAT.128.32.1.gexf,55,31,89.90476190476191,12
R-MAT.128.32.1.gexf,55,32,88.50000000000003,12
R-MAT.128.32.1.gexf,55,33,87.2173913043478,12
R-MAT.128.32.1.gexf,55,34,86.04166666666666,12
R-MAT.128.32.1.gexf,55,35,84.96,12
R-MAT.128.32.1.gexf,55,36,83.96153846153848,12
R-MAT.128.32.1.gexf,55,37,83.03703703703705,12
R-MAT.128.32.1.gexf,55,38,82.17857142857143,12
R-MAT.128.32.1.gexf,55,39,81.37931034482756,13
R-MAT.128.32.1.gexf,55,40,79.26666666666674,27
R-MAT.128.32.1.gexf,55,41,76.125,28
R-MAT.128.32.1.gexf,55,42,73.35294117647051,29
R-MAT.128.32.1.gexf,55,43,70.88888888888894,27
R-MAT.128.32.1.gexf,55,44,68.6842105263158,27
R-MAT.128.32.1.gexf,55,45,66.70000000000003,27
R-MAT.128.32.1.gexf,55,46,64.90476190476187,28
R-MAT.128.32.1.gexf,55,47,63.27272727272728,27
R-MAT.128.32.1.gexf,55,48,61.78260869565216,27
R-MAT.128.32.1.gexf,55,49,60.416666666666714,27
R-MAT.128.32.1.gexf,55,50,59.16000000000004,27
R-MAT.128.32.1.gexf,55,51,57.99999999999996,29
R-MAT.128.32.1.gexf,55,52,56.92592592592593,27
R-MAT.128.32.1.gexf,55,53,55.9285714285714,27
R-MAT.128.32.1.gexf,55,54,54.99999999999999,27
R-MAT.128.64.1.gexf,86,1,269.0,1
R-MAT.128.64.1.gexf,86,2,269.0,1
R-MAT.128.64.1.gexf,86,3,269.0,1
R-MAT.128.64.1.gexf,86,4,269.0,1
R-MAT.128.64.1.gexf,86,5,269.0,1
R-MAT.128.64.1.gexf,86,6,269.0,1
R-MAT.128.64.1.gexf,86,7,269.0,1
R-MAT.128.64.1.gexf,86,8,269.0,1
R-MAT.128.64.1.gexf,86,9,269.0,1
R-MAT.128.64.1.gexf,86,10,269.0,1
R-MAT.128.64.1.gexf,86,11,268.3636363636364,2
R-MAT.128.64.1.gexf,86,12,266.5,2
R-MAT.128.64.1.gexf,86,13,264.9230769230769,2
R-MAT.128.64.1.gexf,86,14,263.57142857142856,3
R-MAT.128.64.1.gexf,86,15,262.4,2
R-MAT.128.64.1.gexf,86,16,261.375,2
R-MAT.128.64.1.gexf,86,17,260.47058823529414,2
R-MAT.128.64.1.gexf,86,18,259.66666666666663,2
R-MAT.128.64.1.gexf,86,19,258.9473684210526,3
R-MAT.128.64.1.gexf,86,20,258.3,2
R-MAT.128.64.1.gexf,86,21,257.4,3
R-MAT.128.64.1.gexf,86,22,256.2857142857143,3
R-MAT.128.64.1.gexf,86,23,254.4,5
R-MAT.128.64.1.gexf,86,24,252.38095238095238,5
R-MAT.128.64.1.gexf,86,25,249.6,7
R-MAT.128.64.1.gexf,86,26,246.85714285714283,7
R-MAT.128.64.1.gexf,86,27,244.0,8
R-MAT.128.64.1.gexf,86,28,241.2272727272727,8
R-MAT.128.64.1.gexf,86,29,238.63636363636365,9
R-MAT.128.64.1.gexf,86,30,235.86956521739128,9
R-MAT.128.64.1.gexf,86,31,233.33333333333331,9
R-MAT.128.64.1.gexf,86,32,231.0,10
R-MAT.128.64.1.gexf,86,33,228.08333333333337,13
R-MAT.128.64.1.gexf,86,34,225.39999999999998,13
R-MAT.128.64.1.gexf,86,35,222.92307692307688,12
R-MAT.128.64.1.gexf,86,36,220.52,13
R-MAT.128.64.1.gexf,86,37,217.76923076923072,14
R-MAT.128.64.1.gexf,86,38,215.2222222222222,13
R-MAT.128.64.1.gexf,86,39,212.85714285714286,13
R-MAT.128.64.1.gexf,86,40,210.65517241379314,13
R-MAT.128.64.1.gexf,86,41,208.50000000000009,15
R-MAT.128.64.1.gexf,86,42,206.1034482758621,16
R-MAT.128.64.1.gexf,86,43,203.86666666666667,16
R-MAT.128.64.1.gexf,86,44,201.77419354838702,17
R-MAT.128.64.1.gexf,86,45,199.8125,15
R-MAT.128.64.1.gexf,86,46,197.96969696969703,16
R-MAT.128.64.1.gexf,86,47,196.2352941176471,15
