construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4,k:5
cut,cap,first,Rand.Uni.50.25.1.gexf,50,1250,10,4,"[39, 39, 39, 39]",18.939785143232328,10.611203149999405,10.611203149999405,inf,325,0,0,0,0,"[18.939785143232328, 10.611203149999405]",Rand,Uni,50,25,1,gexf
cut,cap,first,Rand.Uni.50.25.1.gexf,50,F,50,5,"[39, 39, 39, 39]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,25,1,gexf
cut,cap,first,Rand.Uni.50.5.2.gexf,50,F,2,1,"[2, 2, 2, 2]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,2,gexf
cut,cap,first,Rand.Uni.50.5.2.gexf,50,F,3,2,"[2, 2, 2, 2]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,2,gexf
cut,cap,first,Rand.Uni.50.5.2.gexf,50,F,5,3,"[2, 2, 2, 2]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,2,gexf
cut,cap,first,Rand.Uni.50.5.2.gexf,50,F,10,4,"[2, 2, 2, 2]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,2,gexf
cut,cap,first,Rand.Uni.50.5.2.gexf,50,F,50,5,"[2, 2, 2, 2]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,2,gexf
cut,cap,first,Rand.Uni.50.10.2.gexf,50,500,2,1,"[18, 18, 18, 18]",10.065049541384727,8.159420663198,8.159420663198,inf,1839,0,0,0,0,"[10.065049541384727, 8.159420663198]",Rand,Uni,50,10,2,gexf
cut,cap,first,Rand.Uni.50.10.2.gexf,50,500,3,2,"[18, 18, 18, 18]",10.065049541384727,7.250785632564511,7.250785632564511,inf,1196,0,0,0,0,"[10.065049541384727, 7.250785632564511]",Rand,Uni,50,10,2,gexf
cut,cap,first,Rand.Uni.50.10.2.gexf,50,500,5,3,"[18, 18, 18, 18]",10.065049541384727,5.729752745066404,5.729752745066404,inf,893,0,0,0,0,"[10.065049541384727, 5.729752745066404]",Rand,Uni,50,10,2,gexf
cut,cap,first,Rand.Uni.50.10.2.gexf,50,500,10,4,"[18, 18, 18, 18]",10.065049541384727,2.4026459164360814,2.4026459164360814,inf,965,0,0,0,0,"[10.065049541384727, 2.4026459164360814]",Rand,Uni,50,10,2,gexf
cut,cap,first,Rand.Uni.50.10.2.gexf,50,F,50,5,"[18, 18, 18, 18]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,10,2,gexf
cut,cap,first,Rand.Uni.50.25.2.gexf,50,1250,2,1,"[35, 35, 35, 35]",15.808432384543801,13.986446158297449,13.986446158297449,inf,304,0,0,0,0,"[15.808432384543801, 13.986446158297449]",Rand,Uni,50,25,2,gexf
cut,cap,first,Rand.Uni.50.25.2.gexf,50,1250,3,2,"[35, 35, 35, 35]",15.808432384543801,13.124898231409322,13.124898231409322,inf,262,0,0,0,0,"[15.808432384543801, 13.124898231409322]",Rand,Uni,50,25,2,gexf
cut,cap,first,Rand.Uni.50.25.2.gexf,50,1250,5,3,"[35, 35, 35, 35]",15.808432384543801,11.450027551074735,11.450027551074735,inf,407,0,0,0,0,"[15.808432384543801, 11.450027551074735]",Rand,Uni,50,25,2,gexf
cut,cap,first,Rand.Uni.50.25.2.gexf,50,1250,10,4,"[35, 35, 35, 35]",15.808432384543801,7.822056138037223,7.822056138037223,inf,927,0,0,0,0,"[15.808432384543801, 7.822056138037223]",Rand,Uni,50,25,2,gexf
cut,cap,first,Rand.Uni.50.25.2.gexf,50,F,50,5,"[35, 35, 35, 35]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,25,2,gexf
cut,cap,first,Rand.Uni.50.5.3.gexf,50,250,2,1,"[10, 10, 10, 10]",6.275559635946222,4.494347084173309,4.494347084173309,inf,2514,0,0,0,0,"[6.275559635946222, 4.494347084173309]",Rand,Uni,50,5,3,gexf
cut,cap,first,Rand.Uni.50.5.3.gexf,50,250,3,2,"[10, 10, 10, 10]",6.275559635946222,3.710513688555039,3.7839915612996746,3.710513688555039,2739,1,0,0,0,"[6.275559635946222, 3.7839915612996746, 3.710513688555039]",Rand,Uni,50,5,3,gexf
cut,cap,first,Rand.Uni.50.5.3.gexf,50,250,5,3,"[10, 10, 10, 10]",6.275559635946222,2.3090758922396666,2.436543889758735,2.3090758922396666,1942,1,0,0,0,"[6.275559635946222, 2.436543889758735, 2.3090758922396666]",Rand,Uni,50,5,3,gexf
cut,cap,first,Rand.Uni.50.5.3.gexf,50,F,10,4,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,3,gexf
cut,cap,first,Rand.Uni.50.5.3.gexf,50,F,50,5,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,3,gexf
cut,cap,first,Rand.Uni.50.10.3.gexf,50,500,2,1,"[14, 14, 14, 14]",6.998124953887475,5.087911209746409,5.087911209746409,inf,709,0,0,0,0,"[6.998124953887475, 5.087911209746409]",Rand,Uni,50,10,3,gexf
cut,cap,first,Rand.Uni.50.10.3.gexf,50,500,3,2,"[14, 14, 14, 14]",6.998124953887475,4.1540051972704175,4.1540051972704175,inf,615,0,0,0,0,"[6.998124953887475, 4.1540051972704175]",Rand,Uni,50,10,3,gexf
cut,cap,first,Rand.Uni.50.10.3.gexf,50,500,5,3,"[14, 14, 14, 14]",6.998124953887475,2.3780500693962536,2.3780500693962536,inf,2250,0,0,0,0,"[6.998124953887475, 2.3780500693962536]",Rand,Uni,50,10,3,gexf
cut,cap,first,Rand.Uni.50.10.3.gexf,50,500,10,4,"[14, 14, 14, 14]",6.998124953887475,0.535389043875245,0.535389043875245,inf,2353,0,0,0,0,"[6.998124953887475, 0.535389043875245]",Rand,Uni,50,10,3,gexf
cut,cap,first,Rand.Uni.50.10.3.gexf,50,F,50,5,"[14, 14, 14, 14]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,10,3,gexf
cut,cap,first,Rand.Uni.50.25.3.gexf,50,1250,2,1,"[37, 37, 37, 37]",19.681619558561863,17.84180904547998,17.84180904547998,inf,183,0,0,0,0,"[19.681619558561863, 17.84180904547998]",Rand,Uni,50,25,3,gexf
cut,cap,first,Rand.Uni.50.25.3.gexf,50,1250,3,2,"[37, 37, 37, 37]",19.681619558561863,16.951399586631847,16.951399586631847,inf,388,0,0,0,0,"[19.681619558561863, 16.951399586631847]",Rand,Uni,50,25,3,gexf
cut,cap,first,Rand.Uni.50.25.3.gexf,50,1250,5,3,"[37, 37, 37, 37]",19.681619558561863,15.236510222771416,15.236510222771416,inf,401,0,0,0,0,"[19.681619558561863, 15.236510222771416]",Rand,Uni,50,25,3,gexf
cut,cap,first,Rand.Uni.50.25.3.gexf,50,1250,10,4,"[37, 37, 37, 37]",19.681619558561863,11.300396938724523,11.300396938724523,inf,226,0,0,0,0,"[19.681619558561863, 11.300396938724523]",Rand,Uni,50,25,3,gexf
cut,cap,first,Rand.Uni.50.25.3.gexf,50,F,50,5,"[37, 37, 37, 37]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,25,3,gexf
cut,cap,first,Rand.Uni.50.5.4.gexf,50,250,2,1,"[6, 6, 6, 6]",2.6952836465620313,1.393326750125101,1.393326750125101,inf,3623,0,0,0,0,"[2.6952836465620313, 1.393326750125101]",Rand,Uni,50,5,4,gexf
cut,cap,first,Rand.Uni.50.5.4.gexf,50,250,3,2,"[6, 6, 6, 6]",2.6952836465620313,0.9151366478667503,0.9151366478667503,inf,2357,0,0,0,0,"[2.6952836465620313, 0.9151366478667503]",Rand,Uni,50,5,4,gexf
cut,cap,first,Rand.Uni.50.5.4.gexf,50,250,5,3,"[6, 6, 6, 6]",2.6952836465620313,0.1711532285378159,0.1711532285378159,inf,4041,0,0,0,0,"[2.6952836465620313, 0.1711532285378159]",Rand,Uni,50,5,4,gexf
cut,cap,first,Rand.Uni.50.5.4.gexf,50,F,10,4,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,4,gexf
cut,cap,first,Rand.Uni.50.5.4.gexf,50,F,50,5,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,4,gexf
cut,cap,first,Rand.Uni.50.10.4.gexf,50,500,2,1,"[16, 16, 16, 16]",8.554117792416115,6.923787629012113,6.923787629012113,inf,680,0,0,0,0,"[8.554117792416115, 6.923787629012113]",Rand,Uni,50,10,4,gexf
cut,cap,first,Rand.Uni.50.10.4.gexf,50,500,3,2,"[16, 16, 16, 16]",8.554117792416115,6.119866021823512,6.119866021823512,inf,911,0,0,0,0,"[8.554117792416115, 6.119866021823512]",Rand,Uni,50,10,4,gexf
cut,cap,first,Rand.Uni.50.10.4.gexf,50,500,5,3,"[16, 16, 16, 16]",8.554117792416115,4.611580370749362,4.611580370749362,inf,1273,0,0,0,0,"[8.554117792416115, 4.611580370749362]",Rand,Uni,50,10,4,gexf
cut,cap,first,Rand.Uni.50.10.4.gexf,50,500,10,4,"[16, 16, 16, 16]",8.554117792416115,1.8182375365073864,1.8182375365073864,inf,2228,0,0,0,0,"[8.554117792416115, 1.8182375365073864]",Rand,Uni,50,10,4,gexf
cut,cap,first,Rand.Uni.50.10.4.gexf,50,F,50,5,"[16, 16, 16, 16]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,10,4,gexf
cut,cap,first,Rand.Uni.50.25.4.gexf,50,1250,2,1,"[37, 37, 37, 37]",20.354650329627127,18.362257294882287,18.362257294882287,inf,188,0,0,0,0,"[20.354650329627127, 18.362257294882287]",Rand,Uni,50,25,4,gexf
cut,cap,first,Rand.Uni.50.25.4.gexf,50,1250,3,2,"[37, 37, 37, 37]",20.354650329627127,17.367071471539237,17.367071471539237,inf,253,0,0,0,0,"[20.354650329627127, 17.367071471539237]",Rand,Uni,50,25,4,gexf
cut,cap,first,Rand.Uni.50.25.4.gexf,50,1250,5,3,"[37, 37, 37, 37]",20.354650329627127,15.475428676313292,15.475428676313292,inf,396,0,0,0,0,"[20.354650329627127, 15.475428676313292]",Rand,Uni,50,25,4,gexf
cut,cap,first,Rand.Uni.50.25.4.gexf,50,1250,10,4,"[37, 37, 37, 37]",20.354650329627127,11.222240379563143,11.222240379563143,inf,518,0,0,0,0,"[20.354650329627127, 11.222240379563143]",Rand,Uni,50,25,4,gexf
cut,cap,first,Rand.Uni.50.25.4.gexf,50,F,50,5,"[37, 37, 37, 37]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,25,4,gexf
cut,cap,first,Rand.Uni.50.5.5.gexf,50,250,2,1,"[10, 10, 10, 10]",4.880067252455947,3.0979553023630464,3.166937305680625,3.0979553023630464,596,1,0,0,0,"[4.880067252455947, 3.166937305680625, 3.0979553023630464]",Rand,Uni,50,5,5,gexf
cut,cap,first,Rand.Uni.50.5.5.gexf,50,250,3,2,"[10, 10, 10, 10]",4.880067252455947,2.284061393356787,2.4196144843936054,2.284061393356787,1900,1,0,0,0,"[4.880067252455947, 2.4196144843936054, 2.284061393356787]",Rand,Uni,50,5,5,gexf
cut,cap,first,Rand.Uni.50.5.5.gexf,50,250,5,3,"[10, 10, 10, 10]",4.880067252455947,1.2858086821259125,1.2858086821259125,inf,1050,0,0,0,0,"[4.880067252455947, 1.2858086821259125]",Rand,Uni,50,5,5,gexf
cut,cap,first,Rand.Uni.50.5.5.gexf,50,F,10,4,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,5,gexf
cut,cap,first,Rand.Uni.50.5.5.gexf,50,F,50,5,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,5,gexf
cut,cap,first,Rand.Uni.50.10.5.gexf,50,500,2,1,"[15, 15, 15, 15]",6.626097565043528,4.974035027316438,4.974035027316438,inf,896,0,0,0,0,"[6.626097565043528, 4.974035027316438]",Rand,Uni,50,10,5,gexf
cut,cap,first,Rand.Uni.50.10.5.gexf,50,500,3,2,"[15, 15, 15, 15]",6.626097565043528,4.35477897617333,4.35477897617333,inf,2084,0,0,0,0,"[6.626097565043528, 4.35477897617333]",Rand,Uni,50,10,5,gexf
cut,cap,first,Rand.Uni.50.10.5.gexf,50,500,5,3,"[15, 15, 15, 15]",6.626097565043528,3.141230097490065,3.141230097490065,inf,615,0,0,0,0,"[6.626097565043528, 3.141230097490065]",Rand,Uni,50,10,5,gexf
cut,cap,first,Rand.Uni.50.10.5.gexf,50,500,10,4,"[15, 15, 15, 15]",6.626097565043528,0.9633226922293922,0.9633226922293922,inf,2271,0,0,0,0,"[6.626097565043528, 0.9633226922293922]",Rand,Uni,50,10,5,gexf
cut,cap,first,Rand.Uni.50.10.5.gexf,50,F,50,5,"[15, 15, 15, 15]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,10,5,gexf
cut,cap,first,Rand.Uni.50.25.5.gexf,50,1250,2,1,"[38, 38, 38, 38]",16.947426737337214,15.039066949444711,15.039066949444711,inf,372,0,0,0,0,"[16.947426737337214, 15.039066949444711]",Rand,Uni,50,25,5,gexf
cut,cap,first,Rand.Uni.50.25.5.gexf,50,1250,3,2,"[38, 38, 38, 38]",16.947426737337214,14.136648143217755,14.136648143217755,inf,387,0,0,0,0,"[16.947426737337214, 14.136648143217755]",Rand,Uni,50,25,5,gexf
cut,cap,first,Rand.Uni.50.25.5.gexf,50,1250,5,3,"[38, 38, 38, 38]",16.947426737337214,12.41197633436508,12.41197633436508,inf,255,0,0,0,0,"[16.947426737337214, 12.41197633436508]",Rand,Uni,50,25,5,gexf
cut,cap,first,Rand.Uni.50.25.5.gexf,50,1250,10,4,"[38, 38, 38, 38]",16.947426737337214,8.709191560214983,8.709191560214983,inf,262,0,0,0,0,"[16.947426737337214, 8.709191560214983]",Rand,Uni,50,25,5,gexf
cut,cap,first,Rand.Uni.50.25.5.gexf,50,F,50,5,"[38, 38, 38, 38]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,25,5,gexf
cut,cap,first,Rand.Uni.50.5.6.gexf,50,250,2,1,"[9, 9, 9, 9]",4.423964791380369,2.8813578259691965,2.8813578259691965,inf,1016,0,0,0,0,"[4.423964791380369, 2.8813578259691965]",Rand,Uni,50,5,6,gexf
cut,cap,first,Rand.Uni.50.5.6.gexf,50,250,3,2,"[9, 9, 9, 9]",4.423964791380369,2.1974604309289507,2.1974604309289507,inf,1614,0,0,0,0,"[4.423964791380369, 2.1974604309289507]",Rand,Uni,50,5,6,gexf
cut,cap,first,Rand.Uni.50.5.6.gexf,50,250,5,3,"[9, 9, 9, 9]",4.423964791380369,1.090467456857355,1.090467456857355,inf,1755,0,0,0,0,"[4.423964791380369, 1.090467456857355]",Rand,Uni,50,5,6,gexf
cut,cap,first,Rand.Uni.50.5.6.gexf,50,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,6,gexf
cut,cap,first,Rand.Uni.50.5.6.gexf,50,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,6,gexf
cut,cap,first,Rand.Uni.50.10.6.gexf,50,500,2,1,"[22, 22, 22, 22]",9.41782262386604,7.467975248492435,7.467975248492435,inf,343,0,0,0,0,"[9.41782262386604, 7.467975248492435]",Rand,Uni,50,10,6,gexf
cut,cap,first,Rand.Uni.50.10.6.gexf,50,500,3,2,"[22, 22, 22, 22]",9.41782262386604,6.628362785811609,6.628362785811609,inf,711,0,0,0,0,"[9.41782262386604, 6.628362785811609]",Rand,Uni,50,10,6,gexf
cut,cap,first,Rand.Uni.50.10.6.gexf,50,500,5,3,"[22, 22, 22, 22]",9.41782262386604,4.98730621952119,4.98730621952119,inf,2039,0,0,0,0,"[9.41782262386604, 4.98730621952119]",Rand,Uni,50,10,6,gexf
cut,cap,first,Rand.Uni.50.10.6.gexf,50,500,10,4,"[22, 22, 22, 22]",9.41782262386604,2.6362920429358594,2.6362920429358594,inf,1358,0,0,0,0,"[9.41782262386604, 2.6362920429358594]",Rand,Uni,50,10,6,gexf
cut,cap,first,Rand.Uni.50.10.6.gexf,50,F,50,5,"[22, 22, 22, 22]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,10,6,gexf
cut,cap,first,Rand.Uni.50.25.6.gexf,50,1250,2,1,"[38, 38, 38, 38]",21.02407717088568,19.058562131475885,19.058562131475885,inf,359,0,0,0,0,"[21.02407717088568, 19.058562131475885]",Rand,Uni,50,25,6,gexf
cut,cap,first,Rand.Uni.50.25.6.gexf,50,1250,3,2,"[38, 38, 38, 38]",21.02407717088568,18.08576033530655,18.08576033530655,inf,242,0,0,0,0,"[21.02407717088568, 18.08576033530655]",Rand,Uni,50,25,6,gexf
cut,cap,first,Rand.Uni.50.25.6.gexf,50,1250,5,3,"[38, 38, 38, 38]",21.02407717088568,16.18473091955845,16.18473091955845,inf,513,0,0,0,0,"[21.02407717088568, 16.18473091955845]",Rand,Uni,50,25,6,gexf
cut,cap,first,Rand.Uni.50.25.6.gexf,50,1250,10,4,"[38, 38, 38, 38]",21.02407717088568,11.635242523303473,11.635242523303473,inf,393,0,0,0,0,"[21.02407717088568, 11.635242523303473]",Rand,Uni,50,25,6,gexf
cut,cap,first,Rand.Uni.50.25.6.gexf,50,F,50,5,"[38, 38, 38, 38]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,25,6,gexf
cut,cap,first,Rand.Uni.50.5.7.gexf,50,250,2,1,"[6, 6, 6, 6]",1.9846994459133718,0.6381089459318263,0.6381089459318263,inf,1366,0,0,0,0,"[1.9846994459133718, 0.6381089459318263]",Rand,Uni,50,5,7,gexf
cut,cap,first,Rand.Uni.50.5.7.gexf,50,250,3,2,"[6, 6, 6, 6]",1.9846994459133718,0.36473087908044577,0.36473087908044577,inf,3938,0,0,0,0,"[1.9846994459133718, 0.36473087908044577]",Rand,Uni,50,5,7,gexf
cut,cap,first,Rand.Uni.50.5.7.gexf,50,250,5,3,"[6, 6, 6, 6]",1.9846994459133718,0.06090014678261302,0.06090014678261302,inf,2514,0,0,0,0,"[1.9846994459133718, 0.06090014678261302]",Rand,Uni,50,5,7,gexf
cut,cap,first,Rand.Uni.50.5.7.gexf,50,F,10,4,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,7,gexf
cut,cap,first,Rand.Uni.50.5.7.gexf,50,F,50,5,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,7,gexf
cut,cap,first,Rand.Uni.50.10.7.gexf,50,500,2,1,"[19, 19, 19, 19]",8.630644096494754,6.882750632236344,6.882750632236344,inf,693,0,0,0,0,"[8.630644096494754, 6.882750632236344]",Rand,Uni,50,10,7,gexf
cut,cap,first,Rand.Uni.50.10.7.gexf,50,500,3,2,"[19, 19, 19, 19]",8.630644096494754,6.175674373212835,6.175674373212835,inf,905,0,0,0,0,"[8.630644096494754, 6.175674373212835]",Rand,Uni,50,10,7,gexf
cut,cap,first,Rand.Uni.50.10.7.gexf,50,500,5,3,"[19, 19, 19, 19]",8.630644096494754,4.880702702532703,4.880702702532703,inf,726,0,0,0,0,"[8.630644096494754, 4.880702702532703]",Rand,Uni,50,10,7,gexf
cut,cap,first,Rand.Uni.50.10.7.gexf,50,500,10,4,"[19, 19, 19, 19]",8.630644096494754,2.1266718727002774,2.1266718727002774,inf,2196,0,0,0,0,"[8.630644096494754, 2.1266718727002774]",Rand,Uni,50,10,7,gexf
cut,cap,first,Rand.Uni.50.10.7.gexf,50,F,50,5,"[19, 19, 19, 19]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,10,7,gexf
cut,cap,first,Rand.Uni.50.25.7.gexf,50,1250,2,1,"[40, 40, 40, 40]",17.199950776054308,15.338837210074345,15.338837210074345,inf,298,0,0,0,0,"[17.199950776054308, 15.338837210074345]",Rand,Uni,50,25,7,gexf
cut,cap,first,Rand.Uni.50.25.7.gexf,50,1250,3,2,"[40, 40, 40, 40]",17.199950776054308,14.4185561156287,14.4185561156287,inf,253,0,0,0,0,"[17.199950776054308, 14.4185561156287]",Rand,Uni,50,25,7,gexf
cut,cap,first,Rand.Uni.50.25.7.gexf,50,1250,5,3,"[40, 40, 40, 40]",17.199950776054308,12.656566912500182,12.656566912500182,inf,853,0,0,0,0,"[17.199950776054308, 12.656566912500182]",Rand,Uni,50,25,7,gexf
cut,cap,first,Rand.Uni.50.25.7.gexf,50,1250,10,4,"[40, 40, 40, 40]",17.199950776054308,9.227505683176428,9.227505683176428,inf,881,0,0,0,0,"[17.199950776054308, 9.227505683176428]",Rand,Uni,50,25,7,gexf
cut,cap,first,Rand.Uni.50.25.7.gexf,50,F,50,5,"[40, 40, 40, 40]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,25,7,gexf
cut,cap,first,Rand.Uni.50.5.8.gexf,50,250,2,1,"[9, 9, 9, 9]",3.31515090459082,2.080726127903295,2.080726127903295,inf,2147,0,0,0,0,"[3.31515090459082, 2.080726127903295]",Rand,Uni,50,5,8,gexf
cut,cap,first,Rand.Uni.50.5.8.gexf,50,250,3,2,"[9, 9, 9, 9]",3.31515090459082,1.572488240405332,1.572488240405332,inf,1660,0,0,0,0,"[3.31515090459082, 1.572488240405332]",Rand,Uni,50,5,8,gexf
cut,cap,first,Rand.Uni.50.5.8.gexf,50,250,5,3,"[9, 9, 9, 9]",3.31515090459082,0.7328390086600894,0.7328390086600894,inf,3876,0,0,0,0,"[3.31515090459082, 0.7328390086600894]",Rand,Uni,50,5,8,gexf
cut,cap,first,Rand.Uni.50.5.8.gexf,50,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,8,gexf
cut,cap,first,Rand.Uni.50.5.8.gexf,50,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,5,8,gexf
cut,cap,first,Rand.Uni.50.10.8.gexf,50,500,2,1,"[16, 16, 16, 16]",8.590129010410664,6.722349147328973,6.722349147328973,inf,546,0,0,0,0,"[8.590129010410664, 6.722349147328973]",Rand,Uni,50,10,8,gexf
cut,cap,first,Rand.Uni.50.10.8.gexf,50,500,3,2,"[16, 16, 16, 16]",8.590129010410664,5.831452429168926,5.831452429168926,inf,894,0,0,0,0,"[8.590129010410664, 5.831452429168926]",Rand,Uni,50,10,8,gexf
cut,cap,first,Rand.Uni.50.10.8.gexf,50,500,5,3,"[16, 16, 16, 16]",8.590129010410664,4.2792656663645445,4.2792656663645445,inf,922,0,0,0,0,"[8.590129010410664, 4.2792656663645445]",Rand,Uni,50,10,8,gexf
cut,cap,first,Rand.Uni.50.10.8.gexf,50,500,10,4,"[16, 16, 16, 16]",8.590129010410664,1.4037042962063953,1.4037042962063953,inf,1000,0,0,0,0,"[8.590129010410664, 1.4037042962063953]",Rand,Uni,50,10,8,gexf
cut,cap,first,Rand.Uni.50.10.8.gexf,50,F,50,5,"[16, 16, 16, 16]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,10,8,gexf
cut,cap,first,Rand.Uni.50.25.8.gexf,50,1250,2,1,"[41, 41, 41, 41]",19.879786405440527,17.981873445707247,17.981873445707247,inf,241,0,0,0,0,"[19.879786405440527, 17.981873445707247]",Rand,Uni,50,25,8,gexf
cut,cap,first,Rand.Uni.50.25.8.gexf,50,1250,3,2,"[41, 41, 41, 41]",19.879786405440527,17.125530499697838,17.125530499697838,inf,500,0,0,0,0,"[19.879786405440527, 17.125530499697838]",Rand,Uni,50,25,8,gexf
cut,cap,first,Rand.Uni.50.25.8.gexf,50,1250,5,3,"[41, 41, 41, 41]",19.879786405440527,15.446486653411805,15.446486653411805,inf,819,0,0,0,0,"[19.879786405440527, 15.446486653411805]",Rand,Uni,50,25,8,gexf
cut,cap,first,Rand.Uni.50.25.8.gexf,50,1250,10,4,"[41, 41, 41, 41]",19.879786405440527,11.701301248010925,11.701301248010925,inf,397,0,0,0,0,"[19.879786405440527, 11.701301248010925]",Rand,Uni,50,25,8,gexf
cut,cap,first,Rand.Uni.50.25.8.gexf,50,F,50,5,"[41, 41, 41, 41]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,50,25,8,gexf
