path,k,max multirute flow,iterations,k:0,k:1,k:2,k:3,k:4,k:5
Rand.Uni.100.25.4.gexf,2,23.163407591106864,1,Rand,Uni,100,25,4,gexf
Rand.Uni.100.25.4.gexf,3,23.163407591106864,1,Rand,Uni,100,25,4,gexf
Rand.Uni.100.25.4.gexf,5,23.163407591106864,1,Rand,Uni,100,25,4,gexf
Rand.Uni.100.25.4.gexf,10,23.163407591106864,1,Rand,Uni,100,25,4,gexf
Rand.Uni.100.25.4.gexf,50,F,F,Rand,Uni,100,25,4,gexf
Rand.Uni.500.5.4.gexf,2,2.5500507355549993,1,Rand,Uni,500,5,4,gexf
Rand.Uni.500.5.4.gexf,3,2.3636308730445768,3,Rand,Uni,500,5,4,gexf
Rand.Uni.500.5.4.gexf,5,F,F,Rand,Uni,500,5,4,gexf
Rand.Uni.500.5.4.gexf,10,F,F,Rand,Uni,500,5,4,gexf
Rand.Uni.500.5.4.gexf,50,F,F,Rand,Uni,500,5,4,gexf
Rand.Uni.500.10.4.gexf,2,5.800920117621786,1,Rand,Uni,500,10,4,gexf
Rand.Uni.500.10.4.gexf,3,5.800920117621786,1,Rand,Uni,500,10,4,gexf
Rand.Uni.500.10.4.gexf,5,5.795144058032523,2,Rand,Uni,500,10,4,gexf
Rand.Uni.500.10.4.gexf,10,0.31983854809608026,11,Rand,Uni,500,10,4,gexf
Rand.Uni.500.10.4.gexf,50,F,F,Rand,Uni,500,10,4,gexf
Rand.Uni.500.25.4.gexf,2,24.114593269655792,1,Rand,Uni,500,25,4,gexf
Rand.Uni.500.25.4.gexf,3,24.114593269655792,1,Rand,Uni,500,25,4,gexf
Rand.Uni.500.25.4.gexf,5,24.114593269655792,1,Rand,Uni,500,25,4,gexf
Rand.Uni.500.25.4.gexf,10,24.114593269655792,1,Rand,Uni,500,25,4,gexf
Rand.Uni.500.25.4.gexf,50,0.4068237472113062,51,Rand,Uni,500,25,4,gexf
Rand.Uni.1000.5.4.gexf,2,3.8632826818412127,1,Rand,Uni,1000,5,4,gexf
Rand.Uni.1000.5.4.gexf,3,3.8632826818412127,1,Rand,Uni,1000,5,4,gexf
Rand.Uni.1000.5.4.gexf,5,2.997417733543686,5,Rand,Uni,1000,5,4,gexf
Rand.Uni.1000.5.4.gexf,10,F,F,Rand,Uni,1000,5,4,gexf
Rand.Uni.1000.5.4.gexf,50,F,F,Rand,Uni,1000,5,4,gexf
Rand.Uni.1000.10.4.gexf,2,8.77962418880204,1,Rand,Uni,1000,10,4,gexf
Rand.Uni.1000.10.4.gexf,3,8.77962418880204,1,Rand,Uni,1000,10,4,gexf
Rand.Uni.1000.10.4.gexf,5,8.77962418880204,1,Rand,Uni,1000,10,4,gexf
Rand.Uni.1000.10.4.gexf,10,8.118685106225279,6,Rand,Uni,1000,10,4,gexf
Rand.Uni.1000.10.4.gexf,50,F,F,Rand,Uni,1000,10,4,gexf
Rand.Uni.1000.25.4.gexf,2,19.450459082113657,1,Rand,Uni,1000,25,4,gexf
Rand.Uni.1000.25.4.gexf,3,19.450459082113657,1,Rand,Uni,1000,25,4,gexf
Rand.Uni.1000.25.4.gexf,5,19.450459082113657,1,Rand,Uni,1000,25,4,gexf
Rand.Uni.1000.25.4.gexf,10,19.450459082113657,1,Rand,Uni,1000,25,4,gexf
Rand.Uni.1000.25.4.gexf,50,F,F,Rand,Uni,1000,25,4,gexf
Rand.Uni.50.5.5.gexf,2,4.880067252455947,1,Rand,Uni,50,5,5,gexf
Rand.Uni.50.5.5.gexf,3,4.880067252455947,1,Rand,Uni,50,5,5,gexf
Rand.Uni.50.5.5.gexf,5,4.568122786713573,4,Rand,Uni,50,5,5,gexf
Rand.Uni.50.5.5.gexf,10,F,F,Rand,Uni,50,5,5,gexf
Rand.Uni.50.5.5.gexf,50,F,F,Rand,Uni,50,5,5,gexf
Rand.Uni.50.10.5.gexf,2,6.626097565043527,1,Rand,Uni,50,10,5,gexf
Rand.Uni.50.10.5.gexf,3,6.626097565043527,1,Rand,Uni,50,10,5,gexf
Rand.Uni.50.10.5.gexf,5,6.626097565043527,1,Rand,Uni,50,10,5,gexf
Rand.Uni.50.10.5.gexf,10,5.601620302894069,8,Rand,Uni,50,10,5,gexf
Rand.Uni.50.10.5.gexf,50,F,F,Rand,Uni,50,10,5,gexf
Rand.Uni.50.25.5.gexf,2,16.947426737337217,1,Rand,Uni,50,25,5,gexf
Rand.Uni.50.25.5.gexf,3,16.947426737337217,1,Rand,Uni,50,25,5,gexf
Rand.Uni.50.25.5.gexf,5,16.947426737337217,1,Rand,Uni,50,25,5,gexf
Rand.Uni.50.25.5.gexf,10,16.947426737337217,1,Rand,Uni,50,25,5,gexf
Rand.Uni.50.25.5.gexf,50,F,F,Rand,Uni,50,25,5,gexf
Rand.Uni.100.5.5.gexf,2,3.7132458437636586,1,Rand,Uni,100,5,5,gexf
