path	k	max.multirute.flow	iterations	k.0	n	multiple	ex	k.4	small_1	constant1	rmat_2	constant2	best.constant	best.alg
1868	R-MAT.50.10.32.gexf	5	29	1	R-MAT	50	10	32	gexf	15	1.93333333333333	15	1.93333333333333	1.93333333333333	NA
1869	R-MAT.50.10.32.gexf	10	26.125	4	R-MAT	50	10	32	gexf	9	2.90277777777778	8	3.265625	3.265625	2
1871	R-MAT.50.25.32.gexf	2	68	1	R-MAT	50	25	32	gexf	51	1.33333333333333	51	1.33333333333333	1.33333333333333	NA
1872	R-MAT.50.25.32.gexf	3	68	1	R-MAT	50	25	32	gexf	46	1.47826086956522	46	1.47826086956522	1.47826086956522	NA
1873	R-MAT.50.25.32.gexf	5	68	1	R-MAT	50	25	32	gexf	36	1.88888888888889	36	1.88888888888889	1.88888888888889	NA
1874	R-MAT.50.25.32.gexf	10	62.3333333333333	3	R-MAT	50	25	32	gexf	18	3.46296296296296	18	3.46296296296296	3.46296296296296	NA
1876	R-MAT.100.5.32.gexf	2	22	1	R-MAT	100	5	32	gexf	18	1.22222222222222	18	1.22222222222222	1.22222222222222	NA
1877	R-MAT.100.5.32.gexf	3	22	1	R-MAT	100	5	32	gexf	17	1.29411764705882	16	1.375	1.375	2
1878	R-MAT.100.5.32.gexf	5	22	1	R-MAT	100	5	32	gexf	15	1.46666666666667	13	1.69230769230769	1.69230769230769	2
1879	R-MAT.100.5.32.gexf	10	22	1	R-MAT	100	5	32	gexf	10	2.2	8	2.75	2.75	2
1881	R-MAT.100.10.32.gexf	2	36	1	R-MAT	100	10	32	gexf	30	1.2	30	1.2	1.2	NA
1882	R-MAT.100.10.32.gexf	3	36	1	R-MAT	100	10	32	gexf	27	1.33333333333333	27	1.33333333333333	1.33333333333333	NA
1883	R-MAT.100.10.32.gexf	5	36	1	R-MAT	100	10	32	gexf	21	1.71428571428571	24	1.5	1.71428571428571	NA
1884	R-MAT.100.10.32.gexf	10	36	1	R-MAT	100	10	32	gexf	15	2.4	14	2.57142857142857	2.57142857142857	2
1886	R-MAT.100.25.32.gexf	2	83	1	R-MAT	100	25	32	gexf	64	1.296875	64	1.296875	1.296875	NA
1887	R-MAT.100.25.32.gexf	3	83	1	R-MAT	100	25	32	gexf	57	1.45614035087719	57	1.45614035087719	1.45614035087719	NA
1888	R-MAT.100.25.32.gexf	5	83	1	R-MAT	100	25	32	gexf	45	1.84444444444444	45	1.84444444444444	1.84444444444444	NA
1889	R-MAT.100.25.32.gexf	10	78.2222222222222	3	R-MAT	100	25	32	gexf	30	2.60740740740741	30	2.60740740740741	2.60740740740741	NA
1891	R-MAT.500.5.32.gexf	2	48	1	R-MAT	500	5	32	gexf	36	1.33333333333333	36	1.33333333333333	1.33333333333333	NA
1892	R-MAT.500.5.32.gexf	3	48	1	R-MAT	500	5	32	gexf	33	1.45454545454545	33	1.45454545454545	1.45454545454545	NA
1893	R-MAT.500.5.32.gexf	5	48	1	R-MAT	500	5	32	gexf	29	1.6551724137931	29	1.6551724137931	1.6551724137931	NA
1894	R-MAT.500.5.32.gexf	10	44	2	R-MAT	500	5	32	gexf	24	1.83333333333333	24	1.83333333333333	1.83333333333333	NA
1896	R-MAT.500.10.32.gexf	2	119	1	R-MAT	500	10	32	gexf	96	1.23958333333333	96	1.23958333333333	1.23958333333333	NA
1897	R-MAT.500.10.32.gexf	3	119	1	R-MAT	500	10	32	gexf	89	1.33707865168539	89	1.33707865168539	1.33707865168539	NA
1898	R-MAT.500.10.32.gexf	5	119	1	R-MAT	500	10	32	gexf	79	1.50632911392405	79	1.50632911392405	1.50632911392405	NA
1899	R-MAT.500.10.32.gexf	10	117.333333333333	4	R-MAT	500	10	32	gexf	63	1.86243386243386	63	1.86243386243386	1.86243386243386	NA
1900	R-MAT.500.10.32.gexf	50	71.71875	20	R-MAT	500	10	32	gexf	14	5.12276785714286	14	5.12276785714286	5.12276785714286	NA
1901	R-MAT.500.25.32.gexf	2	252	1	R-MAT	500	25	32	gexf	214	1.17757009345794	214	1.17757009345794	1.17757009345794	NA
1902	R-MAT.500.25.32.gexf	3	252	1	R-MAT	500	25	32	gexf	201	1.25373134328358	201	1.25373134328358	1.25373134328358	NA
1903	R-MAT.500.25.32.gexf	5	252	1	R-MAT	500	25	32	gexf	183	1.37704918032787	183	1.37704918032787	1.37704918032787	NA
1904	R-MAT.500.25.32.gexf	10	252	1	R-MAT	500	25	32	gexf	153	1.64705882352941	153	1.64705882352941	1.64705882352941	NA
1905	R-MAT.500.25.32.gexf	50	189.975	12	R-MAT	500	25	32	gexf	75	2.533	75	2.533	2.533	NA
1906	R-MAT.1000.5.32.gexf	2	84	1	R-MAT	1000	5	32	gexf	73	1.15068493150685	73	1.15068493150685	1.15068493150685	NA
1907	R-MAT.1000.5.32.gexf	3	84	1	R-MAT	1000	5	32	gexf	69	1.21739130434783	69	1.21739130434783	1.21739130434783	NA
1908	R-MAT.1000.5.32.gexf	5	84	1	R-MAT	1000	5	32	gexf	64	1.3125	64	1.3125	1.3125	NA
1909	R-MAT.1000.5.32.gexf	10	84	1	R-MAT	1000	5	32	gexf	57	1.47368421052632	57	1.47368421052632	1.47368421052632	NA
1910	R-MAT.1000.5.32.gexf	50	69.5454545454545	9	R-MAT	1000	5	32	gexf	17	4.09090909090909	17	4.09090909090909	4.09090909090909	NA
1911	R-MAT.1000.10.32.gexf	2	143	1	R-MAT	1000	10	32	gexf	126	1.13492063492063	126	1.13492063492063	1.13492063492063	NA
1912	R-MAT.1000.10.32.gexf	3	143	1	R-MAT	1000	10	32	gexf	121	1.18181818181818	121	1.18181818181818	1.18181818181818	NA
1913	R-MAT.1000.10.32.gexf	5	143	1	R-MAT	1000	10	32	gexf	114	1.25438596491228	114	1.25438596491228	1.25438596491228	NA
1914	R-MAT.1000.10.32.gexf	10	143	1	R-MAT	1000	10	32	gexf	101	1.41584158415842	101	1.41584158415842	1.41584158415842	NA
1915	R-MAT.1000.10.32.gexf	50	124.53488372093	10	R-MAT	1000	10	32	gexf	49	2.54152823920266	49	2.54152823920266	2.54152823920266	NA
1916	R-MAT.1000.25.32.gexf	2	366	1	R-MAT	1000	25	32	gexf	319	1.14733542319749	319	1.14733542319749	1.14733542319749	NA
1917	R-MAT.1000.25.32.gexf	3	366	1	R-MAT	1000	25	32	gexf	308	1.18831168831169	308	1.18831168831169	1.18831168831169	NA
1918	R-MAT.1000.25.32.gexf	5	366	1	R-MAT	1000	25	32	gexf	290	1.26206896551724	290	1.26206896551724	1.26206896551724	NA
1919	R-MAT.1000.25.32.gexf	10	366	1	R-MAT	1000	25	32	gexf	261	1.40229885057471	261	1.40229885057471	1.40229885057471	NA
1920	R-MAT.1000.25.32.gexf	50	319.6	7	R-MAT	1000	25	32	gexf	160	1.9975	160	1.9975	1.9975	NA
1921	R-MAT.50.5.33.gexf	2	13.5	2	R-MAT	50	5	33	gexf	8	1.6875	8	1.6875	1.6875	NA
1922	R-MAT.50.5.33.gexf	3	12	2	R-MAT	50	5	33	gexf	7	1.71428571428571	7	1.71428571428571	1.71428571428571	NA
1923	R-MAT.50.5.33.gexf	5	10.8	2	R-MAT	50	5	33	gexf	5	2.16	5	2.16	2.16	NA
1926	R-MAT.50.10.33.gexf	2	24	1	R-MAT	50	10	33	gexf	16	1.5	16	1.5	1.5	NA
1927	R-MAT.50.10.33.gexf	3	24	1	R-MAT	50	10	33	gexf	13	1.84615384615385	13	1.84615384615385	1.84615384615385	NA
1928	R-MAT.50.10.33.gexf	5	22.8	2	R-MAT	50	10	33	gexf	9	2.53333333333333	9	2.53333333333333	2.53333333333333	NA
1929	R-MAT.50.10.33.gexf	10	16.5	6	R-MAT	50	10	33	gexf	4	4.125	4	4.125	4.125	NA
1931	R-MAT.50.25.33.gexf	2	81	1	R-MAT	50	25	33	gexf	58	1.39655172413793	58	1.39655172413793	1.39655172413793	NA
1932	R-MAT.50.25.33.gexf	3	81	1	R-MAT	50	25	33	gexf	50	1.62	50	1.62	1.62	NA
1933	R-MAT.50.25.33.gexf	5	81	1	R-MAT	50	25	33	gexf	40	2.025	40	2.025	2.025	NA
1934	R-MAT.50.25.33.gexf	10	68.75	4	R-MAT	50	25	33	gexf	20	3.4375	20	3.4375	3.4375	NA
1936	R-MAT.100.5.33.gexf	2	20	1	R-MAT	100	5	33	gexf	14	1.42857142857143	14	1.42857142857143	1.42857142857143	NA
1937	R-MAT.100.5.33.gexf	3	20	1	R-MAT	100	5	33	gexf	12	1.66666666666667	12	1.66666666666667	1.66666666666667	NA
1938	R-MAT.100.5.33.gexf	5	20	1	R-MAT	100	5	33	gexf	10	2	10	2	2	NA
1939	R-MAT.100.5.33.gexf	10	16.5	5	R-MAT	100	5	33	gexf	5	3.3	5	3.3	3.3	NA
1941	R-MAT.100.10.33.gexf	2	40	1	R-MAT	100	10	33	gexf	33	1.21212121212121	33	1.21212121212121	1.21212121212121	NA
1942	R-MAT.100.10.33.gexf	3	40	1	R-MAT	100	10	33	gexf	30	1.33333333333333	30	1.33333333333333	1.33333333333333	NA
1943	R-MAT.100.10.33.gexf	5	40	1	R-MAT	100	10	33	gexf	25	1.6	25	1.6	1.6	NA
1944	R-MAT.100.10.33.gexf	10	39.6	2	R-MAT	100	10	33	gexf	15	2.64	15	2.64	2.64	NA
1946	R-MAT.100.25.33.gexf	2	98	1	R-MAT	100	25	33	gexf	78	1.25641025641026	78	1.25641025641026	1.25641025641026	NA
1947	R-MAT.100.25.33.gexf	3	98	1	R-MAT	100	25	33	gexf	73	1.34246575342466	73	1.34246575342466	1.34246575342466	NA
1948	R-MAT.100.25.33.gexf	5	98	1	R-MAT	100	25	33	gexf	65	1.50769230769231	65	1.50769230769231	1.50769230769231	NA
1949	R-MAT.100.25.33.gexf	10	94.6	2	R-MAT	100	25	33	gexf	47	2.01276595744681	47	2.01276595744681	2.01276595744681	NA
1951	R-MAT.500.5.33.gexf	2	64	1	R-MAT	500	5	33	gexf	53	1.20754716981132	53	1.20754716981132	1.20754716981132	NA
1952	R-MAT.500.5.33.gexf	3	64	1	R-MAT	500	5	33	gexf	49	1.30612244897959	49	1.30612244897959	1.30612244897959	NA
1953	R-MAT.500.5.33.gexf	5	64	1	R-MAT	500	5	33	gexf	45	1.42222222222222	45	1.42222222222222	1.42222222222222	NA
1954	R-MAT.500.5.33.gexf	10	62.7	2	R-MAT	500	5	33	gexf	37	1.69459459459459	37	1.69459459459459	1.69459459459459	NA
1956	R-MAT.500.10.33.gexf	2	121	1	R-MAT	500	10	33	gexf	98	1.23469387755102	98	1.23469387755102	1.23469387755102	NA
1957	R-MAT.500.10.33.gexf	3	121	1	R-MAT	500	10	33	gexf	94	1.28723404255319	94	1.28723404255319	1.28723404255319	NA
1958	R-MAT.500.10.33.gexf	5	121	1	R-MAT	500	10	33	gexf	86	1.40697674418605	86	1.40697674418605	1.40697674418605	NA
1959	R-MAT.500.10.33.gexf	10	119.777777777778	4	R-MAT	500	10	33	gexf	71	1.68701095461659	71	1.68701095461659	1.68701095461659	NA
1960	R-MAT.500.10.33.gexf	50	83.9032258064516	21	R-MAT	500	10	33	gexf	21	3.99539170506913	21	3.99539170506913	3.99539170506913	NA
1961	R-MAT.500.25.33.gexf	2	278	1	R-MAT	500	25	33	gexf	244	1.13934426229508	244	1.13934426229508	1.13934426229508	NA
1962	R-MAT.500.25.33.gexf	3	278	1	R-MAT	500	25	33	gexf	234	1.18803418803419	234	1.18803418803419	1.18803418803419	NA
1963	R-MAT.500.25.33.gexf	5	278	1	R-MAT	500	25	33	gexf	218	1.27522935779817	218	1.27522935779817	1.27522935779817	NA
1964	R-MAT.500.25.33.gexf	10	278	1	R-MAT	500	25	33	gexf	193	1.44041450777202	193	1.44041450777202	1.44041450777202	NA
1965	R-MAT.500.25.33.gexf	50	239.214285714286	10	R-MAT	500	25	33	gexf	93	2.57219662058372	93	2.57219662058372	2.57219662058372	NA
1966	R-MAT.1000.5.33.gexf	2	83	1	R-MAT	1000	5	33	gexf	75	1.10666666666667	75	1.10666666666667	1.10666666666667	NA
1967	R-MAT.1000.5.33.gexf	3	83	1	R-MAT	1000	5	33	gexf	71	1.16901408450704	71	1.16901408450704	1.16901408450704	NA
1968	R-MAT.1000.5.33.gexf	5	83	1	R-MAT	1000	5	33	gexf	65	1.27692307692308	65	1.27692307692308	1.27692307692308	NA
1969	R-MAT.1000.5.33.gexf	10	83	1	R-MAT	1000	5	33	gexf	55	1.50909090909091	55	1.50909090909091	1.50909090909091	NA
1970	R-MAT.1000.5.33.gexf	50	68.4146341463415	11	R-MAT	1000	5	33	gexf	15	4.5609756097561	15	4.5609756097561	4.5609756097561	NA
1971	R-MAT.1000.10.33.gexf	2	149	1	R-MAT	1000	10	33	gexf	137	1.08759124087591	137	1.08759124087591	1.08759124087591	NA
1972	R-MAT.1000.10.33.gexf	3	149	1	R-MAT	1000	10	33	gexf	133	1.1203007518797	133	1.1203007518797	1.1203007518797	NA
1973	R-MAT.1000.10.33.gexf	5	149	1	R-MAT	1000	10	33	gexf	125	1.192	125	1.192	1.192	NA
1974	R-MAT.1000.10.33.gexf	10	149	1	R-MAT	1000	10	33	gexf	108	1.37962962962963	108	1.37962962962963	1.37962962962963	NA
1975	R-MAT.1000.10.33.gexf	50	133.384615384615	14	R-MAT	1000	10	33	gexf	56	2.38186813186813	56	2.38186813186813	2.38186813186813	NA
1976	R-MAT.1000.25.33.gexf	2	389	1	R-MAT	1000	25	33	gexf	350	1.11142857142857	350	1.11142857142857	1.11142857142857	NA
1977	R-MAT.1000.25.33.gexf	3	389	1	R-MAT	1000	25	33	gexf	339	1.14749262536873	339	1.14749262536873	1.14749262536873	NA
1978	R-MAT.1000.25.33.gexf	5	389	1	R-MAT	1000	25	33	gexf	325	1.19692307692308	325	1.19692307692308	1.19692307692308	NA
1979	R-MAT.1000.25.33.gexf	10	389	2	R-MAT	1000	25	33	gexf	294	1.32312925170068	294	1.32312925170068	1.32312925170068	NA
1980	R-MAT.1000.25.33.gexf	50	360.1875	4	R-MAT	1000	25	33	gexf	180	2.00104166666667	180	2.00104166666667	2.00104166666667	NA
1981	R-MAT.50.5.34.gexf	2	14	1	R-MAT	50	5	34	gexf	8	1.75	8	1.75	1.75	NA
1982	R-MAT.50.5.34.gexf	3	13.3333333333333	2	R-MAT	50	5	34	gexf	10	1.33333333333333	7	1.9047619047619	1.9047619047619	2
1983	R-MAT.50.5.34.gexf	5	12	2	R-MAT	50	5	34	gexf	8	1.5	5	2.4	2.4	2
1986	R-MAT.50.10.34.gexf	2	23	1	R-MAT	50	10	34	gexf	14	1.64285714285714	14	1.64285714285714	1.64285714285714	NA
1987	R-MAT.50.10.34.gexf	3	22.6666666666667	2	R-MAT	50	10	34	gexf	12	1.88888888888889	12	1.88888888888889	1.88888888888889	NA
1988	R-MAT.50.10.34.gexf	5	20.4	4	R-MAT	50	10	34	gexf	10	2.04	9	2.26666666666667	2.26666666666667	2
1989	R-MAT.50.10.34.gexf	10	15.7142857142857	5	R-MAT	50	10	34	gexf	5	3.14285714285714	4	3.92857142857143	3.92857142857143	2
1991	R-MAT.50.25.34.gexf	2	59	1	R-MAT	50	25	34	gexf	45	1.31111111111111	45	1.31111111111111	1.31111111111111	NA
1992	R-MAT.50.25.34.gexf	3	59	1	R-MAT	50	25	34	gexf	39	1.51282051282051	39	1.51282051282051	1.51282051282051	NA
1993	R-MAT.50.25.34.gexf	5	59	1	R-MAT	50	25	34	gexf	29	2.03448275862069	29	2.03448275862069	2.03448275862069	NA
1994	R-MAT.50.25.34.gexf	10	51.8571428571429	5	R-MAT	50	25	34	gexf	15	3.45714285714286	15	3.45714285714286	3.45714285714286	NA
1996	R-MAT.100.5.34.gexf	2	17	1	R-MAT	100	5	34	gexf	12	1.41666666666667	12	1.41666666666667	1.41666666666667	NA
1997	R-MAT.100.5.34.gexf	3	17	1	R-MAT	100	5	34	gexf	10	1.7	10	1.7	1.7	NA
1998	R-MAT.100.5.34.gexf	5	16.8	2	R-MAT	100	5	34	gexf	7	2.4	7	2.4	2.4	NA
1999	R-MAT.100.5.34.gexf	10	12.5714285714286	5	R-MAT	100	5	34	gexf	2	6.28571428571429	2	6.28571428571429	6.28571428571429	NA
2001	R-MAT.100.10.34.gexf	2	58	1	R-MAT	100	10	34	gexf	48	1.20833333333333	48	1.20833333333333	1.20833333333333	NA
2002	R-MAT.100.10.34.gexf	3	58	1	R-MAT	100	10	34	gexf	44	1.31818181818182	44	1.31818181818182	1.31818181818182	NA
2003	R-MAT.100.10.34.gexf	5	58	1	R-MAT	100	10	34	gexf	37	1.56756756756757	37	1.56756756756757	1.56756756756757	NA
2004	R-MAT.100.10.34.gexf	10	58	1	R-MAT	100	10	34	gexf	23	2.52173913043478	23	2.52173913043478	2.52173913043478	NA
2006	R-MAT.100.25.34.gexf	2	98	1	R-MAT	100	25	34	gexf	78	1.25641025641026	78	1.25641025641026	1.25641025641026	NA
2007	R-MAT.100.25.34.gexf	3	98	1	R-MAT	100	25	34	gexf	70	1.4	70	1.4	1.4	NA
2008	R-MAT.100.25.34.gexf	5	98	1	R-MAT	100	25	34	gexf	57	1.71929824561404	57	1.71929824561404	1.71929824561404	NA
2009	R-MAT.100.25.34.gexf	10	95.3333333333333	3	R-MAT	100	25	34	gexf	36	2.64814814814815	35	2.72380952380952	2.72380952380952	2
2011	R-MAT.500.5.34.gexf	2	52	1	R-MAT	500	5	34	gexf	40	1.3	40	1.3	1.3	NA
2012	R-MAT.500.5.34.gexf	3	52	1	R-MAT	500	5	34	gexf	37	1.40540540540541	37	1.40540540540541	1.40540540540541	NA
2013	R-MAT.500.5.34.gexf	5	52	1	R-MAT	500	5	34	gexf	33	1.57575757575758	33	1.57575757575758	1.57575757575758	NA
2014	R-MAT.500.5.34.gexf	10	48.4	3	R-MAT	500	5	34	gexf	24	2.01666666666667	24	2.01666666666667	2.01666666666667	NA
2016	R-MAT.500.10.34.gexf	2	99	1	R-MAT	500	10	34	gexf	79	1.25316455696203	79	1.25316455696203	1.25316455696203	NA
2017	R-MAT.500.10.34.gexf	3	99	1	R-MAT	500	10	34	gexf	74	1.33783783783784	74	1.33783783783784	1.33783783783784	NA
2018	R-MAT.500.10.34.gexf	5	99	1	R-MAT	500	10	34	gexf	70	1.41428571428571	70	1.41428571428571	1.41428571428571	NA
2019	R-MAT.500.10.34.gexf	10	95.7	2	R-MAT	500	10	34	gexf	60	1.595	60	1.595	1.595	NA
2020	R-MAT.500.10.34.gexf	50	73.95	12	R-MAT	500	10	34	gexf	19	3.8921052631579	19	3.8921052631579	3.8921052631579	NA
2021	R-MAT.500.25.34.gexf	2	277	1	R-MAT	500	25	34	gexf	228	1.21491228070175	228	1.21491228070175	1.21491228070175	NA
2022	R-MAT.500.25.34.gexf	3	277	1	R-MAT	500	25	34	gexf	219	1.2648401826484	219	1.2648401826484	1.2648401826484	NA
2023	R-MAT.500.25.34.gexf	5	277	1	R-MAT	500	25	34	gexf	204	1.3578431372549	204	1.3578431372549	1.3578431372549	NA
2024	R-MAT.500.25.34.gexf	10	273.9	2	R-MAT	500	25	34	gexf	180	1.52166666666667	180	1.52166666666667	1.52166666666667	NA
2025	R-MAT.500.25.34.gexf	50	222.976744186047	9	R-MAT	500	25	34	gexf	84	2.65448504983389	84	2.65448504983389	2.65448504983389	NA
2026	R-MAT.1000.5.34.gexf	2	81	1	R-MAT	1000	5	34	gexf	70	1.15714285714286	70	1.15714285714286	1.15714285714286	NA
2027	R-MAT.1000.5.34.gexf	3	81	1	R-MAT	1000	5	34	gexf	67	1.2089552238806	67	1.2089552238806	1.2089552238806	NA
2028	R-MAT.1000.5.34.gexf	5	81	1	R-MAT	1000	5	34	gexf	63	1.28571428571429	63	1.28571428571429	1.28571428571429	NA
2029	R-MAT.1000.5.34.gexf	10	81	1	R-MAT	1000	5	34	gexf	54	1.5	54	1.5	1.5	NA
2030	R-MAT.1000.5.34.gexf	50	66.7857142857143	10	R-MAT	1000	5	34	gexf	14	4.77040816326531	14	4.77040816326531	4.77040816326531	NA
2031	R-MAT.1000.10.34.gexf	2	128	1	R-MAT	1000	10	34	gexf	118	1.08474576271186	118	1.08474576271186	1.08474576271186	NA
2032	R-MAT.1000.10.34.gexf	3	128	1	R-MAT	1000	10	34	gexf	114	1.12280701754386	114	1.12280701754386	1.12280701754386	NA
2033	R-MAT.1000.10.34.gexf	5	128	1	R-MAT	1000	10	34	gexf	108	1.18518518518519	108	1.18518518518519	1.18518518518519	NA
2034	R-MAT.1000.10.34.gexf	10	128	1	R-MAT	1000	10	34	gexf	98	1.30612244897959	98	1.30612244897959	1.30612244897959	NA
2035	R-MAT.1000.10.34.gexf	50	119.739130434783	7	R-MAT	1000	10	34	gexf	53	2.25922887612797	53	2.25922887612797	2.25922887612797	NA
2036	R-MAT.1000.25.34.gexf	2	376	1	R-MAT	1000	25	34	gexf	342	1.09941520467836	342	1.09941520467836	1.09941520467836	NA
2037	R-MAT.1000.25.34.gexf	3	376	1	R-MAT	1000	25	34	gexf	326	1.15337423312883	326	1.15337423312883	1.15337423312883	NA
2038	R-MAT.1000.25.34.gexf	5	376	1	R-MAT	1000	25	34	gexf	305	1.2327868852459	305	1.2327868852459	1.2327868852459	NA
2039	R-MAT.1000.25.34.gexf	10	376	1	R-MAT	1000	25	34	gexf	274	1.37226277372263	274	1.37226277372263	1.37226277372263	NA
2040	R-MAT.1000.25.34.gexf	50	334.977272727273	9	R-MAT	1000	25	34	gexf	173	1.93628481345244	173	1.93628481345244	1.93628481345244	NA
2041	R-MAT.50.5.35.gexf	2	12	1	R-MAT	50	5	35	gexf	8	1.5	8	1.5	1.5	NA
2042	R-MAT.50.5.35.gexf	3	12	1	R-MAT	50	5	35	gexf	7	1.71428571428571	7	1.71428571428571	1.71428571428571	NA
2043	R-MAT.50.5.35.gexf	5	10.8	3	R-MAT	50	5	35	gexf	5	2.16	5	2.16	2.16	NA
2046	R-MAT.50.10.35.gexf	2	23	1	R-MAT	50	10	35	gexf	16	1.4375	16	1.4375	1.4375	NA
2047	R-MAT.50.10.35.gexf	3	23	1	R-MAT	50	10	35	gexf	14	1.64285714285714	14	1.64285714285714	1.64285714285714	NA
2048	R-MAT.50.10.35.gexf	5	22.8	3	R-MAT	50	10	35	gexf	10	2.28	10	2.28	2.28	NA
2049	R-MAT.50.10.35.gexf	10	16.5	8	R-MAT	50	10	35	gexf	3	5.5	3	5.5	5.5	NA
2051	R-MAT.50.25.35.gexf	2	75	1	R-MAT	50	25	35	gexf	56	1.33928571428571	57	1.31578947368421	1.33928571428571	NA
2052	R-MAT.50.25.35.gexf	3	75	1	R-MAT	50	25	35	gexf	50	1.5	53	1.41509433962264	1.5	NA
2053	R-MAT.50.25.35.gexf	5	75	1	R-MAT	50	25	35	gexf	40	1.875	45	1.66666666666667	1.875	NA
2054	R-MAT.50.25.35.gexf	10	68.4444444444444	3	R-MAT	50	25	35	gexf	20	3.42222222222222	21	3.25925925925926	3.42222222222222	NA
2056	R-MAT.100.5.35.gexf	2	24	1	R-MAT	100	5	35	gexf	17	1.41176470588235	17	1.41176470588235	1.41176470588235	NA
2057	R-MAT.100.5.35.gexf	3	24	1	R-MAT	100	5	35	gexf	16	1.5	15	1.6	1.6	2
2058	R-MAT.100.5.35.gexf	5	24	1	R-MAT	100	5	35	gexf	14	1.71428571428571	12	2	2	2
2059	R-MAT.100.5.35.gexf	10	20.4285714285714	5	R-MAT	100	5	35	gexf	9	2.26984126984127	7	2.91836734693878	2.91836734693878	2
2061	R-MAT.100.10.35.gexf	2	51	1	R-MAT	100	10	35	gexf	38	1.34210526315789	38	1.34210526315789	1.34210526315789	NA
2062	R-MAT.100.10.35.gexf	3	51	1	R-MAT	100	10	35	gexf	32	1.59375	32	1.59375	1.59375	NA
2063	R-MAT.100.10.35.gexf	5	51	1	R-MAT	100	10	35	gexf	27	1.88888888888889	27	1.88888888888889	1.88888888888889	NA
2064	R-MAT.100.10.35.gexf	10	44	5	R-MAT	100	10	35	gexf	17	2.58823529411765	17	2.58823529411765	2.58823529411765	NA
2066	R-MAT.100.25.35.gexf	2	114	1	R-MAT	100	25	35	gexf	95	1.2	95	1.2	1.2	NA
2067	R-MAT.100.25.35.gexf	3	114	1	R-MAT	100	25	35	gexf	87	1.31034482758621	87	1.31034482758621	1.31034482758621	NA
2068	R-MAT.100.25.35.gexf	5	114	1	R-MAT	100	25	35	gexf	72	1.58333333333333	72	1.58333333333333	1.58333333333333	NA
2069	R-MAT.100.25.35.gexf	10	114	1	R-MAT	100	25	35	gexf	50	2.28	50	2.28	2.28	NA
2071	R-MAT.500.5.35.gexf	2	40	1	R-MAT	500	5	35	gexf	33	1.21212121212121	33	1.21212121212121	1.21212121212121	NA
2072	R-MAT.500.5.35.gexf	3	40	1	R-MAT	500	5	35	gexf	31	1.29032258064516	31	1.29032258064516	1.29032258064516	NA
2073	R-MAT.500.5.35.gexf	5	40	1	R-MAT	500	5	35	gexf	27	1.48148148148148	27	1.48148148148148	1.48148148148148	NA
2074	R-MAT.500.5.35.gexf	10	39.6	3	R-MAT	500	5	35	gexf	22	1.8	22	1.8	1.8	NA
2076	R-MAT.500.10.35.gexf	2	123	1	R-MAT	500	10	35	gexf	106	1.16037735849057	106	1.16037735849057	1.16037735849057	NA
2077	R-MAT.500.10.35.gexf	3	123	1	R-MAT	500	10	35	gexf	101	1.21782178217822	101	1.21782178217822	1.21782178217822	NA
2078	R-MAT.500.10.35.gexf	5	123	1	R-MAT	500	10	35	gexf	92	1.33695652173913	92	1.33695652173913	1.33695652173913	NA
2079	R-MAT.500.10.35.gexf	10	123	1	R-MAT	500	10	35	gexf	76	1.61842105263158	76	1.61842105263158	1.61842105263158	NA
2080	R-MAT.500.10.35.gexf	50	89.6896551724138	23	R-MAT	500	10	35	gexf	23	3.89955022488756	23	3.89955022488756	3.89955022488756	NA
2081	R-MAT.500.25.35.gexf	2	254	1	R-MAT	500	25	35	gexf	212	1.19811320754717	212	1.19811320754717	1.19811320754717	NA
2082	R-MAT.500.25.35.gexf	3	254	1	R-MAT	500	25	35	gexf	200	1.27	200	1.27	1.27	NA
2083	R-MAT.500.25.35.gexf	5	254	1	R-MAT	500	25	35	gexf	178	1.42696629213483	178	1.42696629213483	1.42696629213483	NA
2084	R-MAT.500.25.35.gexf	10	249.7	2	R-MAT	500	25	35	gexf	150	1.66466666666667	150	1.66466666666667	1.66466666666667	NA
2085	R-MAT.500.25.35.gexf	50	186.585365853659	12	R-MAT	500	25	35	gexf	75	2.48780487804878	75	2.48780487804878	2.48780487804878	NA
2086	R-MAT.1000.5.35.gexf	2	62	1	R-MAT	1000	5	35	gexf	56	1.10714285714286	56	1.10714285714286	1.10714285714286	NA
2087	R-MAT.1000.5.35.gexf	3	62	1	R-MAT	1000	5	35	gexf	53	1.16981132075472	53	1.16981132075472	1.16981132075472	NA
2088	R-MAT.1000.5.35.gexf	5	62	1	R-MAT	1000	5	35	gexf	48	1.29166666666667	48	1.29166666666667	1.29166666666667	NA
2089	R-MAT.1000.5.35.gexf	10	62	1	R-MAT	1000	5	35	gexf	40	1.55	40	1.55	1.55	NA
2091	R-MAT.1000.10.35.gexf	2	139	1	R-MAT	1000	10	35	gexf	126	1.1031746031746	126	1.1031746031746	1.1031746031746	NA
2092	R-MAT.1000.10.35.gexf	3	139	1	R-MAT	1000	10	35	gexf	120	1.15833333333333	120	1.15833333333333	1.15833333333333	NA
2093	R-MAT.1000.10.35.gexf	5	139	1	R-MAT	1000	10	35	gexf	111	1.25225225225225	111	1.25225225225225	1.25225225225225	NA
2094	R-MAT.1000.10.35.gexf	10	139	1	R-MAT	1000	10	35	gexf	96	1.44791666666667	96	1.44791666666667	1.44791666666667	NA
